PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Ibanez, CM; Cubillos, LA; Tafur, R; Arguelles, J; Yamashiro, C; Poulin, E				Ibanez, Christian M.; Cubillos, Luis A.; Tafur, Ricardo; Argueelles, Juan; Yamashiro, Carmen; Poulin, Elie			Genetic diversity and demographic history of Dosidicus gigas (Cephalopoda: Ommastrephidae) in the Humboldt Current System	MARINE ECOLOGY PROGRESS SERIES																	Poulin, Elie/C-2654-2012; Ibáñez, Christian/B-9700-2009; Cubillos, Luis A/S-5455-2019	Poulin, Elie/0000-0001-7736-0969; Cubillos, Luis A/0000-0003-0641-3722; Ibanez, Christian/0000-0002-7390-2617; Arguelles, Juan/0000-0002-4227-0952													0171-8630	1616-1599					2011	431						163	171		10.3354/meps09133	http://dx.doi.org/10.3354/meps09133													WOS:000291953100013
J	Karasov, T; Messer, PW; Petrov, DA				Karasov, Talia; Messer, Philipp W.; Petrov, Dmitri A.			Evidence that Adaptation in Drosophila Is Not Limited by Mutation at Single Sites	PLOS GENETICS																		Petrov, Dmitri/0000-0002-3664-9130; Messer, Philipp/0000-0001-8453-9377; Karasov, Talia/0000-0002-3592-6597													1553-7404					JUN	2010	6	6							e1000924	10.1371/journal.pgen.1000924	http://dx.doi.org/10.1371/journal.pgen.1000924								20585551					WOS:000279805200003
J	Wegmann, D; Leuenberger, C; Neuenschwander, S; Excoffier, L				Wegmann, Daniel; Leuenberger, Christoph; Neuenschwander, Samuel; Excoffier, Laurent			ABCtoolbox: a versatile toolkit for approximate Bayesian computations	BMC BIOINFORMATICS																	Wegmann, Daniel/K-2199-2012; Excoffier, Laurent/D-3498-2013	Wegmann, Daniel/0000-0003-2866-6739; Excoffier, Laurent/0000-0002-7507-6494; Neuenschwander, Samuel/0000-0002-4080-5546													1471-2105					MAR 4	2010	11								116	10.1186/1471-2105-11-116	http://dx.doi.org/10.1186/1471-2105-11-116								20202215					WOS:000276296100001
J	Pazouki, L; Mardi, M; Shanjani, PS; Hagidimitriou, M; Pirseyedi, SM; Naghavi, MR; Avanzato, D; Vendramin, E; Kafkas, S; Ghareyazie, B; Ghaffari, MR; Nekoui, SMK				Pazouki, Leila; Mardi, Mohsen; Shanjani, Parvin Salehi; Hagidimitriou, Marianna; Pirseyedi, Seyed M.; Naghavi, Mohammad R.; Avanzato, Damiano; Vendramin, Elisa; Kafkas, Salih; Ghareyazie, Behzad; Ghaffari, M. R.; Nekoui, S. M. Khayam			Genetic diversity and relationships among Pistacia species and cultivars	CONSERVATION GENETICS																	Kafkas, Salih/AAG-9045-2020; Ghareyazie, Behzad/P-3643-2018; Naghavi, Mohammad Reza/L-8722-2017; Ghaffari, Mohammad Reza/O-3739-2015; Salehi Shanjani, Parvin/N-9444-2017; Vendramin, Elisa/AAI-8762-2020; Salehi, Maryam/AAD-3641-2019; KAFKAS, Salih/J-4603-2018; Mardi, Mohsen/M-5829-2017	Ghareyazie, Behzad/0000-0001-8804-2931; Naghavi, Mohammad Reza/0000-0002-2427-3332; Ghaffari, Mohammad Reza/0000-0002-7139-8613; Salehi Shanjani, Parvin/0000-0003-4537-2791; Salehi, Maryam/0000-0002-2427-3332; KAFKAS, Salih/0000-0002-9037-4764; Mardi, Mohsen/0000-0002-4718-7701; Vendramin, Elisa/0000-0002-7324-7237													1566-0621	1572-9737				FEB	2010	11	1					311	318		10.1007/s10592-009-9812-5	http://dx.doi.org/10.1007/s10592-009-9812-5													WOS:000273744300027
J	Collins, MJ; Penkman, KEH; Rohland, N; Shapiro, B; Dobberstein, RC; Ritz-Timme, S; Hofreiter, M				Collins, Matthew J.; Penkman, Kirsty E. H.; Rohland, Nadin; Shapiro, Beth; Dobberstein, Reimer C.; Ritz-Timme, Stefanie; Hofreiter, Michael			Is amino acid racemization a useful tool for screening for ancient DNA in bone?	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES																	Penkman, Kirsty E/D-1952-2012; Collins, Matthew James/O-1095-2019; Collins, Matthew J/A-7534-2008; Hofreiter, Michael/A-3996-2017	Penkman, Kirsty E/0000-0002-6226-9799; Collins, Matthew James/0000-0003-4226-5501; Collins, Matthew J/0000-0003-4226-5501; Hofreiter, Michael/0000-0003-0441-4705; Shapiro, Beth/0000-0002-2733-7776													0962-8452	1471-2945				AUG 22	2009	276	1669					2971	2977		10.1098/rspb.2009.0563	http://dx.doi.org/10.1098/rspb.2009.0563								19493899					WOS:000267881500014
J	Findlay, GD; MacCoss, MJ; Swanson, WJ				Findlay, Geoffrey D.; MacCoss, Michael J.; Swanson, Willie J.			Proteomic discovery of previously unannotated, rapidly evolving seminal fluid genes in Drosophila	GENOME RESEARCH																		Swanson, Willie/0000-0002-6553-0921													1088-9051	1549-5469				MAY	2009	19	5					886	896		10.1101/gr.089391.108	http://dx.doi.org/10.1101/gr.089391.108								19411605					WOS:000265668800022
J	James, TY; Litvintseva, AP; Vilgalys, R; Morgan, JAT; Taylor, JW; Fisher, MC; Berger, L; Weldon, C; du Preez, L; Longcore, JE				James, Timothy Y.; Litvintseva, Anastasia P.; Vilgalys, Rytas; Morgan, Jess A. T.; Taylor, John W.; Fisher, Matthew C.; Berger, Lee; Weldon, Che; du Preez, Louis; Longcore, Joyce E.			Rapid Global Expansion of the Fungal Disease Chytridiomycosis into Declining and Healthy Amphibian Populations	PLOS PATHOGENS																	Fisher, Matthew/B-9094-2011; Morgan, Jess/E-7188-2012; Morgan, Jess/A-7124-2011	Fisher, Matthew/0000-0002-1862-6402; Morgan, Jess/0000-0002-3590-4806; Weldon, Che/0000-0001-6716-0787; Vilgalys, Rytas/0000-0001-8299-3605; Berger, Lee/0000-0001-9227-5439													1553-7366	1553-7374				MAY	2009	5	5							e1000458	10.1371/journal.ppat.1000458	http://dx.doi.org/10.1371/journal.ppat.1000458								19478871					WOS:000267085800015
C	Abbott, D		In, V; Longhini, P; Palacious, A		Abbott, Derek			Developments in Parrondo's Paradox	APPLICATIONS OF NONLINEAR DYNAMICS-MODEL AND DESIGN OF COMPLEX SYSTEMS	Understanding Complex Systems Springer Complexity				International Conference on Applied Nonlinear Dynamics	SEP 24-27, 2007	Poipu Beach, HI	Off Naval Res									Abbott, Derek/E-8352-2011	Abbott, Derek/0000-0002-0945-2674													1860-0832		978-3-540-85631-3				2009							307	321		10.1007/978-3-540-85632-0_25	http://dx.doi.org/10.1007/978-3-540-85632-0_25													WOS:000264750300025
J	Born, C; Kjellberg, F; Chevallier, MH; Vignes, H; Dikangadissi, JT; Sanguie, J; Wickings, EJ; Hossaert-McKey, M				Born, Celine; Kjellberg, Finn; Chevallier, Marie-Helene; Vignes, Helene; Dikangadissi, Jean-Toussaint; Sanguie, Jodel; Wickings, E. Jean; Hossaert-McKey, Martine			Colonization processes and the maintenance of genetic diversity: insights from a pioneer rainforest tree, Aucoumea klaineana	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES																	Kjellberg, Finn/S-3281-2019; Born, Céline/F-8385-2011	Kjellberg, Finn/0000-0001-6708-9538; 													0962-8452					SEP 22	2008	275	1647					2171	2179		10.1098/rspb.2008.0446	http://dx.doi.org/10.1098/rspb.2008.0446								18559325					WOS:000258091800015
J	Pedro, PM; Sallum, MA; Butlin, RK				Pedro, P. M.; Sallum, M. A.; Butlin, R. K.			Forest-obligate Sabethes mosquitoes suggest palaeoecological perturbations	HEREDITY																	Butlin, Roger K/F-7709-2013; Sallum, Maria Anice Mureb/B-8537-2012	Butlin, Roger K/0000-0003-4736-0954; Sallum, Maria Anice Mureb/0000-0002-7051-2891													0018-067X	1365-2540				AUG	2008	101	2					186	195		10.1038/hdy.2008.45	http://dx.doi.org/10.1038/hdy.2008.45								18506202					WOS:000257852300011
J	Murakami, K; Toyoda, A; Hattori, M; Kuroki, Y; Fujiyama, A; Kojima, T; Matsuda, M; Sakaki, Y; Yamamoto, MT				Murakami, Katsuhiko; Toyoda, Atsushi; Hattori, Masahira; Kuroki, Yoko; Fujiyama, Asao; Kojima, Toshio; Matsuda, Muneo; Sakaki, Yoshiyuki; Yamamoto, Masa-Toshi			BAC library construction and BAC end sequencing of five Drosophila species: the comparative map with the D. melanogaster genome	GENES & GENETIC SYSTEMS																	Hattori, Masahira/C-6958-2016; murakami, katsuhiko/C-2083-2009; Hattori, Masahira/AAD-3785-2019	Hattori, Masahira/0000-0001-9467-0344; murakami, katsuhiko/0000-0002-1923-4259; 													1341-7568	1880-5779				JUN	2008	83	3					245	256		10.1266/ggs.83.245	http://dx.doi.org/10.1266/ggs.83.245								18670136					WOS:000258736600005
J	Pacheco, RS; Almeida, CE; Klisiowicz, DR; Costa, J; Pires, MQ; Panzera, F; Bar, ME; Mas-Cona, S; Bargues, MD				Pacheco, R. S.; Almeida, C. E.; Klisiowicz, D. R.; Costa, J.; Pires, M. Q.; Panzera, F.; Bar, M. E.; Mas-Cona, S.; Bargues, M. D.			Genetic variability of Triatoma rubrovaria (Reduviidae : Triatominae) from Brazil, Argentina and Uruguay as revealed by two different molecular markers	PARASITE																	Almeida, Carlos Eduardo C E/E-7983-2014; Bargues, Maria Dolores/L-8259-2014; Panzera, Francisco/M-9884-2015; Costa, Jane/K-6997-2012; DE ALMEIDA, CARLOS CAETANO/K-4265-2016	Almeida, Carlos Eduardo C E/0000-0003-4605-2618; Panzera, Francisco/0000-0001-5148-957X; DE ALMEIDA, CARLOS CAETANO/0000-0002-3215-5731; BARGUES, MARIA DOLORES/0000-0003-2347-7269; Mas-Coma, Santiago/0000-0002-1685-7004													1252-607X	1776-1042				SEP	2007	14	3					231	237		10.1051/parasite/2007143231	http://dx.doi.org/10.1051/parasite/2007143231								17933301					WOS:000249880600006
J	Lukes, J; Mauricio, IL; Schonian, G; Dujardin, JC; Soteriadou, K; Dedet, JP; Kuhls, K; Tintaya, KWQ; Jirku, M; Chocholova, E; Haralambous, C; Pratlong, F; Obornik, M; Horak, A; Ayala, FJ; Miles, MA				Lukes, Julius; Mauricio, Isabel L.; Schoenian, Gabriele; Dujardin, Jean-Claude; Soteriadou, Ketty; Dedet, Jean-Pierre; Kuhls, Katrin; Tintaya, K. Wilber Quispe; Jirku, Milan; Chocholova, Eva; Haralambous, Christos; Pratlong, Francine; Obornik, Miroslav; Horak, Ales; Ayala, Francisco J.; Miles, Michael A.			Evolutionary and geographical history of the Leishmania donovani complex with a revision of current taxonomy	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA																	Chocholová, Eva/M-3837-2014; Jirku, Milan/G-8381-2014; Obornik, Miroslav/G-9350-2014; Mauricio, Isabel/H-5272-2011; Dujardin, Jean-Claude/AAO-1783-2021; Lukes, Julius/H-6760-2012; Horak, Ales/H-6723-2012; Kuhls, Katrin/AAH-4551-2019	Mauricio, Isabel/0000-0002-7748-4643; Lukes, Julius/0000-0002-0578-6618; Horak, Ales/0000-0002-3364-7383; Kuhls, Katrin/0000-0003-4168-8684													0027-8424					MAY 29	2007	104	22					9375	9380		10.1073/pnas.0703678104	http://dx.doi.org/10.1073/pnas.0703678104								17517634					WOS:000246935700053
J	Dubey, JP; Gennari, SM; Sundar, N; Vianna, MCB; Bandini, LM; Yai, LEO; Kwok, OCH; Su, C				Dubey, J. P.; Gennari, S. M.; Sundar, N.; Vianna, M. C. B.; Bandini, L. M.; Yai, L. E. O.; Kwok, O. C. H.; Su, C.			Diverse and atypical genotypes identified in Toxoplasma gondii from dogs in Sao Paulo, Brazil	JOURNAL OF PARASITOLOGY																	Gennari, Solange M/K-2447-2012; Su, Chunlei/M-1892-2013	Gennari, Solange M/0000-0001-7500-5277; Su, Chunlei/0000-0001-8392-7108													0022-3395	1937-2345				FEB	2007	93	1					60	64		10.1645/GE-972R.1	http://dx.doi.org/10.1645/GE-972R.1								17436942					WOS:000245221400009
J	Messmer, V; van Herwerden, L; Munday, PL; Jones, GP				Messmer, V; van Herwerden, L; Munday, PL; Jones, GP			Phylogeography of colour polymorphism in the coral reef fish Pseudochromis fuscus, from Papua New Guinea and the Great Barrier Reef	CORAL REEFS																	Munday, Philip L/F-5443-2011; van Herwerden, Lynne/I-1087-2012; Jones, Geoffrey P./E-9306-2010; Messmer, Vanessa/B-5459-2015	Munday, Philip L/0000-0001-9725-2498; van Herwerden, Lynne/0000-0001-6717-8995; Jones, Geoffrey P./0000-0002-6244-1245; Messmer, Vanessa/0000-0002-5604-6273													0722-4028	1432-0975				NOV	2005	24	3					392	402		10.1007/s00338-005-0001-9	http://dx.doi.org/10.1007/s00338-005-0001-9													WOS:000233913200008
J	De Cuyper, B; Sonneveld, T; Tobutt, KR				De Cuyper, B; Sonneveld, T; Tobutt, KR			Determining self-incompatibility genotypes in Belgian wild cherries	MOLECULAR ECOLOGY																		De Cuyper, Bart/0000-0002-4553-0182													0962-1083	1365-294X				APR	2005	14	4					945	955		10.1111/j.1365-294X.2005.02460.x	http://dx.doi.org/10.1111/j.1365-294X.2005.02460.x								15773927					WOS:000227721900004
J	Dyet, KH; Martin, DR				Dyet, KH; Martin, DR			Sequence variation in the porB gene from B : P1.4 meningococci causing New Zealand's epidemic	JOURNAL OF CLINICAL MICROBIOLOGY																															0095-1137	1098-660X				FEB	2005	43	2					838	842		10.1128/JCM.43.2.838-842.2005	http://dx.doi.org/10.1128/JCM.43.2.838-842.2005								15695689					WOS:000227045600049
J	Heyer, E; Toupance, B; Perri, C; De Vito, O; Foncin, JF; Bruni, AC				Heyer, E; Toupance, B; Perri, C; De Vito, O; Foncin, JF; Bruni, AC			Manic depressive illness in a founder population	EUROPEAN JOURNAL OF HUMAN GENETICS																	Heyer, Evelyne/K-9184-2013; Bruni, Amalia/K-5038-2016	Heyer, Evelyne/0000-0002-0266-3196; TOUPANCE, Bruno/0000-0002-8244-1824; Bruni, Amalia/0000-0003-3471-3343													1018-4813					AUG	2003	11	8					597	602		10.1038/sj.ejhg.5201001	http://dx.doi.org/10.1038/sj.ejhg.5201001								12891380					WOS:000184557600008
J	Rannala, B; Yang, ZH				Rannala, B; Yang, ZH			Bayes estimation of species divergence times and ancestral population sizes using DNA sequences from multiple loci	GENETICS																	Rannala, Bruce/M-3188-2014; Yang, Ziheng/C-1358-2008	Rannala, Bruce/0000-0002-8355-9955; 													0016-6731	1943-2631				AUG	2003	164	4					1645	1656											12930768					WOS:000185248000036
J	Consuegra, S; Garcia De Leaniz, C; Serdio, A; Morales, MG; Straus, LG; Knox, D; Verspoor, E				Consuegra, S; Garcia De Leaniz, C; Serdio, A; Morales, MG; Straus, LG; Knox, D; Verspoor, E			Mitochondrial DNA variation in Pleistocene and modern Atlantic salmon from the Iberian glacial refugium	MOLECULAR ECOLOGY																	Consuegra, Sofia/G-1788-2010; Garcia de Leaniz, Carlos/B-4396-2011; Verspoor, Eric/AAI-2362-2019; de Leaniz, Carlos Garcia/AAQ-4171-2020	Consuegra, Sofia/0000-0003-4403-2509; Garcia de Leaniz, Carlos/0000-0003-1650-2729; de Leaniz, Carlos Garcia/0000-0003-1650-2729													0962-1083	1365-294X				OCT	2002	11	10					2037	2048		10.1046/j.1365-294X.2002.01592.x	http://dx.doi.org/10.1046/j.1365-294X.2002.01592.x								12296947					WOS:000178134500015
J	Demetrius, L				Demetrius, L			Directionality theory and the evolution of body size	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES																															0962-8452	1471-2954				DEC 7	2000	267	1460					2385	2391		10.1098/rspb.2000.1295	http://dx.doi.org/10.1098/rspb.2000.1295								11133027					WOS:000166088300005
J	Arcot, SS; Adamson, AW; Risch, GW; LaFleur, J; Robichaux, MB; Lamerdin, JE; Carrano, AV; Batzer, MA				Arcot, SS; Adamson, AW; Risch, GW; LaFleur, J; Robichaux, MB; Lamerdin, JE; Carrano, AV; Batzer, MA			High-resolution cartography of recently integrated human chromosome 19-specific Alu fossils	JOURNAL OF MOLECULAR BIOLOGY																															0022-2836					SEP 4	1998	281	5					843	856		10.1006/jmbi.1998.1984	http://dx.doi.org/10.1006/jmbi.1998.1984								9719639					WOS:000075771200008
J	WANG, T; OKANO, Y; EISENSMITH, RC; HARVEY, ML; LO, WHY; HUANG, SZ; ZENG, YT; YUAN, LF; FURUYAMA, J; OURA, T; SOMMER, SS; WOO, SLC				WANG, T; OKANO, Y; EISENSMITH, RC; HARVEY, ML; LO, WHY; HUANG, SZ; ZENG, YT; YUAN, LF; FURUYAMA, J; OURA, T; SOMMER, SS; WOO, SLC			FOUNDER EFFECT OF A PREVALENT PHENYLKETONURIA MUTATION IN THE ORIENTAL POPULATION	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA																															0027-8424					MAR	1991	88	6					2146	2150		10.1073/pnas.88.6.2146	http://dx.doi.org/10.1073/pnas.88.6.2146								2006152					WOS:A1991FC21600024
J	Stritt, C; Gimmi, EL; Wyler, M; Bakali, AH; Skalska, A; Hasterok, R; Mur, LAJ; Pecchioni, N; Roulin, AC				Stritt, Christoph; Gimmi, Elena L.; Wyler, Michele; Bakali, Abdelmonaim H.; Skalska, Aleksandra; Hasterok, Robert; Mur, Luis A. J.; Pecchioni, Nicola; Roulin, Anne C.			Migration without interbreeding: Evolutionary history of a highly selfing Mediterranean grass inferred from whole genomes	MOLECULAR ECOLOGY																	; Mur, Luis/U-1052-2017	Hasterok, Robert/0000-0001-6667-2721; Gimmi, Elena Lilia/0000-0001-7937-0968; Mur, Luis/0000-0002-0961-9817; Wyler, Michele/0000-0003-1097-5322; Roulin, Anne/0000-0002-6668-3321													0962-1083	1365-294X				JAN	2022	31	1					70	85		10.1111/mec.16207	http://dx.doi.org/10.1111/mec.16207		OCT 2021						34601787					WOS:000707713900001
J	Akhmetov, A; Ianbaev, R; Boronnikova, S; Yanbaev, Y; Gabitova, A; Kulagin, A				Akhmetov, Artur; Ianbaev, Ruslan; Boronnikova, Svetlana; Yanbaev, Yulai; Gabitova, Aygul; Kulagin, Aleksey			Norway maple (Acer platanoides) and pedunculate oak (Quercus robur) demonstrate different patterns of genetic variation within and among populations on the eastern border of distribution ranges	JOURNAL OF FOREST SCIENCE																	Yanbaev, Yulay/B-2266-2016	Yanbaev, Yulay/0000-0003-1039-5344													1212-4834	1805-935X					2021	67	11					522	532		10.17221/78/2021-JFS	http://dx.doi.org/10.17221/78/2021-JFS													WOS:000744235400003
J	Shahandeh, MP; Brock, C; Turner, TL				Shahandeh, Michael P.; Brock, Cameryn; Turner, Thomas L.			Light dependent courtship behavior in Drosophila simulans and D. melanogaster	PEERJ																	Shahandeh, Michael/AAM-6045-2021	Brock, Cameryn/0000-0001-6857-6389													2167-8359					JUL 16	2020	8								e9499	10.7717/peerj.9499	http://dx.doi.org/10.7717/peerj.9499								32742789					WOS:000548739600005
J	Jerison, ER; Ba, ANN; Desai, MM; Kryazhimskiy, S				Jerison, Elizabeth R.; Ba, Alex N.; Desai, Michael M.; Kryazhimskiy, Sergey			Chance and necessity in the pleiotropic consequences of adaptation for budding yeast	NATURE ECOLOGY & EVOLUTION																	Kryazhimskiy, Sergey/AAV-1258-2020	Kryazhimskiy, Sergey/0000-0001-9128-8705													2397-334X					APR	2020	4	4					601	+		10.1038/s41559-020-1128-3	http://dx.doi.org/10.1038/s41559-020-1128-3		MAR 2020						32152531					WOS:000519008300003
J	Dinh, KN; Jaksik, R; Kimmel, M; Lambert, A; Tavare, S				Dinh, Khanh N.; Jaksik, Roman; Kimmel, Marek; Lambert, Amaury; Tavare, Simon			Statistical Inference for the Evolutionary History of Cancer Genomes	STATISTICAL SCIENCE																	Jaksik, Roman/ABA-7023-2021	Jaksik, Roman/0000-0003-1866-6380; Dinh, Khanh/0000-0002-0010-4251													0883-4237	2168-8745				FEB	2020	35	1			SI		129	144		10.1214/19-STS7561	http://dx.doi.org/10.1214/19-STS7561													WOS:000518465700010
J	Hamilton, MG; Mekkawy, W; Benzie, JAH				Hamilton, Matthew G.; Mekkawy, Wagdy; Benzie, John A. H.			Sibship assignment to the founders of a Bangladeshi Catla catla breeding population	GENETICS SELECTION EVOLUTION																	Hamilton, Matthew/C-6556-2008	Hamilton, Matthew/0000-0001-8098-8845													0999-193X	1297-9686				APR 29	2019	51								17	10.1186/s12711-019-0454-x	http://dx.doi.org/10.1186/s12711-019-0454-x								31035934					WOS:000466328400001
J	Yoshida, K; Herrmann, M; Kanzaki, N; Weiler, C; Rodelsperger, C; Sommer, RJ				Yoshida, Kohta; Herrmann, Matthias; Kanzaki, Natsumi; Weiler, Christian; Rodelsperger, Christian; Sommer, Ralf J.			Two New Species of Pristionchus (Nematoda: Diplogastridae) from Taiwan and the Definition of the pacificus Species-Complex Sensu Stricto	JOURNAL OF NEMATOLOGY																	Yoshida, Kohta/AGI-9520-2022; , roedelsberg/Q-3831-2019	Yoshida, Kohta/0000-0002-5896-7383; , roedelsberg/0000-0002-7905-9675; Weiler, Christian/0000-0002-0875-6633													0022-300X					MAY	2018	50	3					355	368		10.21307/jofnem-2018-019	http://dx.doi.org/10.21307/jofnem-2018-019								30451420					WOS:000455894000009
J	Churchill, JD; Novroski, NMM; King, JL; Seah, LH; Budowle, B				Churchill, Jennifer D.; Novroski, Nicole M. M.; King, Jonathan L.; Seah, Lay Hong; Budowle, Bruce			Population and performance analyses of four major populations with Illumina's FGx Forensic Genomics System	FORENSIC SCIENCE INTERNATIONAL-GENETICS																	HONG, SEAH LAY/N-1979-2019	HONG, SEAH LAY/0000-0002-3518-364X; King, Jonathan/0000-0003-4541-1789; Churchill Cihlar, Jennifer/0000-0001-9796-193X; Budowle, Bruce/0000-0003-4116-2930													1872-4973	1878-0326				SEP	2017	30						81	92		10.1016/j.fsigen.2017.06.004	http://dx.doi.org/10.1016/j.fsigen.2017.06.004								28651097					WOS:000407718900013
J	Kamoun, M; McCullough, KP; Maiers, M; Vina, MAF; Li, HZ; Teal, V; Leichtman, AB; Merion, RM				Kamoun, Malek; McCullough, Keith P.; Maiers, Martin; Vina, Marcelo A. Fernandez; Li, Hongzhe; Teal, Valerie; Leichtman, Alan B.; Merion, Robert M.			HLA Amino Acid Polymorphisms and Kidney Allograft Survival	TRANSPLANTATION																	McCullough, Keith/AAD-1071-2021	Maiers, Martin/0000-0002-0198-2064; Fernandez-Vina, Marcelo A./0000-0002-5707-2588													0041-1337	1534-6080				MAY	2017	101	5					e170	e177		10.1097/TP.0000000000001670	http://dx.doi.org/10.1097/TP.0000000000001670								28221244					WOS:000400762500003
J	Truong, DT; Tett, A; Pasolli, E; Huttenhower, C; Segata, N				Duy Tin Truong; Tett, Adrian; Pasolli, Edoardo; Huttenhower, Curtis; Segata, Nicola			Microbial strain-level population structure and genetic diversity from metagenomes	GENOME RESEARCH																	Segata, Nicola/AAE-7359-2019; Pasolli, Edoardo/K-5156-2016; Segata, Nicola/AAB-2980-2019	Segata, Nicola/0000-0002-1583-5794; Pasolli, Edoardo/0000-0003-0799-3490; Tett, Adrian/0000-0003-3141-3943; Huttenhower, Curtis/0000-0002-1110-0096; Truong, Duy Tin/0000-0002-4169-7727													1088-9051	1549-5469				APR	2017	27	4					626	638		10.1101/gr.216242.116	http://dx.doi.org/10.1101/gr.216242.116								28167665					WOS:000398058600012
J	McGirr, JA; Martin, CH				McGirr, Joseph A.; Martin, Christopher H.			Novel Candidate Genes Underlying Extreme Trophic Specialization in Caribbean Pupfishes	MOLECULAR BIOLOGY AND EVOLUTION																	McGirr, Joseph/AAG-7088-2020; NAME, NO/AAA-3691-2021	Martin, Christopher/0000-0001-7989-9124; McGirr, Joseph/0000-0003-3942-4372													0737-4038	1537-1719				APR	2017	34	4					873	888		10.1093/molbev/msw286	http://dx.doi.org/10.1093/molbev/msw286								28028132					WOS:000396762200008
J	Aykanat, T; Johnston, SE; Orell, P; Niemela, E; Erkinaro, J; Primmer, CR				Aykanat, Tutku; Johnston, Susan E.; Orell, Panu; Niemela, Eero; Erkinaro, Jaakko; Primmer, Craig R.			Low but significant genetic differentiation underlies biologically meaningful phenotypic divergence in a large Atlantic salmon population	MOLECULAR ECOLOGY																	Primmer, Craig R/B-8179-2008	Primmer, Craig R/0000-0002-3687-8435; Aykanat, Tutku/0000-0002-4825-0231; Johnston, Susan/0000-0002-5623-8902													0962-1083	1365-294X				OCT	2015	24	20					5158	5174		10.1111/mec.13383	http://dx.doi.org/10.1111/mec.13383								26363183					WOS:000363273100007
J	Quintanilla, S; Gomez, A; Marino-Ramirez, C; Sorzano, C; Bessudo, S; Soler, G; Bernal, JE; Caballero, S				Quintanilla, Sonia; Gomez, Alberto; Marino-Ramirez, Camila; Sorzano, Carolina; Bessudo, Sandra; Soler, German; Bernal, Jaime E.; Caballero, Susana			Conservation Genetics of the Scalloped Hammerhead Shark in the Pacific Coast of Colombia	JOURNAL OF HEREDITY																	Sorzano, Carlos Oscar S S./F-2639-2016; S. Sorzano, Carlos Oscar/ABE-4884-2021	Sorzano, Carlos Oscar S S./0000-0002-9473-283X; S. Sorzano, Carlos Oscar/0000-0002-9473-283X; Bernal Villegas, Jaime Eduardo/0000-0002-9733-5143; Gomez, Alberto/0000-0002-5592-3844													0022-1503	1465-7333				SEP	2015	106			1	SI		448	458		10.1093/jhered/esv050	http://dx.doi.org/10.1093/jhered/esv050								26245780					WOS:000359730800004
J	Rajaei, M; Farahmand, H; Poorbagher, H; Mortazavi, MS; Farhadi, A				Rajaei, Moein; Farahmand, Hamid; Poorbagher, Hadi; Mortazavi, Mohammad Sedigh; Farhadi, Ahmad			Sympatric morphological and genetic differentiation of the pearl oyster Pinctada radiata (Bivalvia: Pterioida) in the northern Persian Gulf	JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM																	Mortazavi, Mohammad Seddiq/S-5285-2016; Poorbagher, Hadi/AAC-4762-2021	Mortazavi, Mohammad Seddiq/0000-0002-6158-2986; Poorbagher, Hadi/0000-0003-0546-8713													0025-3154	1469-7769				MAY	2015	95	3					537	543		10.1017/S0025315414001611	http://dx.doi.org/10.1017/S0025315414001611													WOS:000353595500011
J	van der Plas-Duivesteijn, SJ; Smit, FJL; van Alphen, JJM; Kraaijeveld, K				van der Plas-Duivesteijn, Suzanne J.; Smit, Femmie J. L.; van Alphen, Jacques J. M.; Kraaijeveld, Ken			Harbor porpoise Phocoena phocoena strandings on the Dutch coast: No genetic structure, but evidence of inbreeding	JOURNAL OF SEA RESEARCH																		van der Plas - Duivesteijn, Suzanne/0000-0002-5966-8721													1385-1101	1873-1414				MAR	2015	97						24	27		10.1016/j.seares.2014.12.009	http://dx.doi.org/10.1016/j.seares.2014.12.009													WOS:000350084100004
