PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Kupper, C; Edwards, SV; Kosztolanyi, A; Alrashidi, M; Burke, T; Herrmann, P; Arguelles-Tico, A; Amat, JA; Amezian, M; Rocha, A; Hotker, H; Ivanov, A; Chernicko, J; Szekely, T				Kuepper, Clemens; Edwards, Scott V.; Kosztolanyi, Andras; Alrashidi, Monif; Burke, Terry; Herrmann, Philipp; Argueelles-Tico, Araceli; Amat, Juan A.; Amezian, Mohamed; Rocha, Afonso; Hoetker, Hermann; Ivanov, Anton; Chernicko, Joseph; Szekely, Tamas			High gene flow on a continental scale in the polyandrous Kentish plover Charadrius alexandrinus	MOLECULAR ECOLOGY																	Edwards, Scott V./D-9071-2018; Rocha, Afonso Duarte dos Reis/P-1749-2019; Szekely, Tamas/I-7089-2016; Burke, Terry/B-3196-2011; GenePool, The/D-8812-2012; Küpper, Clemens/D-8116-2011; Kosztolanyi, Andras/B-8008-2016	Edwards, Scott V./0000-0003-2535-6217; Rocha, Afonso Duarte dos Reis/0000-0002-6222-2552; Szekely, Tamas/0000-0003-2093-0056; Burke, Terry/0000-0003-3848-1244; Küpper, Clemens/0000-0002-1507-8033; Kosztolanyi, Andras/0000-0002-9109-5871; Amat, Juan A./0000-0003-1685-1056													0962-1083	1365-294X				DEC	2012	21	23					5864	5879		10.1111/mec.12064	http://dx.doi.org/10.1111/mec.12064								23094674					WOS:000311399000018
J	Scaduto, DA; Garner, SR; Leach, EL; Thompson, GJ				Scaduto, David A.; Garner, Shawn R.; Leach, Emma L.; Thompson, Graham J.			Genetic Evidence for Multiple Invasions of the Eastern Subterranean Termite Into Canada	ENVIRONMENTAL ENTOMOLOGY																	Garner, Shawn/D-9170-2013; Thompson, Graham J/B-6508-2008														0046-225X	1938-2936				DEC	2012	41	6					1680	1686		10.1603/EN12158	http://dx.doi.org/10.1603/EN12158								23321118					WOS:000312670000044
J	Alvarez-Ponce, D; Guirao-Rico, S; Orengo, DJ; Segarra, C; Rozas, J; Aguade, M				Alvarez-Ponce, David; Guirao-Rico, Sara; Orengo, Dorcas J.; Segarra, Carmen; Rozas, Julio; Aguade, Montserrat			Molecular Population Genetics of the Insulin/TOR Signal Transduction Pathway: A Network-Level Analysis in Drosophila melanogaster	MOLECULAR BIOLOGY AND EVOLUTION																	Rozas, Julio/A-1733-2009; Orengo, Dorcas/AAG-6201-2021; Guirao-Rico, Sara/F-4145-2016	Rozas, Julio/0000-0002-6839-9148; Orengo, Dorcas/0000-0001-7911-3224; Guirao-Rico, Sara/0000-0001-9896-4665; Segarra, Carmen/0000-0002-3201-5405; Aguade, Montserrat/0000-0002-3884-7800; Alvarez-Ponce, David/0000-0002-8729-1036													0737-4038	1537-1719				JAN	2012	29	1					123	132		10.1093/molbev/msr160	http://dx.doi.org/10.1093/molbev/msr160								21680868					WOS:000298383900018
J	O'Neill, GA; Nigh, G				O'Neill, Gregory A.; Nigh, Gordon			Linking population genetics and tree height growth models to predict impacts of climate change on forest production	GLOBAL CHANGE BIOLOGY																															1354-1013	1365-2486				OCT	2011	17	10					3208	3217		10.1111/j.1365-2486.2011.02467.x	http://dx.doi.org/10.1111/j.1365-2486.2011.02467.x													WOS:000294571700016
J	Grant, WS; Merkouris, SE; Kruse, GH; Seeb, LW				Grant, W. Stewart; Merkouris, Susan E.; Kruse, Gordon H.; Seeb, Lisa W.			Low allozyme heterozygosity in North Pacific and Bering Sea populations of red king crab (Paralithodes camtschaticus): adaptive specialization, population bottleneck, or metapopulation structure?	ICES JOURNAL OF MARINE SCIENCE																	Seeb, Lisa W/GSN-3076-2022														1054-3139	1095-9289				MAR	2011	68	3					499	506		10.1093/icesjms/fsq184	http://dx.doi.org/10.1093/icesjms/fsq184													WOS:000287492400009
J	Macdonald, AHH; Schleyer, MH; Lamb, JM				Macdonald, Angus H. H.; Schleyer, M. H.; Lamb, J. M.			Acropora austera connectivity in the south-western Indian Ocean assessed using nuclear intron sequence data	MARINE BIOLOGY																		Schleyer, Michael/0000-0002-7578-8168													0025-3162					MAR	2011	158	3					613	621		10.1007/s00227-010-1585-3	http://dx.doi.org/10.1007/s00227-010-1585-3													WOS:000287525100012
J	Pisanu, S; Mameli, G; Farris, E; Binelli, G; Filigheddu, R				Pisanu, Stefania; Mameli, Giulia; Farris, Emmanuele; Binelli, Giorgio; Filigheddu, Rossella			A Natural Homoploid Hybrid between Centaurea horrida and Centaurea filiformis (Asteraceae) as Revealed by Morphological and Genetic Traits	FOLIA GEOBOTANICA																															1211-9520	1874-9348				MAR	2011	46	1					69	86		10.1007/s12224-010-9085-2	http://dx.doi.org/10.1007/s12224-010-9085-2													WOS:000286608100005
J	Babb, PL; McIntosh, AM; Fernandez-Duque, E; Di Fiore, A; Schurr, TG				Babb, Paul L.; McIntosh, Annick M.; Fernandez-Duque, Eduardo; Di Fiore, Anthony; Schurr, Theodore G.			An Optimized Microsatellite Genotyping Strategy for Assessing Genetic Identity and Kinship in Azara's Owl Monkeys (Aotus azarai)	FOLIA PRIMATOLOGICA																															0015-5713	1421-9980					2011	82	2					107	117		10.1159/000330564	http://dx.doi.org/10.1159/000330564								21912137					WOS:000296066500004
J	Eytan, RI; Hellberg, ME				Eytan, Ron I.; Hellberg, Michael E.			NUCLEAR AND MITOCHONDRIAL SEQUENCE DATA REVEAL AND CONCEAL DIFFERENT DEMOGRAPHIC HISTORIES AND POPULATION GENETIC PROCESSES IN CARIBBEAN REEF FISHES	EVOLUTION																															0014-3820	1558-5646				DEC	2010	64	12					3380	3397		10.1111/j.1558-5646.2010.01071.x	http://dx.doi.org/10.1111/j.1558-5646.2010.01071.x								20584072					WOS:000284850100005
J	Villegas-Sanchez, CA; Rivera-Madrid, R; Arias-Gonzalez, JE				Villegas-Sanchez, C. A.; Rivera-Madrid, R.; Arias-Gonzalez, J. E.			Small-scale genetic connectivity of bicolor damselfish (Stegastes partitus) recruits in Mexican Caribbean reefs	CORAL REEFS																		Villegas Sanchez, Carmen Amelia/0000-0002-4176-7393; Rivera-Madrid, Renata/0000-0003-1368-9639; Arias-Gonzalez, Jesus Ernesto/0000-0003-4601-710X													0722-4028	1432-0975				DEC	2010	29	4					1023	1033		10.1007/s00338-010-0643-0	http://dx.doi.org/10.1007/s00338-010-0643-0													WOS:000283940700024
J	Torriani, MVG; Mazzi, D; Hein, S; Dorn, S				Torriani, Marco V. G.; Mazzi, Dominique; Hein, Silke; Dorn, Silvia			Structured populations of the oriental fruit moth in an agricultural ecosystem	MOLECULAR ECOLOGY																															0962-1083	1365-294X				JUL	2010	19	13					2651	2660		10.1111/j.1365-294X.2010.04711.x	http://dx.doi.org/10.1111/j.1365-294X.2010.04711.x								20561191					WOS:000279407400007
J	Caciagli, L; Bulayeva, K; Bulayev, O; Bertoncini, S; Taglioli, L; Pagani, L; Paoli, G; Tofanelli, S				Caciagli, Laura; Bulayeva, Kazima; Bulayev, Oleg; Bertoncini, Stefania; Taglioli, Luca; Pagani, Luca; Paoli, Giorgio; Tofanelli, Sergio			The key role of patrilineal inheritance in shaping the genetic variation of Dagestan highlanders	JOURNAL OF HUMAN GENETICS																	Pagani, Luca/G-8511-2017; Tofanelli, Sergio/C-8228-2009; Bulayeva, Kazima/E-7610-2016	Pagani, Luca/0000-0002-6639-524X; Tofanelli, Sergio/0000-0002-7399-9308; TAGLIOLI, LUCA/0000-0001-7288-7032; Bulayeva, Kazima/0000-0003-4830-5383													1434-5161	1435-232X				DEC	2009	54	12					689	694		10.1038/jhg.2009.94	http://dx.doi.org/10.1038/jhg.2009.94								19911015					WOS:000273407800001
J	Liu, L; Pearl, DK; Brumfield, RT; Edwards, SV				Liu, Liang; Pearl, Dennis K.; Brumfield, Robb T.; Edwards, Scott V.			Estimating species trees using multiple-allele DNA sequence data	EVOLUTION																	Pearl, Dennis/AAO-5314-2020; Brumfield, Robb T/K-6108-2015; Edwards, Scott V./D-9071-2018	Pearl, Dennis/0000-0003-1981-1826; Brumfield, Robb T/0000-0003-2307-0688; Edwards, Scott V./0000-0003-2535-6217													0014-3820	1558-5646				AUG	2008	62	8					2080	2091		10.1111/j.1558-5646.2008.00414.x	http://dx.doi.org/10.1111/j.1558-5646.2008.00414.x								18462214					WOS:000258261700020
J	Macpherson, JM; Gonzalez, J; Witten, DM; Davis, JC; Rosenberg, NA; Hirsh, AE; Petrov, DA				Macpherson, J. Michael; Gonzalez, Josefa; Witten, Daniela M.; Davis, Jerel C.; Rosenberg, Noah A.; Hirsh, Aaron E.; Petrov, Dmitri A.			Nonadaptive explanations for signatures of partial selective sweeps in Drosophila	MOLECULAR BIOLOGY AND EVOLUTION																		Rosenberg, Noah/0000-0002-1829-8664; /0000-0001-9824-027X; Petrov, Dmitri/0000-0002-3664-9130													0737-4038	1537-1719				JUN	2008	25	6					1025	1042		10.1093/molbev/msn007	http://dx.doi.org/10.1093/molbev/msn007								18199829					WOS:000255758200004
J	Cohuet, A; Krishnakumar, S; Simard, F; Morlais, I; Koutsos, A; Fontenille, D; Mindrinos, M; Kafatos, FC				Cohuet, Anna; Krishnakumar, Sujatha; Simard, Frederic; Morlais, Isabelle; Koutsos, Anastasios; Fontenille, Didier; Mindrinos, Michael; Kafatos, Fotis C.			SNP discovery and molecular evolution in Anopheles gambiae, with special emphasis on innate immune system	BMC GENOMICS																	FONTENILLE, didier/G-4091-2013; Morlais, Isabelle/Q-2171-2019; Morlais, Isabelle/F-5078-2014; SIMARD, Frederic/J-9489-2016; Cohuet, Anna/B-2745-2017; Frederic, SIMARD/AFV-5001-2022	Morlais, Isabelle/0000-0002-2962-7670; Morlais, Isabelle/0000-0002-2962-7670; SIMARD, Frederic/0000-0002-2871-5329; Cohuet, Anna/0000-0002-1876-5656; Frederic, SIMARD/0000-0002-2871-5329; FONTENILLE, didier/0000-0002-0544-3885													1471-2164					MAY 19	2008	9								227	10.1186/1471-2164-9-227	http://dx.doi.org/10.1186/1471-2164-9-227								18489733					WOS:000256400200001
J	Matzkin, LM				Matzkin, Luciano M.			The molecular basis of host adaptation in cactophilic drosophila: molecular evolution of a glutathione S-transferase gene (GstD1) in Drosophila mojavensis	GENETICS																	Matzkin, Luciano/AAI-2913-2020; Matzkin, Luciano/B-3168-2013	Matzkin, Luciano/0000-0002-3580-9171; 													0016-6731	1943-2631				FEB	2008	178	2					1073	1083		10.1534/genetics.107.083287	http://dx.doi.org/10.1534/genetics.107.083287								18245335					WOS:000253577100037
J	Jasra, A; Doucet, A; Stephens, DA; Holmes, CC				Jasra, Ajay; Doucet, Arnaud; Stephens, David A.; Holmes, Christopher C.			Interacting sequential Monte Carlo samplers for trans-dimensional simulation	COMPUTATIONAL STATISTICS & DATA ANALYSIS																		Doucet, Arnaud/0000-0002-7662-419X; Stephens, David/0000-0001-9811-7140													0167-9473	1872-7352				JAN 10	2008	52	4					1765	1791		10.1016/j.csda.2007.09.009	http://dx.doi.org/10.1016/j.csda.2007.09.009													WOS:000253283500001
S	Kreinovich, V; Shpak, M		Smolinski, TG; Milanova, MG; Hassanien, AE		Kreinovich, Vladik; Shpak, Max			Computational Aspects of Aggregation in Biological Systems	APPLICATIONS OF COMPUTATIONAL INTELLIGENCE IN BIOLOGY: CURRENT TRENDS AND OPEN PROBLEMS	Studies in Computational Intelligence																														1860-949X	1860-9503	978-3-540-78533-0				2008	122						281	305				10.1007/978-3-540-78534-7												WOS:000271477100012
J	Webster, JP; Shrivastava, J; Johnson, PJ; Blair, L				Webster, Joanne P.; Shrivastava, Jaya; Johnson, Paul J.; Blair, Lynsey			Is host-schistosome coevolution going anywhere?	BMC EVOLUTIONARY BIOLOGY																	Shrivastava, Jaya/AAP-1447-2020	Webster, Joanne P./0000-0001-8616-4919													1471-2148					JUN 13	2007	7								91	10.1186/1471-2148-7-91	http://dx.doi.org/10.1186/1471-2148-7-91								17567519					WOS:000248125500001
J	Twiss, SD; Thomas, C; Poland, V; Graves, JA; Pomeroy, P				Twiss, Sean D.; Thomas, Christopher; Poland, Veronica; Graves, Jeff A.; Pomeroy, Patrick			The impact of climatic variation on the opportunity for sexual selection	BIOLOGY LETTERS																	pomeroy, patrick/C-1597-2010	pomeroy, patrick/0000-0003-1603-5630; Twiss, Sean/0000-0002-1923-8874; Thomas, Christopher J./0000-0003-4939-9959													1744-9561					FEB 22	2007	3	1					12	15		10.1098/rsbl.2006.0559	http://dx.doi.org/10.1098/rsbl.2006.0559								17443953					WOS:000243485800004
J	Currie, KA; Michael, P; Nkongolo, KK				Currie, KA; Michael, P; Nkongolo, KK			Characterization of the D18S535 STR locus in northern Ontario European and aboriginal populations for forensic purposes	HUMAN BIOLOGY																															0018-7143					APR	2005	77	2					267	279		10.1353/hub.2005.0038	http://dx.doi.org/10.1353/hub.2005.0038								16201142					WOS:000231461100009
J	Lapegue, S; Batista, FM; Heurtebise, S; Yu, YI; Boudry, P				Lapegue, S; Batista, FM; Heurtebise, S; Yu, YI; Boudry, P			Evidence for the presence of the Portuguese oyster, Crassostrea angulata, in northern China	JOURNAL OF SHELLFISH RESEARCH																	Boudry, Pierre/M-3213-2019; Lapègue, Sylvie/H-5042-2011; Batista, Frederico/F-5651-2010; Boudry, Pierre/G-2406-2010	Lapègue, Sylvie/0000-0003-4969-9273; Batista, Frederico/0000-0002-2848-3011; 													0730-8000	1943-6319				DEC	2004	23	3					759	763																WOS:000226559500012
J	Parker, MS; Jumars, PA; Leclair, LL				Parker, MS; Jumars, PA; Leclair, LL			Population genetics of two bivalve species (Protothaca staminea and Macoma balthica) in Puget Sound, Washington	JOURNAL OF SHELLFISH RESEARCH																															0730-8000	1943-6319				DEC	2003	22	3					681	688																WOS:000188365100013
J	Blaylock, RB; Margolis, L; Holmes, JC				Blaylock, RB; Margolis, L; Holmes, JC			The use of parasites in discriminating stocks of Pacific halibut (Hippoglossus stenolepis) in the northeast Pacific	FISHERY BULLETIN																															0090-0656					JAN	2003	101	1					1	9																WOS:000180494100001
J	Wang, M; Lang, G; Schreiber, A				Wang, M; Lang, G; Schreiber, A			Temporal shifts of DNA-microsatellite allele profiles in roe deer (Capreolus capreolus L.) within three decades	JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH																															0947-5745					DEC	2002	40	4					232	236		10.1046/j.1439-0469.2002.00198.x	http://dx.doi.org/10.1046/j.1439-0469.2002.00198.x													WOS:000179746300006
J	Dawson, MN; Louie, KD; Barlow, M; Jacobs, DK; Swift, CC				Dawson, MN; Louie, KD; Barlow, M; Jacobs, DK; Swift, CC			Comparative phylogeography of sympatric sister species, Clevelandia ios and Eucyclogobius newberryi (Teleostei, Gobiidae), across the California Transition Zone	MOLECULAR ECOLOGY																		Dawson, Michael/0000-0001-7927-8395													0962-1083					JUN	2002	11	6					1065	1075		10.1046/j.1365-294X.2002.01503.x	http://dx.doi.org/10.1046/j.1365-294X.2002.01503.x								12030983					WOS:000175841000010
J	Jepsen, BI; Siegismund, HR; Fredholm, M				Jepsen, BI; Siegismund, HR; Fredholm, M			Population genetics of the native caribou (Rangifer tarandus groenlandicus) and the semi-domestic reindeer (Rangifer tarandus tarandus) in Southwestern Greenland: Evidence of introgression	CONSERVATION GENETICS																	Siegismund, Hans R./K-4332-2014	Siegismund, Hans R./0000-0001-5757-3131													1566-0621						2002	3	4					401	409		10.1023/A:1020523303815	http://dx.doi.org/10.1023/A:1020523303815													WOS:000178529700005
J	Margis, R; Felix, D; Caldas, JF; Salgueiro, F; De Araujo, DSD; Breyne, P; Van Montagu, M; De Oliveira, D; Margis-Pinheiro, M				Margis, R; Felix, D; Caldas, JF; Salgueiro, F; De Araujo, DSD; Breyne, P; Van Montagu, M; De Oliveira, D; Margis-Pinheiro, M			Genetic differentiation among three neighboring Brazil-cherry (Eugenia uniflora L.) populations within the Brazilian Atlantic rain forest	BIODIVERSITY AND CONSERVATION																	Margis-Pinheiro, Marcia/K-3064-2013; Salgueiro, Fabiano/I-1313-2012; Margis, Rogerio/A-7230-2008; Araujo, Dorothy/I-9436-2012; Salgueiro, Fabiano/GNH-3767-2022	Margis-Pinheiro, Marcia/0000-0001-5356-3497; Salgueiro, Fabiano/0000-0002-0352-0699; Margis, Rogerio/0000-0002-2871-4473; Salgueiro, Fabiano/0000-0002-0352-0699													0960-3115	1572-9710				JAN	2002	11	1					149	163		10.1023/A:1014028026273	http://dx.doi.org/10.1023/A:1014028026273													WOS:000173702400010
J	Suneetha, KB; Naevdal, G				Suneetha, KB; Naevdal, G			Genetic and morphological stock structure of the pearlside, Maurolicus muelleri (Pisces, Sternoptychidae), among Norwegian fjords and offshore area	SARSIA																	Gunawickrama, K.B. Suneetha/R-5572-2019														0036-4827					SEP 14	2001	86	3					191	201		10.1080/00364827.2001.10420475	http://dx.doi.org/10.1080/00364827.2001.10420475													WOS:000171619700004
J	Vargas, EM; Macaya, G; Baudoin, JP; Rocha, OJ				Vargas, EM; Macaya, G; Baudoin, JP; Rocha, OJ			Case studies on breeding systems and its consequences for germplasm conservation: 3. Electrophoretic mobility of phaseolins in wild populations of Lima beans (Phaseolus lunatus L.) in the Central Valley of Costa Rica	GENETIC RESOURCES AND CROP EVOLUTION																															0925-9864					APR	2001	48	2					109	120		10.1023/A:1011227130709	http://dx.doi.org/10.1023/A:1011227130709													WOS:000168335700001
J	Kliman, RM; Rogers, BT; Noor, MAF				Kliman, RM; Rogers, BT; Noor, MAF			Differences in (G + C) content between species: a commentary on Forsdyke's "chromosomal viewpoint" of speciation	JOURNAL OF THEORETICAL BIOLOGY																		Noor, Mohamed/0000-0002-5400-4408													0022-5193					MAR 21	2001	209	2					131	140		10.1006/jtbi.2000.2242	http://dx.doi.org/10.1006/jtbi.2000.2242								11401455					WOS:000167943800001
J	Ristaino, JB; Gumpertz, ML				Ristaino, JB; Gumpertz, ML			New frontiers in the study of dispersal and spatial analysis of epidemics caused by species in the genus Phytophthora	ANNUAL REVIEW OF PHYTOPATHOLOGY																	Ristaino, Jean Beagle/N-3616-2018	Ristaino, Jean Beagle/0000-0002-9458-0514													0066-4286	1545-2107					2000	38						541	+		10.1146/annurev.phyto.38.1.541	http://dx.doi.org/10.1146/annurev.phyto.38.1.541								11701854					WOS:000165322300022
J	Lymbery, AJ; Dadour, IR				Lymbery, AJ; Dadour, IR			Genetic structure of the Bovicola ovis (Mallophaga : Trichodectidae) in southwestern Australia	ENVIRONMENTAL ENTOMOLOGY																	Dadour, Ian R/C-2422-2011; Lymbery, Alan/H-3096-2019	Lymbery, Alan/0000-0002-0542-3446; Dadour, Ian/0000-0001-7527-4936													0046-225X					AUG	1999	28	4					675	680		10.1093/ee/28.4.675	http://dx.doi.org/10.1093/ee/28.4.675													WOS:000082554100019
J	Zhan, J; Mundt, CC; McDonald, BA				Zhan, J; Mundt, CC; McDonald, BA			Measuring immigration and sexual reproduction in field populations of Mycosphaerella graminicola	PHYTOPATHOLOGY																	McDonald, Bruce A/A-2748-2008	McDonald, Bruce A/0000-0002-5332-2172													0031-949X	1943-7684				DEC	1998	88	12					1330	1337		10.1094/PHYTO.1998.88.12.1330	http://dx.doi.org/10.1094/PHYTO.1998.88.12.1330								18944836					WOS:000077204700012
J	Wilson, AD; Kaiser, WJ				Wilson, AD; Kaiser, WJ			Cytology and genetics of sexual incompatibility in Didymella rabiei	MYCOLOGIA																	Wilson, Alphus D./Q-2137-2015	Wilson, Alphus D./0000-0003-2352-5232													0027-5514	1557-2536				NOV-DEC	1995	87	6					795	804		10.2307/3760856	http://dx.doi.org/10.2307/3760856													WOS:A1995TQ75800006
J	KOELLA, JC				KOELLA, JC			LINKING EVOLUTIONARY ECOLOGY WITH EPIDEMIOLOGY	REVUE SUISSE DE ZOOLOGIE																															0035-418X					DEC	1994	101	4					865	874		10.5962/bhl.part.79931	http://dx.doi.org/10.5962/bhl.part.79931													WOS:A1994PW64000002
J	Pavlovikj, N; Gomes-Neto, JC; Deogun, JS; Benson, AK				Pavlovikj, Natasha; Gomes-Neto, Joao Carlos; Deogun, Jitender S.; Benson, Andrew K.			Systems-Based Approach for Optimization of Assembly-Free Bacterial MLST Mapping	LIFE-BASEL																		Gomes-Neto, Joao Carlos/0000-0002-9145-8767														2075-1729				MAY	2022	12	5							670	10.3390/life12050670	http://dx.doi.org/10.3390/life12050670								35629339					WOS:000802634000001
J	Arikan, S; Atalay, A; Ozturk, O; Duygulu, S; Atalay, EO				Arikan, S.; Atalay, A.; Ozturk, O.; Duygulu, S.; Atalay, E. O.			Association of single nucleotide polymorphisms in CXCR1, CXCR2 and CXCL5 with Behcet disease: a study in the Denizli province of Turkey	CLINICAL AND EXPERIMENTAL DERMATOLOGY																	Arıkan, Sanem/ABI-6170-2020														0307-6938	1365-2230				DEC	2021	46	8					1462	1470		10.1111/ced.14766	http://dx.doi.org/10.1111/ced.14766		AUG 2021						34050991					WOS:000684283700001
J	Shams, B; Pons, JM; Abdelkrim, J; Fuchs, J				Shams, Bita; Pons, Jean-Marc; Abdelkrim, Jawad; Fuchs, Jerome			Phylogeography and diversification of the Dead Sea Sparrow (Passer moabiticus) in Iran: insights from a multilocus approach	IBIS																															0019-1019	1474-919X				OCT	2021	163	4					1355	1368		10.1111/ibi.12957	http://dx.doi.org/10.1111/ibi.12957		APR 2021											WOS:000641832100001
J	Knight, SJ; Karon, O; Goddard, MR				Knight, Sarah J.; Karon, Ophir; Goddard, Matthew R.			Small scale fungal community differentiation in a vineyard system	FOOD MICROBIOLOGY																															0740-0020	1095-9998				MAY	2020	87								103358	10.1016/j.fm.2019.103358	http://dx.doi.org/10.1016/j.fm.2019.103358								31948613					WOS:000506865300029
J	Biagini, SA; Ramos-Luis, E; Comas, D; Calafell, F				Biagini, Simone Andrea; Ramos-Luis, Eva; Comas, David; Calafell, Francesc			The place of metropolitan France in the European genomic landscape	HUMAN GENETICS																	Biagini, Simone Andrea/I-3807-2019; Comas, David/D-5382-2014; Calafell, Francesc/C-8595-2014	Biagini, Simone Andrea/0000-0002-4488-3162; Comas, David/0000-0002-5075-0956; Ramos Luis, Eva/0000-0002-2212-7403; Calafell, Francesc/0000-0002-1083-9438													0340-6717	1432-1203				AUG	2020	139	8					1091	1105		10.1007/s00439-020-02158-y	http://dx.doi.org/10.1007/s00439-020-02158-y		APR 2020						32266522					WOS:000525188600003
J	Mumtaz, MN; Ihsan, H; Aziz, S; Hizbullah; Afridi, SG; Shams, S; Khan, A				Mumtaz, Mah Noor; Ihsan, Haleema; Aziz, Shahid; Hizbullah; Afridi, Sahib Gul; Shams, Sulaiman; Khan, Asifullah			The genetic composition of Shina population from Gilgit-Baltistan, Pakistan based on mtDNA analyses	MITOCHONDRIAL DNA PART B-RESOURCES																	Shams, Sulaiman/AEW-4594-2022; Khan, Asifullah/AGU-9005-2022	Shams, Sulaiman/0000-0001-7792-1180; Aziz, Shahid/0000-0002-4657-1066														2380-2359				JUL 3	2019	4	2					3802	3808		10.1080/23802359.2019.1682474	http://dx.doi.org/10.1080/23802359.2019.1682474								33366198					WOS:000492947100001
J	Tabima, JF; Coffey, MD; Zazada, IA; Grunwald, NJ				Tabima, Javier F.; Coffey, Michael D.; Zazada, Inga A.; Grunwald, Niklaus J.			Populations of Phytophthora rubi Show Little Differentiation and High Rates of Migration Among States in the Western United States	MOLECULAR PLANT-MICROBE INTERACTIONS																	Grunwald, Niklaus` J/K-6041-2013; Tabima, Javier/H-3885-2017	Grunwald, Niklaus` J/0000-0003-1656-7602; Tabima, Javier/0000-0002-3603-2691													0894-0282	1943-7706				JUN	2018	31	6					614	622		10.1094/MPMI-10-17-0258-R	http://dx.doi.org/10.1094/MPMI-10-17-0258-R								29451433					WOS:000432366500003
S	Levin, II; Bataille, A		Parker, PG		Levin, Iris I.; Bataille, Arnaud			Movement Among Islands by Host, Vector, or Parasite	DISEASE ECOLOGY: GALAPAGOS BIRDS AND THEIR PARASITES	Social and Ecological Interactions in the Galapagos Islands																														2195-1055		978-3-319-65909-1; 978-3-319-65908-4				2018							181	212		10.1007/978-3-319-65909-1_8	http://dx.doi.org/10.1007/978-3-319-65909-1_8	10.1007/978-3-319-65909-1												WOS:000444481100009
J	Patino-Montoya, A; Giraldo, A				Patino-Montoya, Angie; Giraldo, Alan			Intrapopulational genic variation of the giant African Snail (Achatina fulica) in the Valle del Cauca	REVISTA MVZ CORDOBA																	Giraldo, Alan/K-7794-2019	Giraldo, Alan/0000-0001-9182-888X													0122-0268					MAY-AUG	2017	22	2					5925	5937		10.21897/rmvz.1028	http://dx.doi.org/10.21897/rmvz.1028													WOS:000409949200011
J	Pinsky, ML; Saenz-Agudelo, P; Salles, OC; Almany, GR; Bode, M; Berumen, ML; Andrefouet, S; Thorrold, SR; Jones, GP; Planes, S				Pinsky, Malin L.; Saenz-Agudelo, Pablo; Salles, Oceane C.; Almany, Glenn R.; Bode, Michael; Berumen, Michael L.; Andrefouet, Serge; Thorrold, Simon R.; Jones, Geoffrey P.; Planes, Serge			Marine Dispersal Scales Are Congruent over Evolutionary and Ecological Time	CURRENT BIOLOGY																	Jones, Geoffrey P./E-9306-2010; PLANES, Serge/ABF-1360-2021; Thorrold, Simon R/B-7565-2012; Bode, Michael/P-1333-2019; Pinsky, Malin L./K-2884-2015; Bode, Michael/A-7116-2009; Berumen, Michael/F-7745-2011	Jones, Geoffrey P./0000-0002-6244-1245; Thorrold, Simon R/0000-0002-1533-7517; Bode, Michael/0000-0002-5886-4421; Pinsky, Malin L./0000-0002-8523-8952; Bode, Michael/0000-0002-5886-4421; Saenz-Agudelo, Pablo/0000-0001-8197-2861; Berumen, Michael/0000-0003-2463-2742													0960-9822	1879-0445				JAN 9	2017	27	1					149	154		10.1016/j.cub.2016.10.053	http://dx.doi.org/10.1016/j.cub.2016.10.053								27989671					WOS:000391902500034
J	Borges, PD; Ludwig, S; Boeger, WA				Borges, Patricia Dammski; Ludwig, Sandra; Boeger, Walter A.			Testing hypotheses on the origin and dispersion of Limnoperna fortunei (Bivalvia, Mytilidae) in the Iguassu River (Parana, Brazil): molecular markers in larvae and adults	LIMNOLOGY																	Boeger, Walter/G-1820-2012; de Andrade, Patricia Dammski Borges/AAR-8801-2021; LUDWIG, SANDRA/AAC-1230-2020	Boeger, Walter/0000-0002-6004-2822; de Andrade, Patricia Dammski Borges/0000-0002-3799-3996; LUDWIG, SANDRA/0000-0003-0550-901X													1439-8621	1439-863X				JAN	2017	18	1					31	39		10.1007/s10201-016-0485-8	http://dx.doi.org/10.1007/s10201-016-0485-8													WOS:000392313000004
J	Wessels, BA; Linde, CC; Fourie, PH; Mostert, L				Wessels, B. A.; Linde, C. C.; Fourie, P. H.; Mostert, L.			Genetic population structure and fungicide resistance of Botrytis cinerea in pear orchards in the Western Cape of South Africa	PLANT PATHOLOGY																	Linde, Celeste/T-9449-2019; Linde, Celeste/C-9306-2009	Linde, Celeste/0000-0002-8207-1202; Linde, Celeste/0000-0002-8207-1202; Wessels, Bernard/0000-0003-0717-1630; Mostert, Lizel/0000-0001-9063-2447													0032-0862	1365-3059				DEC	2016	65	9					1473	1483		10.1111/ppa.12523	http://dx.doi.org/10.1111/ppa.12523													WOS:000387660600008
