PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Gunn, BF; Aradhya, M; Salick, JM; Miller, AJ; Yang, YP; Liu, L; Hai, X				Gunn, Bee F.; Aradhya, Mallikarjuna; Salick, Jan M.; Miller, Allison J.; Yang Yongping; Liu Lin; Hai Xian			GENETIC VARIATION IN WALNUTS (JUGLANS REGIA AND J. SIGILLATA; JUGLANDACEAE): SPECIES DISTINCTIONS, HUMAN IMPACTS, AND THE CONSERVATION OF AGROBIODIVERSITY IN YUNNAN, CHINA	AMERICAN JOURNAL OF BOTANY																	Miller, Allison/F-2293-2019	Miller, Allison/0000-0002-2722-9361; Gunn, Bee/0000-0002-9591-3085; Aradhya, Mallikarjuna/0000-0002-2118-7885													0002-9122	1537-2197				APR	2010	97	4					660	671		10.3732/ajb.0900114	http://dx.doi.org/10.3732/ajb.0900114								21622428					WOS:000276045500013
J	Marcos-Carcavilla, A; Mutikainen, M; Gonzalez, C; Calvo, JH; Kantanen, J; Sanz, A; Marzanov, NS; Perez-Guzman, MD; Serrano, M				Marcos-Carcavilla, Ane; Mutikainen, Mari; Gonzalez, Carmen; Calvo, Jorge H.; Kantanen, Juha; Sanz, Albina; Marzanov, Nurbiy S.; Perez-Guzman, Maria D.; Serrano, Magdalena			A SNP in the HSP90AA1 gene 5' flanking region is associated with the adaptation to differential thermal conditions in the ovine species	CELL STRESS & CHAPERONES																	SANZ, ALBINA/C-7481-2017; Kantanen, Juha/AAA-4333-2022; Serrano, Magdalena M/R-5716-2017; Calvo, Jorge H/E-5240-2016	SANZ, ALBINA/0000-0002-8122-0069; Serrano, Magdalena M/0000-0002-1621-3102; Calvo, Jorge H/0000-0001-9513-0219; Marzanov, Nurbi/0000-0003-0708-6196; Gonzalez Verdejo, Carmen/0000-0001-8757-9147													1355-8145	1466-1268				JAN	2010	15	1					67	81		10.1007/s12192-009-0123-z	http://dx.doi.org/10.1007/s12192-009-0123-z								19496025					WOS:000272567300006
J	Tellier, A; Brown, JKM				Tellier, Aurelien; Brown, James K. M.			The Influence of Perenniality and Seed Banks on Polymorphism in Plant-Parasite Interactions	AMERICAN NATURALIST																	Tellier, Aurelien/C-3852-2017	Tellier, Aurelien/0000-0002-8895-0785													0003-0147					DEC	2009	174	6					769	779		10.1086/646603	http://dx.doi.org/10.1086/646603								19860556					WOS:000271425900005
J	Hanelt, B; Steinauer, ML; Mwangi, IN; Maina, GM; Agola, LE; Mkoji, GM; Loker, ES				Hanelt, B.; Steinauer, M. L.; Mwangi, I. N.; Maina, G. M.; Agola, L. E.; Mkoji, G. M.; Loker, E. S.			A new approach to characterize populations of Schistosoma mansoni from humans: development and assessment of microsatellite analysis of pooled miracidia	TROPICAL MEDICINE & INTERNATIONAL HEALTH																		Hanelt, Ben/0000-0001-9298-7356													1360-2276	1365-3156				MAR	2009	14	3					322	331		10.1111/j.1365-3156.2009.02226.x	http://dx.doi.org/10.1111/j.1365-3156.2009.02226.x								19187519					WOS:000263467200009
J	Gibson, JP; Rice, SA; Stucke, CM				Gibson, J. Phil; Rice, Stanley A.; Stucke, Clare M.			Comparison of population genetic diversity between a rare narrowly distributed species and a common widespread species of Alnus (Betulaceae)	AMERICAN JOURNAL OF BOTANY																															0002-9122					MAY	2008	95	5					588	596		10.3732/ajb.2007316	http://dx.doi.org/10.3732/ajb.2007316								21632385					WOS:000255445700008
J	Bartsch, I; Wiencke, C; Bischof, K; Buchholz, CM; Buck, BH; Eggert, A; Feuerpfeil, P; Hanelt, D; Jacobsen, S; Karez, R; Karsten, U; Molis, M; Roleda, MY; Schubert, H; Schumann, R; Valentin, K; Weinberger, F; Wiese, J				Bartsch, Inka; Wiencke, Christian; Bischof, Kai; Buchholz, Cornelia M.; Buck, Bela H.; Eggert, Anja; Feuerpfeil, Peter; Hanelt, Dieter; Jacobsen, Sabine; Karez, Rolf; Karsten, Ulf; Molis, Markus; Roleda, Michael Y.; Schubert, Hendrik; Schumann, Rhena; Valentin, Klaus; Weinberger, Florian; Wiese, Jutta			The genus Laminaria sensu lato: recent insights and developments	EUROPEAN JOURNAL OF PHYCOLOGY																	Valentin, Klaus/G-5862-2014; Wiese, Jutta/B-9076-2012; Weinberger, Florian/O-5554-2015; Buck, Bela H./B-8772-2012; Hanelt, Dieter/E-6659-2017; Roleda, Michael Y./H-9645-2019; Roleda, Michael/AAA-3820-2022	Valentin, Klaus/0000-0001-7401-9423; Weinberger, Florian/0000-0003-3366-6880; Buck, Bela H./0000-0001-7491-3273; Roleda, Michael Y./0000-0003-0568-9081; Buchholz, Cornelia/0000-0002-5055-1586													0967-0262	1469-4433				FEB	2008	43	1					1	86		10.1080/09670260701711376	http://dx.doi.org/10.1080/09670260701711376													WOS:000254487100001
J	Baxter, GJ; Blythe, RA; McKane, AJ				Baxter, G. J.; Blythe, R. A.; McKane, A. J.			Exact solution of the multi-allelic diffusion model	MATHEMATICAL BIOSCIENCES																	Baxter, Gareth J/J-4548-2013; Blythe, Richard A/G-6273-2013	Baxter, Gareth J/0000-0002-0445-9455; Blythe, Richard A/0000-0001-8160-5068													0025-5564	1879-3134				SEP	2007	209	1					124	170		10.1016/j.mbs.2007.01.001	http://dx.doi.org/10.1016/j.mbs.2007.01.001								17320915					WOS:000249511300008
J	Fan, CZ; Xiang, QY; Remington, DL; Purugganan, MD; Wiegmann, BM				Fan, Chuanzhu; Xiang, Qiu-Yun (Jenny); Remington, David L.; Purugganan, Michael D.; Wiegmann, Brian M.			Evolutionary patterns in the antR-Cor gene in the dwarf dogwood complex (Cornus, Cornaceae)	GENETICA																		Xiang, Jenny/0000-0002-9016-0678; Wiegmann, Brian/0000-0002-1869-9759													0016-6707	1573-6857				MAY	2007	130	1					19	34		10.1007/s10709-006-0016-3	http://dx.doi.org/10.1007/s10709-006-0016-3								16924407					WOS:000245429300003
J	Zizumbo-Villarreal, D; Ruiz-Rodriguez, M; Harries, H; Colunga-GarciaMarin, P				Zizumbo-Villarreal, Daniel; Ruiz-Rodriguez, Mariana; Harries, Hugh; Colunga-GarciaMarin, Patricia			Population genetics, lethal yellowing disease, and relationships among Mexican and imported coconut ecotypes	CROP SCIENCE																	Colunga-GarcíaMarín, Patricia/AAD-2499-2019	Colunga-GarcíaMarín, Patricia/0000-0001-6913-4427													0011-183X	1435-0653				NOV-DEC	2006	46	6					2509	2516		10.2135/cropsci2005.12-0462	http://dx.doi.org/10.2135/cropsci2005.12-0462													WOS:000242863500026
J	Li, SL; Yamamoto, T; Yoshimoto, T; Uchihi, R; Mizutani, M; Kurimoto, Y; Tokunaga, K; Jin, F; Katsumata, Y; Saitou, N				Li, SL; Yamamoto, T; Yoshimoto, T; Uchihi, R; Mizutani, M; Kurimoto, Y; Tokunaga, K; Jin, F; Katsumata, Y; Saitou, N			Phylogenetic relationship of the populations within and around Japan using 105 short tandem repeat polymorphic loci	HUMAN GENETICS																	Yamamoto, Toshimichi/I-7247-2014														0340-6717	1432-1203				FEB	2006	118	6					695	707		10.1007/s00439-005-0106-9	http://dx.doi.org/10.1007/s00439-005-0106-9								16315063					WOS:000235128000004
J	Slade, PF; Wakeley, J				Slade, PF; Wakeley, J			The structured ancestral selection graph and the many-demes limit	GENETICS																	Slade, Paul F./AAM-3365-2020	Slade, Paul F./0000-0002-7270-0060													0016-6731	1943-2631				FEB	2005	169	2					1117	1131		10.1534/genetics.104.032276	http://dx.doi.org/10.1534/genetics.104.032276								15520266					WOS:000227697200050
J	Koeniger, N; Koeniger, G; Pechhacker, H				Koeniger, N; Koeniger, G; Pechhacker, H			The nearer the better? Drones (Apis mellifera) prefer nearer drone congregation areas	INSECTES SOCIAUX																															0020-1812	1420-9098					2005	52	1					31	35		10.1007/s00040-004-0763-z	http://dx.doi.org/10.1007/s00040-004-0763-z													WOS:000227474000006
J	van der Veer, M; Kanobana, K; Ploeger, HW; de Vries, E				van der Veer, M; Kanobana, K; Ploeger, HW; de Vries, E			Cytochrome oxidase c subunit 1 polymorphisms show significant differences in distribution between a laboratory maintained population and a field isolate of Cooperia oncophora	VETERINARY PARASITOLOGY																															0304-4017					OCT 20	2003	116	3					231	238		10.1016/j.vetpar.2003.07.007	http://dx.doi.org/10.1016/j.vetpar.2003.07.007								14559166					WOS:000186206300006
J	Nuzhdin, SV; Petrov, DA				Nuzhdin, SV; Petrov, DA			Transposable elements in clonal lineages: lethal hangover from sex	BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY					Symposium on Intraclonal Genetic Variation - Ecological and Evolutionary Aspects	APR 11-12, 2002	LONDON, ENGLAND	Royal Entomol Soc, Linnean Soc																							0024-4066	1095-8312				MAY	2003	79	1					33	41		10.1046/j.1095-8312.2003.00188.x	http://dx.doi.org/10.1046/j.1095-8312.2003.00188.x													WOS:000182913100005
J	Williams, CL; Serfass, TL; Cogan, R; Rhodes, OE				Williams, CL; Serfass, TL; Cogan, R; Rhodes, OE			Microsatellite variation in the reintroduced Pennsylvania elk herd	MOLECULAR ECOLOGY																															0962-1083	1365-294X				AUG	2002	11	8					1299	1310											12144652					WOS:000177086900005
J	Gill, P				Gill, P			Role of short tandem repeat DNA in forensic casework in the UK - Past, present, and future perspectives	BIOTECHNIQUES																	Gill, Peter/C-3056-2009														0736-6205	1940-9818				FEB	2002	32	2					366	+		10.2144/02322rv01	http://dx.doi.org/10.2144/02322rv01								11848414					WOS:000173767500022
J	Van Hooft, WF; Groen, AF; Prins, HT				Van Hooft, WF; Groen, AF; Prins, HT			Phylogeography of the African buffalo based on mitochondrial and Y-chromosomal loci: Pleistocene origin and population expansion of the Cape buffalo subspecies	MOLECULAR ECOLOGY																		Prins, Herbert/0000-0003-1131-5107													0962-1083					FEB	2002	11	2					267	279		10.1046/j.1365-294X.2002.01429.x	http://dx.doi.org/10.1046/j.1365-294X.2002.01429.x								11856427					WOS:000173726200010
J	Duvernell, DD; Eanes, WF				Duvernell, DD; Eanes, WF			Contrasting molecular population genetics of four hexokinases in Drosophila melanogaster, D. simulans and D. yakuba	GENETICS																	Duvernell, David/AAG-8106-2019	Duvernell, David/0000-0003-2478-6522													0016-6731	1943-2631				NOV	2000	156	3					1191	1201											11063694					WOS:000165143200022
J	Keddie, EM; Higazi, T; Boakye, D; Merriweather, A; Wooten, MC; Unnasch, TR				Keddie, EM; Higazi, T; Boakye, D; Merriweather, A; Wooten, MC; Unnasch, TR			Onchocerca volvulus: Limited heterogeneity in the nuclear and mitochondrial genomes	EXPERIMENTAL PARASITOLOGY																															0014-4894					DEC	1999	93	4					198	206		10.1006/expr.1999.4450	http://dx.doi.org/10.1006/expr.1999.4450								10600445					WOS:000084042900003
J	Monson, KL; Budowle, B				Monson, KL; Budowle, B			Effect of reference database on frequency estimates of polymerase chain reaction (PCR)-based DNA profiles	JOURNAL OF FORENSIC SCIENCES																		Monson, Keith/0000-0001-7126-4247													0022-1198	1556-4029				MAY	1998	43	3					483	488											9608687					WOS:000073692700005
J	Costa, JT; McDonald, JH; Pierce, NE				Costa, JT; McDonald, JH; Pierce, NE			The effect of ant association on the population genetics of the Australian Butterfly Jalmenus evagoras (Lepidoptera: Lycaenidae)	BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY																		Costa, James/0000-0002-5519-2754													0024-4066					JUL	1996	58	3					287	306		10.1006/bijl.1996.0037	http://dx.doi.org/10.1006/bijl.1996.0037													WOS:A1996UY83000003
J	BRODEY, MM; BISHOP, SH				BRODEY, MM; BISHOP, SH			CYTOSOLIC AND MITOCHONDRIAL L-MALATE DEHYDROGENASES FROM RIBBED MUSSEL (MODIOLUS-DEMISSUS) GILL TISSUE	COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY B-BIOCHEMISTRY & MOLECULAR BIOLOGY																															1096-4959	1879-1107				FEB	1993	104	2					327	339		10.1016/0305-0491(93)90376-G	http://dx.doi.org/10.1016/0305-0491(93)90376-G													WOS:A1993KN06200017
J	Yeaman, S				Yeaman, Sam			Evolution of polygenic traits under global vs local adaptation	GENETICS																															0016-6731	1943-2631				JAN 4	2022	220	1							iyab134	10.1093/genetics/iyab134	http://dx.doi.org/10.1093/genetics/iyab134								35134196					WOS:000769966800015
J	Zhang, R; Liu, C; Yuan, K; Ni, XM; Pan, YW; Xu, SH				Zhang, Rui; Liu, Chang; Yuan, Kai; Ni, Xumin; Pan, Yuwen; Xu, Shuhua			AdmixSim 2: a forward-time simulator for modeling complex population admixture	BMC BIOINFORMATICS																	Xu, Shuhua/D-5345-2009	Xu, Shuhua/0000-0002-1975-1002													1471-2105					OCT 18	2021	22	1							506	10.1186/s12859-021-04415-x	http://dx.doi.org/10.1186/s12859-021-04415-x								34663213					WOS:000708471600002
J	Teng, WM; Xie, X; Nie, HT; Sun, YM; Liu, XF; Yu, ZA; Zheng, J; Liu, HY; Li, DC; Zhang, M; Wang, ZS; Zhu, SW; Du, SK; Du, SJ; Li, Q; Wang, QZ				Teng, Weiming; Xie, Xi; Nie, Hongtao; Sun, Yamin; Liu, Xiangfeng; Yu, Zuoan; Zheng, Jie; Liu, Hongyue; Li, Dacheng; Zhang, Ming; Wang, Zhisong; Zhu, Shouwei; Du, Shangkun; Du, Shaojun; Li, Qi; Wang, Qingzhi			Chromosome-level genome assembly of Scapharca kagoshimensis reveals the expanded molecular basis of heme biosynthesis in ark shells	MOLECULAR ECOLOGY RESOURCES																	Nie, Hongtao/AAA-1678-2021; Nie, Hongtao/B-4231-2012	Nie, Hongtao/0000-0003-2507-5204													1755-098X	1755-0998															10.1111/1755-0998.13460	http://dx.doi.org/10.1111/1755-0998.13460		JUL 2021						34214251					WOS:000672486900001
J	Hayward, G; Nock, C; Shimizu, Y; Shapcott, A				Hayward, Glenn; Nock, Catherine; Shimizu, Yoko; Shapcott, Alison			A comprehensive approach to assessing the future persistence of the endangered rainforest tree, Macadamia jansenii (Proteaceae) and the impact of fire	AUSTRALIAN JOURNAL OF BOTANY																	Nock, Catherine J/O-7040-2017	Nock, Catherine J/0000-0001-5609-4681; Hayward, Glenn/0000-0002-6122-4556													0067-1924	1444-9862					2021	69	5					285	300		10.1071/BT20160	http://dx.doi.org/10.1071/BT20160		JUN 2021											WOS:000667275400001
J	Xu, W; Wu, D; Yang, TQ; Sun, C; Wang, ZQ; Han, B; Wu, SB; Yu, AM; Chapman, MA; Muraguri, S; Tan, Q; Wang, WB; Bao, ZG; Liu, AZ; Li, DZ				Xu, Wei; Wu, Di; Yang, Tianquan; Sun, Chao; Wang, Zaiqing; Han, Bing; Wu, Shibo; Yu, Anmin; Chapman, Mark A.; Muraguri, Sammy; Tan, Qing; Wang, Wenbo; Bao, Zhigui; Liu, Aizhong; Li, De-Zhu			Genomic insights into the origin, domestication and genetic basis of agronomic traits of castor bean	GENOME BIOLOGY																	Li, De-Zhu/G-8203-2011	Li, De-Zhu/0000-0002-4990-724X; Bao, Zhigui/0000-0003-3601-460X													1474-760X					APR 20	2021	22	1							113	10.1186/s13059-021-02333-y	http://dx.doi.org/10.1186/s13059-021-02333-y								33874982					WOS:000641255300001
J	Neri, J; Wendt, T; Palma-Silva, C				Neri, Jordana; Wendt, Tania; Palma-Silva, Clarisse			Comparative phylogeography of bromeliad species: effects of historical processes and mating system on genetic diversity and structure	BOTANICAL JOURNAL OF THE LINNEAN SOCIETY																		Neri, Jordana/0000-0001-8737-503X													0024-4074	1095-8339				OCT	2021	197	2					263	276		10.1093/botlinnean/boab019	http://dx.doi.org/10.1093/botlinnean/boab019		MAR 2021											WOS:000697388000006
J	Harris, SC; Cope, WR; Wirgin, I; Hallerman, EM				Harris, Sheila C.; Cope, W. Robert; Wirgin, Isaac; Hallerman, Eric M.			Population Genetic Assessment of Anadromous and Resident Striped Bass (Morone saxatilis) in the Roanoke River System, Eastern United States	FISHES																		Hallerman, Eric/0000-0002-5839-858X														2410-3888				SEP	2020	5	3							0024	10.3390/fishes5030024	http://dx.doi.org/10.3390/fishes5030024													WOS:000617444200005
J	Pervukhina-Smith, I; Sforza, RFH; Cristofaro, M; Smith, JF; Novak, SJ				Pervukhina-Smith, Inna; Sforza, Rene F. H.; Cristofaro, Massimo; Smith, James F.; Novak, Stephen J.			Genetic analysis of invasive populations ofVentenata dubia(Poaceae): an assessment of propagule pressure and pattern of range expansion in the Western United States	BIOLOGICAL INVASIONS																															1387-3547	1573-1464				DEC	2020	22	12					3575	3592		10.1007/s10530-020-02341-2	http://dx.doi.org/10.1007/s10530-020-02341-2		AUG 2020											WOS:000561013700003
J	Tang, XL; Wu, CC; Li, X; Song, YH; Yao, XM; Wu, XK; Duan, YG; Zhang, H; Wang, YR; Qian, ZH; Cui, J; Lu, J				Tang, Xiaolu; Wu, Changcheng; Li, Xiang; Song, Yuhe; Yao, Xinmin; Wu, Xinkai; Duan, Yuange; Zhang, Hong; Wang, Yirong; Qian, Zhaohui; Cui, Jie; Lu, Jian			On the origin and continuing evolution of SARS-CoV-2	NATIONAL SCIENCE REVIEW																	Qian, Zhaohui/AFR-9488-2022; Cui, Jie/ABB-3831-2020	Cui, Jie/0000-0001-8176-9951; Duan, Yuange/0000-0003-2311-9859; Wu, Changcheng/0000-0002-2428-8630; Qian, Zhaohui/0000-0003-4116-4450; Zhang, Hong/0000-0002-4064-9432													2095-5138	2053-714X				JUN	2020	7	6					1012	1023		10.1093/nsr/nwaa036	http://dx.doi.org/10.1093/nsr/nwaa036								34676127					WOS:000544175300010
J	Sun, LY; Jiang, Z; Wan, XX; Zou, X; Yao, XY; Wang, YL; Yin, ZF				Sun, Liyong; Jiang, Zheng; Wan, Xiaoxia; Zou, Xuan; Yao, Xuyang; Wang, Yaling; Yin, Zengfang			The complete chloroplast genome of Magnolia polytepala: Comparative analyses offer implication for genetics and phylogeny of Yulania	GENE																		Yin, Zengfang/0000-0002-1174-4043; Sun, Liyong/0000-0001-9004-352X													0378-1119	1879-0038				APR 30	2020	736								144410	10.1016/j.gene.2020.144410	http://dx.doi.org/10.1016/j.gene.2020.144410								32007581					WOS:000521115000004
J	Lee, KJ; Lee, JR; Sebastin, R; Shin, MJ; Kim, SH; Cho, GT; Hyun, DY				Lee, Kyung Jun; Lee, Jung-Ro; Sebastin, Raveendar; Shin, Myoung-Jae; Kim, Seong-Hoon; Cho, Gyu-Taek; Hyun, Do Yoon			Assessment of Genetic Diversity of Tea Germplasm for Its Management and Sustainable Use in Korea Genebank	FORESTS																	, Do Yoon Hyun/AAO-7204-2021; Kim, Seong-Hoon/AHE-2059-2022; Lee, Kyung Jun/AAC-6404-2020	Lee, Kyung Jun/0000-0002-8972-0391														1999-4907				SEP	2019	10	9							780	10.3390/f10090780	http://dx.doi.org/10.3390/f10090780													WOS:000487978700023
J	Cullingham, CI; Janes, JK; Hamelin, RC; James, PMA; Murray, BW; Sperling, FAH				Cullingham, Catherine I.; Janes, Jasmine K.; Hamelin, Richard C.; James, Patrick M. A.; Murray, Brent W.; Sperling, Felix A. H.			The contribution of genetics and genomics to understanding the ecology of the mountain pine beetle system	CANADIAN JOURNAL OF FOREST RESEARCH																	Cullingham, Catherine/AAE-9591-2020	Cullingham, Catherine/0000-0002-6715-0674													0045-5067	1208-6037				JUL	2019	49	7					721	730		10.1139/cjfr-2018-0303	http://dx.doi.org/10.1139/cjfr-2018-0303													WOS:000472179700001
J	Wohner, T; Emeriewen, OF				Woehner, Thomas; Emeriewen, Ofere Francis			Apple blotch disease (Marssonina coronaria (Ellis & Davis) Davis) - review and research prospects	EUROPEAN JOURNAL OF PLANT PATHOLOGY																	Wöhner, Thomas/AAP-3489-2020	Wöhner, Thomas/0000-0003-0585-3339													0929-1873	1573-8469				MAR	2019	153	3					657	669		10.1007/s10658-018-1590-9	http://dx.doi.org/10.1007/s10658-018-1590-9													WOS:000458697500001
J	Han, ZF; Li, WB; Zhu, W; Sun, S; Ye, K; Xie, YJ; Wang, ZY				Han, Zhaofang; Li, Wanbo; Zhu, Wen; Sun, Sha; Ye, Kun; Xie, Yangjie; Wang, Zhiyong			Near-complete genome assembly and annotation of the yellow drum (Nibea albiflora) provide insights into population and evolutionary characteristics of this species	ECOLOGY AND EVOLUTION																															2045-7758					JAN	2019	9	1					568	575		10.1002/ece3.4778	http://dx.doi.org/10.1002/ece3.4778								30680137					WOS:000457622300047
J	Stam, R; Munsterkotter, M; Pophaly, SD; Fokkens, L; Sghyer, H; Guldener, U; Huckelhoven, R; Hess, M				Stam, Remco; Muensterkoetter, Martin; Pophaly, Saurabh Dilip; Fokkens, Like; Sghyer, Hind; Gueldener, Ulrich; Hueckelhoven, Ralph; Hess, Michael			A New Reference Genome Shows the One-Speed Genome Structure of the Barley Pathogen Ramularia collo-cygni	GENOME BIOLOGY AND EVOLUTION																	Münsterkötter, Martin/L-3436-2019; Güldener, Ulrich/G-5227-2012; Münsterkötter, Martin/C-5288-2017; Stam, Remco/AAK-1881-2021; Huckelhoven, Ralph/H-6676-2013	Münsterkötter, Martin/0000-0002-0044-2381; Güldener, Ulrich/0000-0001-5052-8610; Münsterkötter, Martin/0000-0002-0044-2381; Stam, Remco/0000-0002-3444-6954; Huckelhoven, Ralph/0000-0001-5632-5451; Fokkens, Like/0000-0001-6696-4409													1759-6653					DEC	2018	10	12					3243	3249		10.1093/gbe/evy240	http://dx.doi.org/10.1093/gbe/evy240								30371775					WOS:000455327200011
J	Awad, H; Al-Hamidhi, S; El Hussein, ARM; Yousif, YMZ; Taha, KM; Salih, DA; Weir, W; Babiker, HA				Awad, Hoyam; Al-Hamidhi, Salama; El Hussein, Abdel-Rahim M.; Yousif, Younis Mohammed Zein; Taha, Khalid M.; Salih, Dia A.; Weir, William; Babiker, Hamza A.			Theileria lestoquardi in Sudan is highly diverse and genetically distinct from that in Oman	INFECTION GENETICS AND EVOLUTION																		Salih, Diaeldin/0000-0002-4278-9754; Weir, William/0000-0001-8648-666X													1567-1348	1567-7257				AUG	2018	62						46	52		10.1016/j.meegid.2018.04.014	http://dx.doi.org/10.1016/j.meegid.2018.04.014								29660557					WOS:000453654100010
J	Zhang, S; Zhu, Q; Chen, XG; Zhao, YC; Zhao, XH; Yang, YW; Gao, ZH; Fang, T; Wang, YF; Zhang, J				Zhang, Shu; Zhu, Qiang; Chen, Xiaogang; Zhao, Yuancun; Zhao, Xiaohong; Yang, Yiwen; Gao, Zehua; Fang, Ting; Wang, Yufang; Zhang, Ji			Forensic applicability of multi-allelic InDels with mononucleotide homopolymer structures	ELECTROPHORESIS																		Zhao, Xiaohong/0000-0001-8751-5733													0173-0835	1522-2683				AUG	2018	39	16					2136	2143		10.1002/elps.201700468	http://dx.doi.org/10.1002/elps.201700468								29704251					WOS:000442210200009
J	Cortazar-Chinarro, M; Meyer-Lucht, Y; Laurila, A; Hoglund, J				Cortazar-Chinarro, M.; Meyer-Lucht, Y.; Laurila, A.; Hoglund, J.			Signatures of historical selection on MHC reveal different selection patterns in the moor frog (Rana arvalis)	IMMUNOGENETICS																	Cortazar-Chinarro, Maria/AFL-8389-2022; Cortazar-Chinarro, Maria/AAG-8454-2022	Cortazar-Chinarro, Maria/0000-0003-4604-1441; Cortazar-Chinarro, Maria/0000-0003-4604-1441; Laurila, Anssi/0000-0001-8090-3776													0093-7711	1432-1211				JUL	2018	70	7					477	484		10.1007/s00251-017-1051-1	http://dx.doi.org/10.1007/s00251-017-1051-1								29387920					WOS:000435594000006
J	Cui, FS; Yuan, B				Cui, Fangshu; Yuan, Bo			Fixation probability of a beneficial mutation conferring decreased generation time in changing environments	BMC SYSTEMS BIOLOGY					International Conference on Systems Biology (ISB)	AUG 18-21, 2017	Shenzhen, PEOPLES R CHINA																								1752-0509					APR 24	2018	12			4					48	10.1186/s12918-018-0575-9	http://dx.doi.org/10.1186/s12918-018-0575-9								29745841					WOS:000430984100015
J	Brand, CL; Cattani, MV; Kingan, SB; Landeen, EL; Presgraves, DC				Brand, Cara L.; Cattani, M. Victoria; Kingan, Sarah B.; Landeen, Emily L.; Presgraves, Daven C.			Molecular Evolution at a Meiosis Gene Mediates Species Differences in the Rate and Patterning of Recombination	CURRENT BIOLOGY																															0960-9822	1879-0445				APR 23	2018	28	8					1289	+		10.1016/j.cub.2018.02.056	http://dx.doi.org/10.1016/j.cub.2018.02.056								29606420					WOS:000430694900050
J	Spitsyn, VM; Kondakov, AV; Bolotov, NI; Pham, NT; Gofarov, MY; Bolotov, IN				Spitsyn, Vitaly M.; Kondakov, Alexander V.; Bolotov, Nikita I.; Nhi Thi Pham; Gofarov, Mikhail Y.; Bolotov, Ivan N.			DNA barcoding unravels contrasting evolutionary history of two widespread Asian tiger moth species during the Late Pleistocene	PLOS ONE																	Gofarov, Mikhail Y/U-9024-2017; Kondakov, Alexander V/C-9202-2018; Bolotov, Ivan N/P-2892-2015	Gofarov, Mikhail Y/0000-0002-8532-0307; Kondakov, Alexander V/0000-0002-6305-6496; 													1932-6203					APR 4	2018	13	4							e0194200	10.1371/journal.pone.0194200	http://dx.doi.org/10.1371/journal.pone.0194200								29617397					WOS:000429203800023
J	Amoli, AD; Fazeli, SAS; Aminafshar, M; Kashan, NEJ; Khaledi, H				Amoli, Abdolreza Daneshvar; Fazeli, Seyed Abolhasan Shahzadeh; Aminafshar, Mehdi; Kashan, Naser Emam Jomeh; Khaledi, Hamidreza			Identification of Bactrian camel cell lines using genetic markers	IN VITRO CELLULAR & DEVELOPMENTAL BIOLOGY-ANIMAL																		Daneshvar Amoli, Abdolreza/0000-0002-2655-4939; shahzadeh fazeli, seyed abolhassan/0000-0002-0720-2954													1071-2690	1543-706X				APR	2018	54	4					265	271		10.1007/s11626-018-0238-6	http://dx.doi.org/10.1007/s11626-018-0238-6								29497968					WOS:000428613900001
J	Mora, MS; Mapelli, FJ; Lopez, A; Fernandez, MJG; Mirol, PM; Kittlein, MJ				Sebastian Mora, Matias; Mapelli, Fernando J.; Lopez, Aldana; Gomez Fernandez, Maria Jimena; Mirol, Patricia M.; Kittlein, Marcelo J.			Landscape genetics in the subterranean rodent Ctenomys "chasiquensis" associated with highly disturbed habitats from the southeastern Pampas region, Argentina	GENETICA																		Kittlein, Marcelo/0000-0002-4263-9318; Mora, Matias/0000-0001-9690-7210													0016-6707	1573-6857				DEC	2017	145	6					575	591		10.1007/s10709-017-9983-9	http://dx.doi.org/10.1007/s10709-017-9983-9								28905157					WOS:000415691600010
J	Yoder, JB; Tiffin, P				Yoder, Jeremy B.; Tiffin, Peter			Sanctions, Partner Recognition, and Variation in Mutualism	AMERICAN NATURALIST																	Yoder, Jeremy B./A-8087-2008	Yoder, Jeremy B./0000-0002-5630-0921; Tiffin, Peter/0000-0003-1975-610X													0003-0147	1537-5323				OCT	2017	190	4					491	505		10.1086/693472	http://dx.doi.org/10.1086/693472								28937817					WOS:000411478000006
