PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Huang, L; Deng, Q; Li, N; Su, YJ; Wang, T				Huang, Lu; Deng, Qi; Li, Ning; Su, Yingjuan; Wang, Ting			A set of microsatellite markers developed for Dacrydium pectinatum (Podocarpaceae), a vulnerable conifer in China	CONSERVATION GENETICS RESOURCES																															1877-7252	1877-7260				MAR	2014	6	1					167	168		10.1007/s12686-013-0037-z	http://dx.doi.org/10.1007/s12686-013-0037-z													WOS:000331708300043
J	Ma, ZH; Luo, SX; Zhang, DX				Ma, Zhonghui; Luo, Shixiao; Zhang, Dianxiang			Isolation and characterization of 12 polymorphic microsatellite loci in Illicium verum (Schisandraceae)	CONSERVATION GENETICS RESOURCES																		Zhang, Dianxiang/0000-0001-6549-8872													1877-7252	1877-7260				JUN	2013	5	2					583	585		10.1007/s12686-012-9857-5	http://dx.doi.org/10.1007/s12686-012-9857-5													WOS:000318293100069
J	Lopez-Beltran, C; Deister, VG				Lopez-Beltran, Carlos; Garcia Deister, Vivette			Scientific approaches to the Mexican mestizo	HISTORIA CIENCIAS SAUDE-MANGUINHOS																															0104-5970	1678-4758				APR-JUN	2013	20	2					388	406		10.1590/S0104-597020130002000002	http://dx.doi.org/10.1590/S0104-597020130002000002								23903910					WOS:000322566600003
J	Zhao, XF; Sun, WB; Yang, JB; Meng, J				Zhao, Xing-Feng; Sun, Wei-Bang; Yang, Jun-Bo; Meng, Jing			Isolation and characterization of 12 microsatellite loci for Michelia coriacea (Magnoliaceae), a critically endangered endemic to Southeast Yunnan, China	CONSERVATION GENETICS																															1566-0621	1572-9737				OCT	2009	10	5					1583	1585		10.1007/s10592-008-9799-3	http://dx.doi.org/10.1007/s10592-008-9799-3													WOS:000270737400068
J	Parfitt, T; Egorova, Y				Parfitt, T; Egorova, Y			Genetics, history, and identity: The case of the Bene Israel and the Lemba	CULTURE MEDICINE AND PSYCHIATRY																		Egorova, Yulia/0000-0002-2076-7781													0165-005X	1573-076X				JUN	2005	29	2					193	224		10.1007/s11013-005-7425-4	http://dx.doi.org/10.1007/s11013-005-7425-4								16249950					WOS:000232858400004
J	Farfan, MJ; Sanz, P; Lareu, MV; Carracedo, A				Farfan, MJ; Sanz, P; Lareu, MV; Carracedo, A			Population data on the D1S1656 and D12S391 STR loci in Andalusia (South Spain) and the Maghreb (North Africa)	FORENSIC SCIENCE INTERNATIONAL																	Lareu, Maviky/E-4909-2013; Carracedo, Angel/D-4257-2012	Lareu, Maviky/0000-0002-6165-9795; Carracedo, Angel/0000-0003-1085-8986													0379-0738	1872-6283				SEP 30	1999	104	1					33	36		10.1016/S0379-0738(99)00105-X	http://dx.doi.org/10.1016/S0379-0738(99)00105-X								10533275					WOS:000082811100004
J	Jankowski, LB; Budowle, B; Swec, NT; Pino, JA; Freck-Tootell, S; Corey, HW; Schwartz, R; LaRue, EJ; Rochin, WL; Kearney, CJ; Tarver, ML				Jankowski, LB; Budowle, B; Swec, NT; Pino, JA; Freck-Tootell, S; Corey, HW; Schwartz, R; LaRue, EJ; Rochin, WL; Kearney, CJ; Tarver, ML			New Jersey Caucasian, African American, and Hispanic population data on the PCR-based loci HLA-DQA1, LDLR, GYPA, HBGG, D7S8, and Gc	JOURNAL OF FORENSIC SCIENCES																															0022-1198	1556-4029				SEP	1998	43	5					1037	1040											9729821					WOS:000075572900017
J	Avise, JC				Avise, JC			The history and purview of phylogeography: a personal reflection	MOLECULAR ECOLOGY																															0962-1083	1365-294X				APR	1998	7	4					371	379		10.1046/j.1365-294x.1998.00391.x	http://dx.doi.org/10.1046/j.1365-294x.1998.00391.x													WOS:000073797200002
J	GUSMAO, L; PRATA, MJ; AMORIM, A				GUSMAO, L; PRATA, MJ; AMORIM, A			THE STR SYSTEM HTPO - POPULATION AND SEGREGATION DATA	INTERNATIONAL JOURNAL OF LEGAL MEDICINE																	Amorim, Antonio/A-7938-2008; Prata, Maria João/A-6945-2010; Gusmao, Leonor/B-3122-2013; Gusmão, Leonor/L-8931-2019	Amorim, Antonio/0000-0002-7518-6247; Prata, Maria João/0000-0002-0583-1028; Gusmao, Leonor/0000-0003-0432-6481; Gusmão, Leonor/0000-0003-0432-6481													0937-9827					DEC	1995	108	3					167	169		10.1007/BF01844832	http://dx.doi.org/10.1007/BF01844832								8664157					WOS:A1995TH27100011
J	Bull, JJ; Barrick, JE				Bull, James J.; Barrick, Jeffrey E.			Arresting Evolution	TRENDS IN GENETICS																															0168-9525	1362-4555				DEC	2017	33	12					910	920		10.1016/j.tig.2017.09.008	http://dx.doi.org/10.1016/j.tig.2017.09.008								29029851					WOS:000415795100004
J	Motta-Murguia, L; Saruwatari-Zavala, G				Motta-Murguia, Lourdes; Saruwatari-Zavala, Garbine			Mexican Regulation of Biobanks	JOURNAL OF LAW MEDICINE & ETHICS																		Saruwatari, Garbine/0000-0002-9723-473X													1073-1105	1748-720X				MAR	2016	44	1					58	67		10.1177/1073110516644199	http://dx.doi.org/10.1177/1073110516644199								27256124					WOS:000374189400007
C	Kavakiotis, I; Triantafyllidis, A; Tsoumakas, G; Vlahavas, I		Bassiliades, N; Bikakis, A; Vrakas, D; Vlahavas, I; Vouros, G		Kavakiotis, Ioannis; Triantafyllidis, Alexandros; Tsoumakas, Grigorios; Vlahavas, Ioannis			Ensemble Feature Selection using Rank Aggregation Methods for Population Genomic Data	9TH HELLENIC CONFERENCE ON ARTIFICIAL INTELLIGENCE (SETN 2016)					9th Hellenic Conference on Artificial Intelligence (SETN)	MAY 18-20, 2016	Thessaloniki, GREECE	Hellen Artificial Intelligence Soc, A U T H Res Comm, Geo Anal, Veltio									Vlahavas, Ioannis/Q-1779-2017; Tsoumakas, Grigorios/B-4718-2008	Vlahavas, Ioannis/0000-0003-3477-8825; Tsoumakas, Grigorios/0000-0002-7879-669X; Triantafyllidis, Alexandros/0000-0003-0469-011X															978-1-4503-3734-2				2016										10.1145/2903220.2903233	http://dx.doi.org/10.1145/2903220.2903233													WOS:000408131000021
J	Heitman, J; Sun, S; James, TY				Heitman, Joseph; Sun, Sheng; James, Timothy Y.			Evolution of fungal sexual reproduction	MYCOLOGIA																	Heitman, Joseph/ABC-6006-2021														0027-5514	1557-2536				JAN-FEB	2013	105	1					1	27		10.3852/12-253	http://dx.doi.org/10.3852/12-253								23099518					WOS:000314387000001
J	Shen, TH; Carlson, CS; Tarczy-Hornoch, P				Shen, Terry H.; Carlson, Christopher S.; Tarczy-Hornoch, Peter			Evaluating the accuracy of a functional SNP annotation system	BMC BIOINFORMATICS					2nd Summit on Translational Bioinformatics	MAR 15-17, 2009	San Francisco, CA	Amer Med Informat Assoc										Tarczy-Hornoch, Peter/0000-0003-1047-179X													1471-2105						2009	10			9					S11	10.1186/1471-2105-10-S9-S11	http://dx.doi.org/10.1186/1471-2105-10-S9-S11								19761565					WOS:000270371700012
J	Hudman, SP; Grose, MJ; Landis, JB; Skalski, GT; Wiley, EO				Hudman, S. P.; Grose, M. J.; Landis, J. B.; Skalski, G. T.; Wiley, E. O.			Twenty-three microsatellite DNA loci for population genetic studies and parentage assignment in orangethroat darter, Etheostoma spectabile	MOLECULAR ECOLOGY RESOURCES																	Landis, Jacob/I-2484-2019	Landis, Jacob/0000-0002-5631-5365													1755-098X					NOV	2008	8	6					1483	1485		10.1111/j.1755-0998.2008.02312.x	http://dx.doi.org/10.1111/j.1755-0998.2008.02312.x								21586083					WOS:000260528700080
J	Leese, F; Kop, A; Agrawal, S; Held, C				Leese, Florian; Kop, Anna; Agrawal, Shobhit; Held, Christoph			Isolation and characterization of microsatellite markers from the marine isopods Serolis paradoxa and Septemserolis septemcarinata (Crustacea : Peracarida)	MOLECULAR ECOLOGY RESOURCES																	Leese, Florian/D-4277-2012	Leese, Florian/0000-0002-5465-913X													1471-8278					JUL	2008	8	4					818	821		10.1111/j.1755-0998.2007.02078.x	http://dx.doi.org/10.1111/j.1755-0998.2007.02078.x								21585901					WOS:000257511600023
J	Wichmann, HE; Gieger, C; Illig, T				Wichmann, HE; Gieger, C; Illig, T		MONICA KORA Study Grp	KORA-gen - Resource for population genetics, controls and a broad spectrum of disease phenotypes	GESUNDHEITSWESEN																	Wichmann, Heinz Erich/AAA-5695-2022	Gieger, Christian/0000-0001-6986-9554													0941-3790	1439-4421				AUG	2005	67			1			S26	S30		10.1055/s-2005-858226	http://dx.doi.org/10.1055/s-2005-858226								16032514					WOS:000231365200009
J	Barrins, JM; Ades, PK; Salisbury, PA; Howlett, BJ				Barrins, JM; Ades, PK; Salisbury, PA; Howlett, BJ			Genetic diversity of Australian isolates of Leptosphaeria maculans, the fungus that causes blackleg of canola (Brassica napus)	AUSTRALASIAN PLANT PATHOLOGY																															0815-3191	1448-6032					2004	33	4					529	536		10.1071/AP04061	http://dx.doi.org/10.1071/AP04061													WOS:000225621200008
J	Henderson-Arzapalo, A; King, TL				Henderson-Arzapalo, A; King, TL			Novel microsatellite markers for Atlantic sturgeon (Acipenser oxyrinchus) population delineation and broodstock management	MOLECULAR ECOLOGY NOTES																															1471-8278					DEC	2002	2	4					437	439		10.1046/j.1471-8286.2002.00262.x	http://dx.doi.org/10.1046/j.1471-8286.2002.00262.x													WOS:000179678400018
J	Sharakhov, IV; Braginets, O; Mbogo, CN; Yan, GY				Sharakhov, IV; Braginets, O; Mbogo, CN; Yan, GY			Isolation and characterization of trinucleotide microsatellites in African malaria mosquito Anopheles funestus	MOLECULAR ECOLOGY NOTES																	Sharakhov, Igor/B-1972-2008	Sharakhov, Igor/0000-0003-0752-3747													1471-8278					DEC	2001	1	4					289	292		10.1046/j.1471-8278.2001.00114.x	http://dx.doi.org/10.1046/j.1471-8278.2001.00114.x													WOS:000174289800026
J	Jonsdottir, ODB; Imsland, AK; Danielsdottir, AK; Thorsteinsson, V; Naevdal, G				Jonsdottir, ODB; Imsland, AK; Danielsdottir, AK; Thorsteinsson, V; Naevdal, G			Genetic differentiation among Atlantic cod in south and south-east Icelandic waters: synaptophysin (Syp I) and haemoglobin (HbI) variation	JOURNAL OF FISH BIOLOGY																	Imsland, Albert/AAW-7139-2021	Imsland, Albert/0000-0003-0077-8077													0022-1112					JUN	1999	54	6					1259	1274		10.1111/j.1095-8649.1999.tb02053.x	http://dx.doi.org/10.1111/j.1095-8649.1999.tb02053.x													WOS:000080508900009
J	Lewis, RJ; Jensen, SI; DeNicola, DM; Miller, VI; Hoagland, KD; Ernst, SG				Lewis, RJ; Jensen, SI; DeNicola, DM; Miller, VI; Hoagland, KD; Ernst, SG			Genetic variation in the diatom Fragilaria capucina (Fragilariaceae) along a latitudinal gradient across North America	PLANT SYSTEMATICS AND EVOLUTION																															0378-2697						1997	204	1-2					99	108		10.1007/BF00982534	http://dx.doi.org/10.1007/BF00982534													WOS:A1997WL01400007
J	Grosjean, N; Huillet, T				Grosjean, Nicolas; Huillet, Thierry			Wright-Fisher-like models with constant population size on average	INTERNATIONAL JOURNAL OF BIOMATHEMATICS																		Huillet, Thierry/0000-0001-8434-2160													1793-5245	1793-7159				AUG	2017	10	6							1750078	10.1142/S1793524517500784	http://dx.doi.org/10.1142/S1793524517500784													WOS:000404980200003
J	Montemuino, C; Espinosa, A; Moure, JC; Vera, G; Hernandez, P; Ramos-Onsins, S				Montemuino, Carlos; Espinosa, Antonio; Moure, Juan C.; Vera, Gonzalo; Hernandez, Porfidio; Ramos-Onsins, Sebastian			Approaching Long Genomic Regions and Large Recombination Rates with msParSm as an Alternative to MaCS	EVOLUTIONARY BIOINFORMATICS																	Ramos-Onsins, Sebastian/B-4822-2015; Hernández, Porfidio/J-5781-2014; Moure, Juan Carlos/D-1942-2009; Espinosa, Antonio/J-9691-2014	Ramos-Onsins, Sebastian/0000-0002-1776-140X; Hernández, Porfidio/0000-0002-8592-934X; Moure, Juan Carlos/0000-0001-6697-0331; Espinosa, Antonio/0000-0002-6460-3789													1176-9343						2016	12						223	228		10.4137/EBO.S40268	http://dx.doi.org/10.4137/EBO.S40268								27721650					WOS:000384378800001
J	Oliveira, KKC; Lima, APS; Coimbra, MRM				Oliveira, Karine K. C.; Lima, Ana P. S.; Coimbra, Maria R. M.			Isolation and characterization of the first microsatellite markers in the Neotropical freshwater fish piau-verdadeiro, Leporinus obtusidens (Valenciennes, 1837)	CONSERVATION GENETICS RESOURCES																		Coimbra, Maria Raquel Moura/0000-0002-2680-8783; OLIVEIRA FARIAS, KARINE KELLY CAVALCANTI/0000-0001-8045-5766													1877-7252	1877-7260				MAR	2015	7	1					77	79		10.1007/s12686-014-0291-8	http://dx.doi.org/10.1007/s12686-014-0291-8													WOS:000349908000020
J	Cortijo, S; Wardenaar, R; Colome-Tatche, M; Gilly, A; Etcheverry, M; Labadie, K; Caillieux, E; Hospital, F; Aury, JM; Wincker, P; Roudier, F; Jansen, RC; Colot, V; Johannes, F				Cortijo, Sandra; Wardenaar, Rene; Colome-Tatche, Maria; Gilly, Arthur; Etcheverry, Mathilde; Labadie, Karine; Caillieux, Erwann; Hospital, Frederic; Aury, Jean-Marc; Wincker, Patrick; Roudier, Francois; Jansen, Ritsert C.; Colot, Vincent; Johannes, Frank			Mapping the Epigenetic Basis of Complex Traits	SCIENCE																	Labadie, Karine/AFL-7408-2022; Aury, Jean-Marc/N-1621-2019; Labadie, Karine/AAG-7355-2022	Labadie, Karine/0000-0001-7467-8509; Aury, Jean-Marc/0000-0003-1718-3010; Labadie, Karine/0000-0001-7467-8509; CAILLIEUX, Erwann/0000-0002-2213-4427; Colome Tatche, Maria/0000-0002-2224-7560; Gilly, Arthur/0000-0002-3190-4358; Cortijo, Sandra/0000-0003-3291-6729													0036-8075	1095-9203				MAR 7	2014	343	6175					1145	1148		10.1126/science.1248127	http://dx.doi.org/10.1126/science.1248127								24505129					WOS:000332331500050
J	Lenstra, JA; Groeneveld, LF; Eding, H; Kantanen, J; Williams, JL; Taberlet, P; Nicolazzi, EL; Solkner, J; Simianer, H; Ciani, E; Garcia, JF; Bruford, MW; Ajmone-Marsan, P; Weigend, S				Lenstra, J. A.; Groeneveld, L. F.; Eding, H.; Kantanen, J.; Williams, J. L.; Taberlet, P.; Nicolazzi, E. L.; Soelkner, J.; Simianer, H.; Ciani, E.; Garcia, J. F.; Bruford, M. W.; Ajmone-Marsan, P.; Weigend, S.			Molecular tools and analytical approaches for the characterization of farm animal genetic diversity	ANIMAL GENETICS																	Bruford, Michael W/D-3750-2009; Bruford, Michael/Y-7463-2019; Kantanen, Juha/AAA-4333-2022; Taberlet, Pierre/D-1178-2010; Ciani, Elena/B-2192-2013; Lenstra, Johannes A./H-2988-2019; Simianer, Henner/A-6574-2015; AJMONE MARSAN, Paolo/M-2466-2018	Bruford, Michael W/0000-0001-6357-6080; Bruford, Michael/0000-0001-6357-6080; Taberlet, Pierre/0000-0002-3554-5954; Lenstra, Johannes A./0000-0003-1745-7739; Simianer, Henner/0000-0002-7551-3797; Groeneveld, Linn Fenna/0000-0002-1290-9436; AJMONE MARSAN, Paolo/0000-0003-3165-4579; Solkner, Johann/0000-0002-1517-5829; Eding, Herwin/0000-0002-6763-5110; Williams, John/0000-0001-5188-7957; ciani, elena/0000-0001-5673-0975													0268-9146	1365-2052				OCT	2012	43	5					483	502		10.1111/j.1365-2052.2011.02309.x	http://dx.doi.org/10.1111/j.1365-2052.2011.02309.x								22497351					WOS:000308330200001
J	Boston, E; Montgomery, I; Prodohl, PA				Boston, Emma; Montgomery, Ian; Prodohl, Paulo A.			Development and characterization of 11 polymorphic compound tetranucleotide microsatellite loci for the Leisler's bat, Nyctalus leisleri (Vespertilionidae, Chiroptera)	CONSERVATION GENETICS																		Prodohl, Paulo/0000-0001-8570-9964													1566-0621	1572-9737				OCT	2009	10	5					1501	1504		10.1007/s10592-008-9768-x	http://dx.doi.org/10.1007/s10592-008-9768-x													WOS:000270737400049
J	Gebhardt, KJ; Waits, LP				Gebhardt, Kara J.; Waits, Lisette P.			Cross-species amplification and optimization of microsatellite markers for use in six Neotropical parrots	MOLECULAR ECOLOGY RESOURCES																		Waits, Lisette/0000-0002-1323-0812													1471-8278					JUL	2008	8	4					835	839		10.1111/j.1755-0998.2007.02083.x	http://dx.doi.org/10.1111/j.1755-0998.2007.02083.x								21585906					WOS:000257511600028
J	Wink, M				Wink, M			Use of DNA markers to study bird migration	JOURNAL OF ORNITHOLOGY					Conference on Optimality in Bird Migration	FEB, 2005	Wilhelmshaven, GERMANY	European Sci Fdn Sci Programme									Wink, Michael/E-3803-2012	Wink, Michael/0000-0002-7875-4510													2193-7192	2193-7206				APR	2006	147	2					234	244		10.1007/s10336-006-0065-5	http://dx.doi.org/10.1007/s10336-006-0065-5													WOS:000236646700011
J	Alvseike, O; Vardund, T; Lindstedt, B; Heir, E; Eriksson, E; Kapperud, G				Alvseike, O; Vardund, T; Lindstedt, B; Heir, E; Eriksson, E; Kapperud, G			Molecular epidemiology and population genetics of Salmonella subspecies diarizonae in sheep in Norway and Sweden	EPIDEMIOLOGY AND INFECTION																															0950-2688					APR	2004	132	2					253	261		10.1017/S0950268803001717	http://dx.doi.org/10.1017/S0950268803001717								15061500					WOS:000220923300012
J	Castilho, R; McAndrew, BJ				Castilho, R; McAndrew, BJ			Population structure of seabass in Portugal: evidence from allozymes	JOURNAL OF FISH BIOLOGY																	Castilho, Rita/B-6185-2008	Castilho, Rita/0000-0003-0727-3688													0022-1112	1095-8649				NOV	1998	53	5					1038	1049		10.1006/jfbi.1998.0768	http://dx.doi.org/10.1006/jfbi.1998.0768													WOS:000077060900009
J	Purugganan, MD; Suddith, JI				Purugganan, MD; Suddith, JI			Molecular population genetics of the Arabidopsis CAULIFLOWER regulatory gene: Nonneutral evolution and naturally occurring variation in floral homeotic function	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA																															0027-8424					JUL 7	1998	95	14					8130	8134		10.1073/pnas.95.14.8130	http://dx.doi.org/10.1073/pnas.95.14.8130								9653152					WOS:000074717300053
J	Feldheim, KA; Jabado, RW; Chapman, DD; Cardenosa, D; Maddox, JD				Feldheim, Kevin A.; Jabado, Rima W.; Chapman, Demian D.; Cardenosa, Diego; Maddox, J. Dylan			Microsatellite primer development in elasmobranchs using next generation sequencing of enriched libraries	MOLECULAR BIOLOGY REPORTS																		Feldheim, Kevin/0000-0002-5610-9262; Cardenosa, Diego/0000-0001-9414-7385; Maddox, Dylan/0000-0002-6371-1083													0301-4851	1573-4978				APR	2020	47	4					2669	2675		10.1007/s11033-020-05357-y	http://dx.doi.org/10.1007/s11033-020-05357-y								32130617					WOS:000526462100023
J	Huang, YL; Chen, YX; Guo, HT; Xu, YH; Liu, HY; Liu, DW				Huang, Ya-Lin; Chen, Yun-Xia; Guo, Hai-Tao; Xu, Yan-Hong; Liu, Hong-Yi; Liu, Da-Wei			The complete mitochondrial genome sequence of Yarkand hare (Lepus yarkandensis)	MITOCHONDRIAL DNA PART B-RESOURCES																		huang, yalin/0000-0002-7714-3291														2380-2359				JUL 3	2019	4	2					3727	3728		10.1080/23802359.2019.1681321	http://dx.doi.org/10.1080/23802359.2019.1681321								33366162					WOS:000491907500001
J	Quintana-Murci, L				Quintana-Murci, Lluis			Human Immunology through the Lens of Evolutionary Genetics	CELL																	Quintana-Murci, Lluis/AAB-7468-2022														0092-8674	1097-4172				MAR 21	2019	177	1					184	199		10.1016/j.cell.2019.02.033	http://dx.doi.org/10.1016/j.cell.2019.02.033								30901539					WOS:000462034400021
J	Guo, GJ; Yi, SK; Wang, WM				Guo, Guojun; Yi, Shaokui; Wang, Weimin			The complete mitochondrial genome of Yihe bream, Megalobrama amblycephala Yih	MITOCHONDRIAL DNA PART B-RESOURCES																															2380-2359						2017	2	2					566	567		10.1080/23802359.2017.1365652	http://dx.doi.org/10.1080/23802359.2017.1365652								33473902					WOS:000423158500086
J	Tasnim, AR; Allia, S; Edinur, HA; Panneerchelvam, S; Zafarina, Z; Norazmi, MN				Tasnim, Abd Razak; Allia, Shahril; Edinur, Hisham Atan; Panneerchelvam, Sundararajulu; Zafarina, Zainuddin; Norazmi, Mohd Nor			Distribution of HLA-A, -B and-DRB1 alleles in the Kensiu and Semai Orang Asli sub-groups in Peninsular Malaysia	HUMAN IMMUNOLOGY																	atan, edinur hisham/F-3946-2014; Zainuddin, Zafarina/AAU-9021-2020; Norazmi, Mohd Nor/A-7749-2011	atan, edinur hisham/0000-0002-3379-6063; Zainuddin, Zafarina/0000-0003-3672-5196; Norazmi, Mohd Nor/0000-0002-2817-6441													0198-8859	1879-1166				AUG	2016	77	8					618	619		10.1016/j.humimm.2016.06.009	http://dx.doi.org/10.1016/j.humimm.2016.06.009								27296326					WOS:000380971100002
J	Fishman, SL; Branch, AD				Fishman, Sarah L.; Branch, Andrea D.			The quasispecies nature and biological implications of the hepatitis C virus	INFECTION GENETICS AND EVOLUTION																															1567-1348	1567-7257				DEC	2009	9	6			SI		1158	1167		10.1016/j.meegid.2009.07.011	http://dx.doi.org/10.1016/j.meegid.2009.07.011								19666142					WOS:000273104700017
J	Wang, XL; Song, B; Qiu, XM; Meng, XY				Wang, Xiuli; Song, Bin; Qiu, Xuemei; Meng, Xiangying			Development of EST-SSRs in scallop (Patinopecten yessoensis) from sequence database	CONSERVATION GENETICS																															1566-0621	1572-9737				AUG	2009	10	4					1129	1131		10.1007/s10592-008-9726-7	http://dx.doi.org/10.1007/s10592-008-9726-7													WOS:000267104000053
J	Mccleary, TS; Robichaud, RL; Nuanes, S; Anagnostakis, SL; Schlarbaum, SE; Romero-Severson, J				Mccleary, Tim S.; Robichaud, Rodney L.; Nuanes, Steve; Anagnostakis, Sandra L.; Schlarbaum, Scott E.; Romero-Severson, Jeanne			Four cleaved amplified polymorphic sequence (CAPS) markers for the detection of the Juglans ailantifolia chloroplast in putatively native J-cinerea populations	MOLECULAR ECOLOGY RESOURCES																	Romero-Severson, Jeanne/B-5259-2011	Romero-Severson, Jeanne/0000-0003-4112-7238													1755-098X	1755-0998				MAR	2009	9	2					525	527		10.1111/j.1755-0998.2008.02465.x	http://dx.doi.org/10.1111/j.1755-0998.2008.02465.x								21564682					WOS:000263333100010
J	Giraud, T; Yockteng, R; Marthey, S; Chiapello, H; Jonot, O; Lopez-Villavicencio, M; De Vienne, DM; Hood, ME; Refregier, G; Gendrault-Jacquemard, A; Wincker, P; Dossat, C				Giraud, T.; Yockteng, R.; Marthey, S.; Chiapello, H.; Jonot, O.; Lopez-Villavicencio, M.; De Vienne, D. M.; Hood, M. E.; Refregier, G.; Gendrault-Jacquemard, A.; Wincker, P.; Dossat, C.			Isolation of 60 polymorphic microsatellite loci in EST libraries of four sibling species of the phytopathogenic fungal complex Microbotryum	MOLECULAR ECOLOGY RESOURCES																		de Vienne, Damien/0000-0001-9532-5251; Giraud, Tatiana/0000-0002-2685-6478													1755-098X	1755-0998				MAR	2008	8	2					387	392		10.1111/j.1471-8286.2007.01967.x	http://dx.doi.org/10.1111/j.1471-8286.2007.01967.x								21585800					WOS:000253827300036
J	Herzog, HA; Bentley, RA; Hahn, MW				Herzog, HA; Bentley, RA; Hahn, MW			Random drift and large shifts in popularity of dog breeds	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES																	Bentley, R Alexander/GWZ-8982-2022	Hahn, Matthew/0000-0002-5731-8808; Bentley, R. Alexander/0000-0001-9086-2197													0962-8452	1471-2954				AUG 7	2004	271			5			S353	S356		10.1098/rsbl.2004.0185	http://dx.doi.org/10.1098/rsbl.2004.0185								15504016					WOS:000223099800030
J	Maloof, JN				Maloof, JN			Genomic approaches to analyzing natural variation in Arabidopsis thaliana	CURRENT OPINION IN GENETICS & DEVELOPMENT																		Maloof, Julin/0000-0002-9623-2599													0959-437X					DEC	2003	13	6					576	582		10.1016/j.gde.2003.10.003	http://dx.doi.org/10.1016/j.gde.2003.10.003								14638317					WOS:000187248400004
C	Magoulas, A; Kotoulas, G; Batargias, K; Zouros, E		Agnese, JF		Magoulas, A; Kotoulas, G; Batargias, K; Zouros, E			Genetic markers in marine biology and aquaculture research: when to use what	GENETICS AND AQUACULTURE IN AFRICA	COLLOQUES ET SEMINAIRES				Colloquium on Genetics and Aquaculture in Africa	APR 01-04, 1997	ABIDJAN, COTE IVOIRE	Ctr Rech Oceanolog, Cote Ivoire, Abidjan, European Union, Genetics Program									Agnèse, jean-François/J-8302-2016; Kotoulas, Georgios/AAM-7938-2020	Agnèse, jean-François/0000-0002-6883-551X; 													0767-2896		2-7099-1390-9				1998							67	+																WOS:000074346400004
J	Tahir, MA; Caruso, J; Budowle, B; Aziz, N; Novick, GE				Tahir, MA; Caruso, J; Budowle, B; Aziz, N; Novick, GE			Distribution of HLA-DQ alpha and polymarker (LDLR, GC, GYPA, HBGG, and D7S8) alleles in Arab and Pakistani populations living in Abu Dhabi, United Arab Emirates	JOURNAL OF FORENSIC SCIENCES																															0022-1198	1556-4029				SEP	1997	42	5					914	918											9304842					WOS:A1997XW33200025
J	GORGESSCHLEUTER, M				GORGESSCHLEUTER, M			ASPARAGOS - A PARALLEL GENETIC ALGORITHM AND POPULATION-GENETICS	LECTURE NOTES IN ARTIFICIAL INTELLIGENCE																																					1991	565						407	418																WOS:A1991KV09400024
J	Luo, Y; Cao, XJ; Zhu, YR				Luo, Yi; Cao, Xiaojuan; Zhu, Yurong			The complete mitochondrial genome of Tanakia limbata (Cypriniformes: Cyprinidae)	MITOCHONDRIAL DNA PART A																															2470-1394	2470-1408					2016	27	3					1713	1714		10.3109/19401736.2014.961135	http://dx.doi.org/10.3109/19401736.2014.961135								25259456					WOS:000377538000063
J	Yang, YM; Tao, G; Zeng, YB; Xiao, CJ; Chen, BF; Shi, L; Xu, BY; Qiang, J; Zhuang, QY; Wen, Z; Luo, SJ; Nie, SJ				Yang Yanmei; Tao, Gu; Zeng Yubao; Xiao Chunjie; Chen Bifeng; Shi, Luo; Xu Bingying; Qiang, Jing; Zhuang Qinyong; Wen, Zhang; Luo Shengjun; Nie Shengjie			Genetic polymorphism of 11 Y-chromosomal STR loci in Yunnan Han Chinese	FORENSIC SCIENCE INTERNATIONAL-GENETICS																															1872-4973	1878-0326				FEB	2010	4	2					E67	E69		10.1016/j.fsigen.2009.06.002	http://dx.doi.org/10.1016/j.fsigen.2009.06.002								20129460					WOS:000274494800019
J	Andrianaivoarivelo, AR; Shore, GD; McGuire, SM; Jenkins, RKB; Ramilijaona, O; Louis, EE; Brenneman, RA				Andrianaivoarivelo, Andoniaina R.; Shore, Gary D.; McGuire, Susie M.; Jenkins, Richard K. B.; Ramilijaona, Olga; Louis, Edward E., Jr.; Brenneman, Rick A.			Characterization of 22 microsatellite marker loci in the Madagascar rousette (Rousettus madagascariensis)	CONSERVATION GENETICS																	Jenkins, Richard KB/A-4567-2012														1566-0621	1572-9737				AUG	2009	10	4					1025	1028		10.1007/s10592-008-9679-x	http://dx.doi.org/10.1007/s10592-008-9679-x													WOS:000267104000028
J	Martin, OY; Hosken, DJ				Martin, OY; Hosken, DJ			The evolution of reproductive isolation through sexual conflict	NATURE																	MARTIN, OLIVER Y/A-4534-2009	MARTIN, OLIVER Y/0000-0002-8601-7131													0028-0836					JUN 26	2003	423	6943					979	982		10.1038/nature01752	http://dx.doi.org/10.1038/nature01752								12827200					WOS:000183753900048
