PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Du, H; Liang, WB; Lv, ML; Chen, GD; Zhang, L				Du, H; Liang, WB; Lv, ML; Chen, GD; Zhang, L			Allele frequency distributions for 9 STR loci of Tibetan population in Chinese Tibet	JOURNAL OF FORENSIC SCIENCES																	liang, weibo/G-8456-2011	liang, weibo/0000-0002-8487-3575													0022-1198					MAY	2005	50	3					728	729											15932124					WOS:000228818800048
J	Jarman, SN; Nicol, S				Jarman, SN; Nicol, S			Sources of variance in studies of krill population genetics	CCAMLR SCIENCE																	Jarman, Simon/H-9265-2016	Jarman, Simon/0000-0002-0792-9686													1023-4063						2002	9						107	116																WOS:000179438500008
S	Zheng, G; Yang, YN; Zhu, XF; Elston, RC	Zheng, G; Yang, Y; Zhu, X; Elston, RC			Zheng, Gang; Yang, Yaning; Zhu, Xiaofeng; Elston, Robert C.	Zheng, G; Yang, Y; Zhu, X; Elston, RC		Introduction to Genetic Epidemiology	ANALYSIS OF GENETIC ASSOCIATION STUDIES	Statistics for Biology and Health																														1431-8776		978-1-4614-2244-0				2012							33	58		10.1007/978-1-4614-2245-7_2	http://dx.doi.org/10.1007/978-1-4614-2245-7_2	10.1007/978-1-4614-2245-7												WOS:000301476000002
J	Miscicka-Sliwka, D; Czarny, J; Berent, JA; Grzybowski, T; Wozniak, M				Miscicka-Sliwka, D; Czarny, J; Berent, JA; Grzybowski, T; Wozniak, M			Population genetics of the STRs vWA, D3S1358 and FGA in the Pomerania-Kujawy region of Poland	INTERNATIONAL JOURNAL OF LEGAL MEDICINE																	Grzybowski, Tomasz/A-1676-2015; Woźniak, Marcin/F-2936-2013	Grzybowski, Tomasz/0000-0001-6228-6460; Woźniak, Marcin/0000-0003-4491-3824													0937-9827					OCT	1999	112	6					391	392											10550602					WOS:000083294400011
J	Etheridge, A; Freeman, N; Penington, S				Etheridge, Alison; Freeman, Nic; Penington, Sarah			Branching Brownian motion, mean curvature flow and the motion of hybrid zones	ELECTRONIC JOURNAL OF PROBABILITY																		Penington, Sarah/0000-0001-5348-7295													1083-6489						2017	22								103	10.1214/17-EJP127	http://dx.doi.org/10.1214/17-EJP127													WOS:000418200600001
J	Toussaint, RK; Sage, GK; Talbot, SL; Scheel, D				Toussaint, R. K.; Sage, G. K.; Talbot, S. L.; Scheel, D.			Microsatellite marker isolation and development for the giant Pacific Octopus (Enteroctopus dofleini)	CONSERVATION GENETICS RESOURCES																															1877-7252					SEP	2012	4	3					545	548		10.1007/s12686-011-9588-z	http://dx.doi.org/10.1007/s12686-011-9588-z													WOS:000306586800002
J	Ortega-Del Vecchyo, D; Marsden, CD; Lohmueller, KE				Ortega-Del Vecchyo, Diego; Marsden, Clare D.; Lohmueller, Kirk E.			PReFerSim: fast simulation of demography and selection under the Poisson Random Field model	BIOINFORMATICS																	Vecchyo, Diego Ortega-Del/AAB-8246-2019	Vecchyo, Diego Ortega-Del/0000-0003-4054-3766													1367-4803	1460-2059				NOV 15	2016	32	22					3516	3518		10.1093/bioinformatics/btw478	http://dx.doi.org/10.1093/bioinformatics/btw478								27436562					WOS:000392748700025
J	Donnelly, P; Kurtz, TG				Donnelly, P; Kurtz, TG			A countable representation of the Fleming-Viot measure-valued diffusion	ANNALS OF PROBABILITY																															0091-1798					APR	1996	24	2					698	742																WOS:A1996VP26000006
J	Strevens, M				Strevens, Michael			The structure of asymptotic idealization	SYNTHESE																															0039-7857	1573-0964				MAY	2019	196	5			SI		1713	1731		10.1007/s11229-017-1646-y	http://dx.doi.org/10.1007/s11229-017-1646-y													WOS:000466566400003
J	Punia, P; Gupta, HS; Singh, RK; Mohindra, V; Lal, KK; Ranjana; Chauhan, VS; Lakra, WS				Punia, Peyush; Gupta, Hari Shankar; Singh, Rajeev K.; Mohindra, Vindhya; Lal, Kuldeep K.; Ranjana; Chauhan, V. S.; Lakra, W. S.			Polymorphic microsatellite markers isolated from partially enriched genomic library of Chitala chitala	MOLECULAR ECOLOGY NOTES																	Chauhan, Virander S./K-5276-2019	Bhaskar, Ranjana/0000-0003-2197-7091													1471-8278					DEC	2006	6	4					1263	1265		10.1111/j.1471-8286.2006.01509.x	http://dx.doi.org/10.1111/j.1471-8286.2006.01509.x													WOS:000242193300093
J	Fearnhead, P				Fearnhead, P			The common ancestor at a nonneutral locus	JOURNAL OF APPLIED PROBABILITY																	Fearnhead, Paul/A-1653-2008; Fearnhead, Paul/A-5938-2015	Fearnhead, Paul/0000-0002-9386-2341; Fearnhead, Paul/0000-0002-9386-2341													0021-9002	1475-6072				MAR	2002	39	1					38	54		10.1017/S0021900200021495	http://dx.doi.org/10.1017/S0021900200021495													WOS:000175698000004
J	Leigh, JW; Bryant, D				Leigh, Jessica W.; Bryant, David			POPART: full-feature software for haplotype network construction	METHODS IN ECOLOGY AND EVOLUTION																															2041-210X	2041-2096				SEP	2015	6	9					1110	1116		10.1111/2041-210X.12410	http://dx.doi.org/10.1111/2041-210X.12410													WOS:000362916100015
J	Chen, T; Lai, JH; Chen, YJ; Li, SB				Chen, T; Lai, JH; Chen, YJ; Li, SB			Population genetics of nine STR loci from baoan population in NW china	FORENSIC SCIENCE INTERNATIONAL																															0379-0738	1872-6283				MAR 10	2006	157	2-3					218	220		10.1016/j.forsciint.2005.03.015	http://dx.doi.org/10.1016/j.forsciint.2005.03.015								16289678					WOS:000236012700021
J	Gackou, G; Guillin, A; Personne, A				Gackou, Gorgui; Guillin, Arnaud; Personne, Arnaud			Quantitative approximation of the discrete Moran process by a Wright-Fisher diffusion	JOURNAL OF MATHEMATICAL BIOLOGY																															0303-6812	1432-1416				AUG	2020	81	2					575	602		10.1007/s00285-020-01520-y	http://dx.doi.org/10.1007/s00285-020-01520-y		JUL 2020						32705306					WOS:000551799200001
J	Widdows, H				Widdows, Heather			LOCALIZED PAST, GLOBALIZED FUTURE: TOWARDS AN EFFECTIVE BIOETHICAL FRAMEWORK USING EXAMPLES FROM POPULATION GENETICS AND MEDICAL TOURISM	BIOETHICS																		Buchner, Andrea/0000-0002-7185-6215; Widdows, Heather/0000-0001-7173-8027													0269-9702					FEB	2011	25	2					83	91		10.1111/j.1467-8519.2010.01868.x	http://dx.doi.org/10.1111/j.1467-8519.2010.01868.x								21175711					WOS:000285762400006
C	Takeuchi, Y; Shimizu, KK		Isagi, Y; Suyama, Y		Takeuchi, Yayoi; Shimizu, Kentaro K.			Potential Application of Pollen Genotyping for Evolutionary Genetic and Genomic Studies: Linkage/Recombination Analysis and Haplotype Sequencing	SINGLE-POLLEN GENOTYPING					54th Annual Meeting of the Ecological-Society-of-Japan	MAR 19-23, 2007	Matsuyama, JAPAN	Ecolog Soc Japan																									978-4-431-53900-1				2011							111	+		10.1007/978-4-431-53901-8_9	http://dx.doi.org/10.1007/978-4-431-53901-8_9													WOS:000287943700009
J	Greenbaum, G; Fefferman, NH				Greenbaum, Gili; Fefferman, Nina H.			Application of network methods for understanding evolutionary dynamics in discrete habitats	MOLECULAR ECOLOGY																	Fefferman, Nina/AAQ-7378-2021	Fefferman, Nina/0000-0003-0233-1404; Greenbaum, Gili/0000-0002-1631-8203													0962-1083	1365-294X				JUN	2017	26	11					2850	2863		10.1111/mec.14059	http://dx.doi.org/10.1111/mec.14059								28207956					WOS:000402040000004
B	Tibayrenc, M		Morand, S; Beaudeau, F; Cabaret, J		Tibayrenc, Michel			Molecular Epidemiology and Evolutionary Genetics of Infectious Diseases	NEW FRONTIERS OF MOLECULAR EPIDEMIOLOGY OF INFECTIOUS DISEASES																	Tibayrenc, Michel/AAY-7494-2021																978-94-007-2113-5				2012							29	43		10.1007/978-94-007-2114-2_3	http://dx.doi.org/10.1007/978-94-007-2114-2_3	10.1007/978-94-007-2114-2												WOS:000301803100003
J	Zhang, H; Yun, L; Li, Y; Zhang, J; Wu, J; Yan, J; Hou, Y				Zhang, Haijun; Yun, Libin; Li, Yingbi; Zhang, Ji; Wu, Jing; Yan, Jing; Hou, Yiping			Haplotype of 12 Y-STR loci of the PowerPlex Y-system in Sichuan Han ethnic group in west china	FORENSIC SCIENCE INTERNATIONAL																	Hou, Yiping/H-9232-2018	Hou, Yiping/0000-0003-4254-2388													0379-0738	1872-6283				MAR 5	2008	175	2-3					244	249		10.1016/j.forsciint.2007.06.006	http://dx.doi.org/10.1016/j.forsciint.2007.06.006								17669610					WOS:000254375000026
S	Rozas, J		Posada, D		Rozas, Julio			DNA Sequence Polymorphism Analysis Using DnaSP	BIOINFORMATICS FOR DNA SEQUENCE ANALYSIS	Methods in Molecular Biology																Rozas, Julio/A-1733-2009	Rozas, Julio/0000-0002-6839-9148													1064-3745		978-1-58829-910-9				2009	537						337	350		10.1007/978-1-59745-251-9_17	http://dx.doi.org/10.1007/978-1-59745-251-9_17	10.1007/978-1-59745-251-9							19378153					WOS:000268335500017
J	Wallerstein, R				Wallerstein, R			Population genetics in minority children with type 2 diabetes mellitus	JOURNAL OF PEDIATRIC ENDOCRINOLOGY & METABOLISM					Symposium on Type 2 Diabetes Mellitus in Minority Children - An Epidemic Out of Control	JUN   06, 2001	BROOKLYN, NEW YORK																								0334-018X					APR	2002	15			1			485	486											12017220					WOS:000175484600004
J	Begun, DJ				Begun, DJ			Protein variation in Drosophila simulans, and comparison of genes from centromeric versus noncentromeric regions of chromosome 3	MOLECULAR BIOLOGY AND EVOLUTION																															0737-4038					FEB	2002	19	2					201	203		10.1093/oxfordjournals.molbev.a004072	http://dx.doi.org/10.1093/oxfordjournals.molbev.a004072								11801748					WOS:000173711000008
J	Dinc, H; Togan, I				Dinc, H; Togan, I			Allele frequencies for ten A/u insertion polymorphisms in Anatolian population	JOURNAL OF FORENSIC SCIENCES																															0022-1198	1556-4029				SEP	2005	50	5					1221	1222											16225235					WOS:000231660300033
J	SCRIVER, CR				SCRIVER, CR			PUBLIC AND PRIVATE VIEWS OF IDENTITY - ACCEPTANCE OF THE 1990 ROSS AWARD	CLINICAL AND INVESTIGATIVE MEDICINE																															0147-958X	1488-2353				APR	1991	14	2					167	175											2060191					WOS:A1991FK06600011
J	Ding, KY; Kullo, IJ				Ding, Keyue; Kullo, Iftikhar J.			Evolutionary Genetics of Coronary Heart Disease	CIRCULATION																		Ding, Keyue/0000-0002-3496-6415													0009-7322	1524-4539				JAN 27	2009	119	3					459	U162		10.1161/CIRCULATIONAHA.108.809970	http://dx.doi.org/10.1161/CIRCULATIONAHA.108.809970								19171868					WOS:000262784300015
S	Creasey, SS; Rogers, AD		Southward, AJ; Tyler, PA; Young, CM		Creasey, SS; Rogers, AD			Population genetics of bathyal and abyssal organisms	ADVANCES IN MARINE BIOLOGY, VOL 35	Advances in Marine Biology																														0065-2881	2162-5875	0-12-026135-9				1999	35						1	151		10.1016/S0065-2881(08)60004-8	http://dx.doi.org/10.1016/S0065-2881(08)60004-8													WOS:000079600100001
J	Zhou, HX; Duan, GQ; Pan, TS; Wang, H; Jiang, H; Ling, J; Hu, YT; Yang, M				Zhou, Huaxing; Duan, Guoqing; Pan, Tingshuang; Wang, Huan; Jiang, He; Ling, Jun; Hu, Yuting; Yang, Min			Development a Set of 46 SNP Markers for the Yellow Catfish (Tachysurus fulvidraco)	TURKISH JOURNAL OF FISHERIES AND AQUATIC SCIENCES																															1303-2712	2149-181X				DEC	2022	22	12							TRJFAS20976	10.4194/TRJFAS20976	http://dx.doi.org/10.4194/TRJFAS20976													WOS:000843367300003
J	Islam, MS; Ruiz-Arce, R; McPheron, BA				Islam, Md Sajedul; Ruiz-Arce, Raul; McPheron, Bruce A.			Microsatellite markers for the West Indian fruit fly (Anastrepha obliqua) and cross species amplification in related pest species	CONSERVATION GENETICS RESOURCES																		McPheron, Bruce/0000-0001-9623-5100													1877-7252	1877-7260				JUL	2011	3	3					549	551		10.1007/s12686-011-9401-z	http://dx.doi.org/10.1007/s12686-011-9401-z													WOS:000291169700035
J	Damm, U; Baroncelli, R; Cai, L; Kubo, Y; O'Connell, R; Weir, B; Yoshino, K; Cannon, PF				Damm, Ulrike; Baroncelli, Riccardo; Cai, Lei; Kubo, Yasuyuki; O'Connell, Richard; Weir, Bevan; Yoshino, Kae; Cannon, Paul F.			Colletotrichum: species, ecology and interactions	IMA FUNGUS																	Weir, Bevan/B-5057-2008; Baroncelli, Riccardo/L-2598-2014	Weir, Bevan/0000-0003-2580-0701; Baroncelli, Riccardo/0000-0002-5878-1159; CAI, LEI/0000-0002-8131-7274													2210-6340	2210-6359				DEC	2010	1	2					161	165		10.5598/imafungus.2010.01.02.08	http://dx.doi.org/10.5598/imafungus.2010.01.02.08								22679575					WOS:000209906700025
J	Milgroom, MG; Peever, TL				Milgroom, MG; Peever, TL			Population biology of plant pathogens - The synthesis of plant disease epidemiology and population genetics	PLANT DISEASE																															0191-2917					JUN	2003	87	6					608	617		10.1094/PDIS.2003.87.6.608	http://dx.doi.org/10.1094/PDIS.2003.87.6.608								30812848					WOS:000183046000001
J	de Castro, IAB; Rinzler, CMC; Rumjanek, FD				de Castro, IAB; Rinzler, CMC; Rumjanek, FD			Allele frequency distributions for twelve STR loci in a Brazilian population	JOURNAL OF FORENSIC SCIENCES																		Rumjanek, Franklin/0000-0002-6618-7096													0022-1198					JUL	2000	45	4					941	941											10914606					WOS:000088055600040
J	MAJUMDER, PP				MAJUMDER, PP			RECENT DEVELOPMENTS IN POPULATION-GENETICS	ANNUAL REVIEW OF ANTHROPOLOGY																															0084-6570	1545-4290					1991	20						97	117																WOS:A1991GK85900005
J	Taerum, SJ; Konecny, A; De Beer, ZW; Cibrian-Tovar, D; Wingfield, MJ				Taerum, Stephen J.; Konecny, Adam; De Beer, Z. Wilhelm; Cibrian-Tovar, David; Wingfield, Michael J.			Population genetics and symbiont assemblages support opposing invasion scenarios for the red turpentine beetle (Dendroctonus valens)	BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY																	Konecny, Adam/D-4436-2014; de Beer, Wilhelm/AAK-9266-2020; de Beer, Z. Wilhelm/B-6353-2008; de Beer, Z. Wilhelm/O-3194-2019	de Beer, Z. Wilhelm/0000-0001-9758-8987; de Beer, Z. Wilhelm/0000-0001-9758-8987													0024-4066	1095-8312				JUL	2016	118	3					486	502		10.1111/bij.12781	http://dx.doi.org/10.1111/bij.12781													WOS:000379783400005
J	Soares-Vieira, JA; Billerbeck, AEC; Iwamura, ESM; Gattas, GJF; Bydlowski, SP; Otto, PA				Soares-Vieira, JA; Billerbeck, AEC; Iwamura, ESM; Gattas, GJF; Bydlowski, SP; Otto, PA			Distribution of HLA-DQA1, LDLR, GYPA, HBGG, D7S8 and Gc alleles in a black population sample from Sao Paulo, Brazil	JOURNAL OF FORENSIC SCIENCES																	Iwamura, Edna/AAO-7215-2021; Bydlowski, Sérgio Paulo/D-5171-2013; Iwamura, Edna/D-3491-2012; Iwamura, Edna/AAF-8303-2020; Otto, Paulo A./AAA-8258-2022; Gattas, Gilka JF/H-4846-2013; Otto, Paulo/L-5464-2014	Iwamura, Edna/0000-0003-4380-3244; Bydlowski, Sérgio Paulo/0000-0002-7582-5942; Otto, Paulo A./0000-0001-8810-6608; Otto, Paulo/0000-0001-8810-6608													0022-1198	1556-4029				NOV	2004	49	6					1374	1375											15568722					WOS:000224908500039
J	Robino, C; Gino, S; Inturri, S; Torre, C				Robino, C; Gino, S; Inturri, S; Torre, C			Northwest Italian population data for thirteen tetrameric and two pentameric STIR loci	JOURNAL OF FORENSIC SCIENCES																	Gino, Sarah/AAA-5596-2019	Gino, Sarah/0000-0001-9415-4788; Robino, Carlo/0000-0003-1187-7732													0022-1198					MAR	2004	49	2					405	406											15042996					WOS:000189353400042
J	Lowe, AJ; Russell, JR; Powell, W; Dawson, IK				Lowe, AJ; Russell, JR; Powell, W; Dawson, IK			Identification and characterization of nuclear, cleaved amplified polymorphic sequence (CAPS) loci in Irvingia gabonensis and I-wombolu, indigenous fruit trees of west and central Africa	MOLECULAR ECOLOGY																		Dawson, Ian/0000-0003-1345-3642; Powell, Wayne/0000-0002-5612-3398; Lowe, Andrew/0000-0003-1139-2516; Dawson, Ian/0000-0003-4245-6973													0962-1083					DEC	1998	7	12					1786	1788		10.1046/j.1365-294x.1998.00520.x	http://dx.doi.org/10.1046/j.1365-294x.1998.00520.x								9859211					WOS:000077571200021
B	Thorne, JL; Lartillot, N; Rodrigue, N; Choi, SC		Cannarozzi, GM; Schneider, A		Thorne, Jeffrey L.; Lartillot, Nicolas; Rodrigue, Nicolas; Choi, Sang Chul			Codon models as a vehicle for reconciling population genetics with inter-specific sequence data	CODON EVOLUTION: MECHANISMS AND MODELS																																	978-0-19-960116-5				2012							97	110				10.1093/acprof:osobl/9780199601165.001.0001												WOS:000355558200009
J	Wang, C; Ye, QS; Tang, JP				Wang, C; Ye, QS; Tang, JP			Genetic analysis of six STR polymorphisms in a southern Chinese population	JOURNAL OF FORENSIC SCIENCES																															0022-1198	1556-4029				MAY	2006	51	3					708	708		10.1111/j.1556-4029.2006.00138.x	http://dx.doi.org/10.1111/j.1556-4029.2006.00138.x								16696734					WOS:000237395500045
J	Alves, CO				Alves, CO			Existence of positive solutions for an equation involving supercritical exponent in R-N	NONLINEAR ANALYSIS-THEORY METHODS & APPLICATIONS																		Alves, Claudianor/0000-0001-6921-7548													0362-546X					OCT	2000	42	4					573	581		10.1016/S0362-546X(99)00115-7	http://dx.doi.org/10.1016/S0362-546X(99)00115-7													WOS:000088851400003
J	Martinez-Espin, E; Martinez-Gonzalez, LJ; Fernandez-Rosado, F; Entrala, C; Alvarez, JC; Lorente, JA; Budowle, B; de Monroy, MO				Martinez-Espin, Esther; Martinez-Gonzalez, Luis J.; Fernandez-Rosado, Francisco; Entrala, Carmen; Alvarez, J. Carlos; Lorente, Jose A.; Budowle, Bruce; de Monroy, Myriam Ovalle			Guatemala mestizo population data on 15 STR loci (Identifiler (R) kit)	JOURNAL OF FORENSIC SCIENCES																	Alvarez, J. Carlos/R-9722-2019; Martinez-Gonzalez, Luis Javier/L-6136-2014; Alvarez, Juan/GSD-7155-2022; LORENTE, JOSE A./B-8372-2008	Alvarez, J. Carlos/0000-0002-5884-9918; Martinez-Gonzalez, Luis Javier/0000-0003-2202-0662; LORENTE, JOSE A./0000-0002-9892-7386													0022-1198	1556-4029				SEP	2006	51	5					1216	1218		10.1111/j.1556-4029.2006.00249.x	http://dx.doi.org/10.1111/j.1556-4029.2006.00249.x								17018116					WOS:000240773700047
J	Barton, NH				Barton, NH			Population genetics: A new apportionment of human diversity	CURRENT BIOLOGY																															0960-9822					DEC 1	1997	7	12					R757	R758		10.1016/S0960-9822(06)00397-6	http://dx.doi.org/10.1016/S0960-9822(06)00397-6								9382822					WOS:A1997YL44000010
J	Cartwright, RA; Lartillot, N; Thorne, JL				Cartwright, Reed A.; Lartillot, Nicolas; Thorne, Jeffrey L.			History Can Matter: Non-Markovian Behavior of Ancestral Lineages	SYSTEMATIC BIOLOGY																	Cartwright, Reed/A-9707-2009														1063-5157	1076-836X				MAY	2011	60	3					276	290		10.1093/sysbio/syr012	http://dx.doi.org/10.1093/sysbio/syr012								21398626					WOS:000289805600003
J	Prugnolle, F; Liu, H; de Meeus, T; Balloux, F				Prugnolle, F; Liu, H; de Meeus, T; Balloux, F			Population genetics of complex life-cycle parasites: an illustration with trematodes	INTERNATIONAL JOURNAL FOR PARASITOLOGY																	Balloux, Francois/X-7856-2019; Balloux, Francois/D-4783-2009	Balloux, Francois/0000-0003-1978-7715; Balloux, Francois/0000-0003-1978-7715; Prugnolle, Franck/0000-0001-8519-1253													0020-7519	1879-0135				MAR	2005	35	3					255	263		10.1016/j.ijpara.2004.10.027	http://dx.doi.org/10.1016/j.ijpara.2004.10.027								15722077					WOS:000227605300002
J	Gene, M; Borrego, N; Pique, E; Mazzara, R; Corbella, J; Huguet, E; Moreno, P				Gene, M; Borrego, N; Pique, E; Mazzara, R; Corbella, J; Huguet, E; Moreno, P			Allele frequencies for three STR loci in a population sample from Catalonia (Spain) using a simple manual tripler PCR method	JOURNAL OF FORENSIC SCIENCES																	Piqué, Ester/K-8158-2013	Piqué, Ester/0000-0001-7587-4405													0022-1198					MAR	2001	46	2					417	417											11324589					WOS:000169798000039
J	Goffinet, B				Goffinet, B			Bibliography of systematic and population genetic studies of Bryophytes based on DNA data. II	CRYPTOGAMIE BRYOLOGIE																															1290-0796					APR-JUN	2003	24	2					181	185																WOS:000184001000009
J	Wang, CZ; Su, MJ; Li, Y; Chen, L; Jin, X; Wen, SQ; Tan, JZ; Shi, MS; Li, H				Wang, Chi-zao; Su, Ming-jie; Li, Yu; Chen, Lei; Jin, Xin; Wen, Shao-qing; Tan, Jingze; Shi, Mei-sen; Li, Hui			Genetic polymorphisms of 27 Yfiler (R) Plus loci in the Daur and Mongolian ethnic minorities from Hulunbuir of Inner Mongolia Autonomous Region, China	FORENSIC SCIENCE INTERNATIONAL-GENETICS																															1872-4973	1878-0326				MAY	2019	40						E252	E255		10.1016/j.fsigen.2019.02.003	http://dx.doi.org/10.1016/j.fsigen.2019.02.003								30744984					WOS:000463023500008
J	Seeb, JE; Carvalho, G; Hauser, L; Naish, K; Roberts, S; Seeb, LW				Seeb, J. E.; Carvalho, G.; Hauser, L.; Naish, K.; Roberts, S.; Seeb, L. W.			Single-nucleotide polymorphism (SNP) discovery and applications of SNP genotyping in nonmodel organisms	MOLECULAR ECOLOGY RESOURCES																	Naish, Kerry/F-5768-2014; Hauser, Lorenz/E-4365-2010; Seeb, Lisa W/GSN-3076-2022	Naish, Kerry/0000-0002-3275-8778; Roberts, Steven/0000-0001-8302-1138													1755-098X	1755-0998				MAR	2011	11			1			1	8		10.1111/j.1755-0998.2010.02979.x	http://dx.doi.org/10.1111/j.1755-0998.2010.02979.x								21429158					WOS:000287485100001
J	Izuan, M; Seah, LH; Panneerchelvam, S; Nor, NM				Izuan, M; Seah, LH; Panneerchelvam, S; Nor, NM			STR data for the PowerPlex (R) 16 system loci for the Malays, Chinese and Indians groups of the Malaysian population	JOURNAL OF FORENSIC SCIENCES																	Norazmi, Mohd Nor/A-7749-2011; HONG, SEAH LAY/N-1979-2019	Norazmi, Mohd Nor/0000-0002-2817-6441; HONG, SEAH LAY/0000-0002-3518-364X													0022-1198					SEP	2005	50	5					1225	1228											16225237					WOS:000231660300035
J	TITUSTRACHTENBERG, EA; BUGAWAN, TL; ERLICH, HA				TITUSTRACHTENBERG, EA; BUGAWAN, TL; ERLICH, HA			IDENTIFICATION OF A NOVEL DQB1-ALLELE (ASTERISK-0609) SEGREGATING IN AN ASHKENAZI JEWISH FAMILY - IMPLICATIONS FOR DQB1 TYPING SYSTEMS	TISSUE ANTIGENS																															0001-2815					AUG	1994	44	2					120	124		10.1111/j.1399-0039.1994.tb02367.x	http://dx.doi.org/10.1111/j.1399-0039.1994.tb02367.x								7817376					WOS:A1994PD51400007
J	Gross, AM; Budowle, B				Gross, Ann Marie; Budowle, Bruce			Minnesota population data on 15 STR loci using the Identifiler (R) kit	JOURNAL OF FORENSIC SCIENCES																															0022-1198					NOV	2006	51	6					1410	1413		10.1111/j.1556-4029.2006.00280.x	http://dx.doi.org/10.1111/j.1556-4029.2006.00280.x								17199632					WOS:000242833300026
J	POWERS, DA; LAUERMAN, T; CRAWFORD, D; DIMICHELE, L				POWERS, DA; LAUERMAN, T; CRAWFORD, D; DIMICHELE, L			GENETIC MECHANISMS FOR ADAPTING TO A CHANGING ENVIRONMENT	ANNUAL REVIEW OF GENETICS																		Crawford, Douglas/0000-0002-6239-4012													0066-4197	1545-2948					1991	25						629	659											1812817					WOS:A1991GX17400024
J	BACKELJAU, T; DEBRITO, CP; DACUNHA, RMT; MARTINS, AMF; DEBRUYN, L				BACKELJAU, T; DEBRITO, CP; DACUNHA, RMT; MARTINS, AMF; DEBRUYN, L			COLOR POLYMORPHISM AND GENETIC STRAINS IN ARION-INTERMEDIUS FROM FLORES, AZORES (MOLLUSCA, PULMONATA)	BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY																	De Bruyn, Luc/C-7030-2008; Tristao da Cunha, Regina/M-3489-2013; Martins, Antonio/L-7932-2013	De Bruyn, Luc/0000-0002-8968-8862; Tristao da Cunha, Regina/0000-0003-4234-3223; Martins, Antonio/0000-0001-5358-8424													0024-4066	1095-8312				MAY-JUN	1992	46	1-2					131	143		10.1111/j.1095-8312.1992.tb00855.x	http://dx.doi.org/10.1111/j.1095-8312.1992.tb00855.x													WOS:A1992JD15200012
J	Zhang, GQ; Yun, KM; Zhang, YX; Wang, Y; Wang, YY				Zhang, GQ; Yun, KM; Zhang, YX; Wang, Y; Wang, YY			Allele frequencies for two new y-chromosome STIR loci DYS598 and DYS607 in Chinese Han population (Shanxi area)	JOURNAL OF FORENSIC SCIENCES																															0022-1198	1556-4029				MAY	2004	49	3					630	630											15171189					WOS:000221350700036
J	Borys, S; Vanstone, H; Carmody, G; Fourney, R				Borys, S; Vanstone, H; Carmody, G; Fourney, R			Allele frequencies for the COFILER (TM) STR loci in the Canadian Caucasian and Canadian First Nations populations	JOURNAL OF FORENSIC SCIENCES																															0022-1198					JUL	2000	45	4					945	946											10914610					WOS:000088055600044
J	Ying, BW; Fan, H; Liu, TT; Zhao, ZH; Liang, ZH; Feng, S; Yuan, WA; Yun, LB				Ying, B. W.; Fan, H.; Liu, T. T.; Zhao, Z. H.; Liang, Z. H.; Feng, S.; Yuan, W. A.; Yun, L. B.			Genetic variation for five short tandem repeat loci in a Central China population sample	JOURNAL OF FORENSIC SCIENCES																	yuan, Wan/D-7675-2017; Ying, Binwu/AAB-5934-2022														0022-1198					SEP	2006	51	5					1201	1201		10.1111/j.1556-4029.2006.00244.x	http://dx.doi.org/10.1111/j.1556-4029.2006.00244.x								17018111					WOS:000240773700042
J	LYTTLE, TW				LYTTLE, TW			SEGREGATION DISTORTERS	ANNUAL REVIEW OF GENETICS																															0066-4197	1545-2948					1991	25						511	557		10.1146/annurev.ge.25.120191.002455	http://dx.doi.org/10.1146/annurev.ge.25.120191.002455								1812815					WOS:A1991GX17400021
J	REVAZOV, AA; KAZACHENKO, BN; TARLICHEVA, LV; PHILIPPOV, IK				REVAZOV, AA; KAZACHENKO, BN; TARLICHEVA, LV; PHILIPPOV, IK			CONTRIBUTION TO THE POPULATION-GENETICS OF THE INHABITANTS OF THE NORTHERN REGIONS OF THE EUROPEAN PART OF THE USSR .3. DATA ON THE DEMOGRAPHIC AND GENETIC CHARACTERS IN 2 VILLAGE COMMUNITIES OF THE PINEZHSKY DISTRICT OF THE ARKHANGELSK REGION	GENETIKA																															0016-6758						1979	15	5					917	926																WOS:A1979GX16600019
J	Wang, YY; Wang, Z; Zhou, B; Du, B; Zhang, BL; Zhang, GQ; Jia, Y; Wei, YS; Zhang, L				Wang, Yanyun; Wang, Zhuo; Zhou, Bin; Du, Bin; Zhang, Beilei; Zhang, Gengqian; Jia, Yi; Wei, Yesheng; Zhang, Lin			Allele frequencies for two short tandem repeat loci in the Chinese Han population from Chengdu, China, and a Thai population from Thailand	JOURNAL OF FORENSIC SCIENCES																															0022-1198					JAN	2007	52	1					227	227		10.1111/j.1556-4029.2006.00342.x	http://dx.doi.org/10.1111/j.1556-4029.2006.00342.x								17209946					WOS:000242993800046
