PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Solorzano-Garcia, B; Vazquez-Dominguez, E; de Leon, GPP; Pinero, D				Solorzano-Garcia, Brenda; Vazquez-Dominguez, Ella; Perez-Ponce de Leon, Gerardo; Pinero, Daniel			Co-structure analysis and genetic associations reveal insights into pinworms (Trypanoxyuris) and primates (Alouatta palliata) microevolutionary dynamics	BMC ECOLOGY AND EVOLUTION																	Perez-Ponce de Leon, Gerardo/U-3869-2017	Perez-Ponce de Leon, Gerardo/0000-0001-6472-5113; Pinero, Daniel/0000-0002-2509-2445														2730-7182				OCT 20	2021	21	1							190	10.1186/s12862-021-01924-4	http://dx.doi.org/10.1186/s12862-021-01924-4								34670486					WOS:000709335900001
J	Shaw, LP; Chau, KK; Kavanagh, J; AbuOun, M; Stubberfield, E; Gweon, HS; Barker, L; Rodger, G; Bowes, MJ; Hubbard, ATM; Pickford, H; Swann, J; Gilson, D; Smith, RP; Hoosdally, SJ; Sebra, R; Brett, H; Peto, TEA; Bailey, MJ; Crook, DW; Read, DS; Anjum, MF; Walker, AS; Stoesser, N				Shaw, Liam P.; Chau, Kevin K.; Kavanagh, James; AbuOun, Manal; Stubberfield, Emma; Gweon, H. Soon; Barker, Leanne; Rodger, Gillian; Bowes, Mike J.; Hubbard, Alasdair T. M.; Pickford, Hayleah; Swann, Jeremy; Gilson, Daniel; Smith, Richard P.; Hoosdally, Sarah J.; Sebra, Robert; Brett, Howard; Peto, Tim E. A.; Bailey, Mark J.; Crook, Derrick W.; Read, Daniel S.; Anjum, Muna F.; Walker, A. Sarah; Stoesser, Nicole		REHAB Consortium	Niche and local geography shape the pangenome of wastewater- and livestock-associated Enterobacteriaceae	SCIENCE ADVANCES																	Stoesser, Nicole/H-3421-2019; Read, Daniel/B-5446-2008; Bowes, Mike/E-1528-2011	Stoesser, Nicole/0000-0002-4508-7969; Read, Daniel/0000-0001-8546-5154; Bowes, Mike/0000-0002-0673-1934; Crook, Derrick/0000-0002-0590-2850; Stubberfield, Emma/0000-0002-5527-1209; Shaw, Liam/0000-0001-7332-0820; Hubbard, Alasdair/0000-0001-6668-9179; Swann, Jeremy/0000-0002-1475-8248; Rodger, Gillian/0000-0001-6051-8985; Pickford, Hayleah/0000-0002-1906-5467; Kavanagh, James/0000-0003-1495-0843; Gweon, Hyun Soon/0000-0002-6218-6301													2375-2548					APR	2021	7	15							eabe3868	10.1126/sciadv.abe3868	http://dx.doi.org/10.1126/sciadv.abe3868								33837077					WOS:000642446300008
J	Lassig, M; Mustonen, V				Laessig, Michael; Mustonen, Ville			Eco-evolutionary control of pathogens	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA																	Mustonen, Ville/J-1155-2018	Mustonen, Ville/0000-0002-7270-1792													0027-8424					AUG 18	2020	117	33					19694	19704		10.1073/pnas.1920263117	http://dx.doi.org/10.1073/pnas.1920263117								32737164					WOS:000570306900020
J	Burton, EK				Burton, Elise K.			Red Crescents: Race, Genetics, and Sickle Cell Disease in the Middle East	ISIS																															0021-1753	1545-6994				JUN 1	2019	110	2					250	269		10.1086/703533	http://dx.doi.org/10.1086/703533													WOS:000468793600003
J	Kanthaswamy, S; Ng, J; Oldt, RF; Phillippi-Falkenstein, K; Kubisch, HM				Kanthaswamy, Sree; Ng, Jillian; Oldt, Robert F.; Phillippi-Falkenstein, Kathrine; Kubisch, H. Michael			SNP-based genetic characterization of the Tulane National Primate Research Center's conventional and specific pathogen-free rhesus macaque (Macaca mulatta) populations	JOURNAL OF MEDICAL PRIMATOLOGY																		Kubisch, Hans Michael/0000-0001-6281-8420													0047-2565	1600-0684				FEB	2018	47	1					29	34		10.1111/jmp.12284	http://dx.doi.org/10.1111/jmp.12284								28639374					WOS:000419990600003
J	Todd, RT; Forche, A; Selmecki, A				Todd, Robert T.; Forche, Anja; Selmecki, Anna			Ploidy Variation in Fungi: Polyploidy, Aneuploidy, and Genome Evolution	MICROBIOLOGY SPECTRUM																	Todd, Robert/GWM-4486-2022	Selmecki, Anna/0000-0003-3298-2400													2165-0497					AUG	2017	5	4							FUNK-0051-2016	10.1128/microbiolspec.FUNK-0051-2016	http://dx.doi.org/10.1128/microbiolspec.FUNK-0051-2016								28752816					WOS:000412228600018
J	Theunert, C; Racimo, F; Slatkin, M				Theunert, Christoph; Racimo, Fernando; Slatkin, Montgomery			Joint Estimation of Relatedness Coefficients and Allele Frequencies from Ancient Samples	GENETICS																		Racimo, Fernando/0000-0002-5025-2607													0016-6731	1943-2631				JUN	2017	206	2					1025	1035		10.1534/genetics.117.200600	http://dx.doi.org/10.1534/genetics.117.200600								28396504					WOS:000403073000034
J	Racimo, F; Gokhman, D; Fumagalli, M; Ko, A; Hansen, T; Moltke, I; Albrechtsen, A; Carmel, L; Huerta-Sanchez, E; Nielsen, R				Racimo, Fernando; Gokhman, David; Fumagalli, Matteo; Ko, Amy; Hansen, Torben; Moltke, Ida; Albrechtsen, Anders; Carmel, Liran; Huerta-Sanchez, Emilia; Nielsen, Rasmus			Archaic Adaptive Introgression in TBX15/WARS2	MOLECULAR BIOLOGY AND EVOLUTION																	Moltke, Ida/C-6158-2011; Fumagalli, Matteo/H-6448-2019; Albrechtsen, Anders/K-4281-2013	Moltke, Ida/0000-0001-7052-8554; Fumagalli, Matteo/0000-0002-4084-2953; Albrechtsen, Anders/0000-0001-7306-031X; Racimo, Fernando/0000-0002-5025-2607; Hansen, Torben/0000-0001-8748-3831; Gokhman, David/0000-0002-3536-9006													0737-4038	1537-1719				MAR	2017	34	3					509	524		10.1093/molbev/msw283	http://dx.doi.org/10.1093/molbev/msw283								28007980					WOS:000396510800001
J	Amato, R; Miotto, O; Woodrow, CJ; Almagro-Garcia, J; Sinha, I; Campino, S; Mead, D; Drury, E; Kekre, M; Sanders, M; Amambua-Ngwa, A; Amaratunga, C; Amenga-Etego, L; Andrianaranjaka, V; Apinjoh, T; Ashley, E; Auburn, S; Awandare, GA; Baraka, V; Barry, A; Boni, MF; Borrmann, S; Bousema, T; Branch, O; Bull, PC; Chotivanich, K; Conway, DJ; Craig, A; Day, NP; Djimde, A; Dolecek, C; Dondorp, AM; Drakeley, C; Duffy, P; Echeverry, DF; Egwang, TG; Fairhurst, RM; Faiz, MA; Fanello, CI; Hien, TT; Hodgson, A; Imwong, M; Ishengoma, D; Lim, P; Lon, C; Marfurt, J; Marsh, K; Mayxay, M; Michon, P; Mobegi, V; Mokuolu, OA; Montgomery, J; Mueller, I; Kyaw, MP; Newton, PN; Nosten, F; Noviyanti, R; Nzila, A; Ocholla, H; Oduro, A; Onyamboko, M; Ouedraogo, JB; Phyo, APP; Plowe, C; Price, RN; Pukrittayakamee, S; Randrianarivelojosia, M; Ringwald, P; Ruiz, L; Saunders, D; Shayo, A; Siba, P; Takala-Harrison, S; Thanh, TNN; Thathy, V; Verra, F; Wendler, J; White, NJ; Ye, H; Cornelius, VJ; Giacomantonio, R; Muddyman, D; Henrichs, C; Malangone, C; Jyothi, D; Pearson, RD; Rayner, JC; McVean, G; Rockett, KA; Miles, A; Vauterin, P; Jeffery, B; Manske, M; Stalker, J; Maclnnis, B; Kwiatkowski, DP				Amato, Roberto; Miotto, Olivo; Woodrow, Charles J.; Almagro-Garcia, Jacob; Sinha, Ipsita; Campino, Susana; Mead, Daniel; Drury, Eleanor; Kekre, Mihir; Sanders, Mandy; Amambua-Ngwa, Alfred; Amaratunga, Chanaki; Amenga-Etego, Lucas; Andrianaranjaka, Voahangy; Apinjoh, Tobias; Ashley, Elizabeth; Auburn, Sarah; Awandare, Gordon A.; Baraka, Vito; Barry, Alyssa; Boni, Maciej F.; Borrmann, Steffen; Bousema, Teun; Branch, Oralee; Bull, Peter C.; Chotivanich, Kesinee; Conway, David J.; Craig, Alister; Day, Nicholas P.; Djimde, Abdoulaye; Dolecek, Christiane; Dondorp, Arjen M.; Drakeley, Chris; Duffy, Patrick; Echeverry, Diego F.; Egwang, Thomas G.; Fairhurst, Rick M.; Faiz, Md. Abul; Fanello, Caterina I.; Tran Tinh Hien; Hodgson, Abraham; Imwong, Mallika; Ishengoma, Deus; Lim, Pharath; Lon, Chanthap; Marfurt, Jutta; Marsh, Kevin; Mayxay, Mayfong; Michon, Pascal; Mobegi, Victor; Mokuolu, Olugbenga A.; Montgomery, Jacqui; Mueller, Ivo; Kyaw, Myat Phone; Newton, Paul N.; Nosten, Francois; Noviyanti, Rintis; Nzila, Alexis; Ocholla, Harold; Oduro, Abraham; Onyamboko, Marie; Ouedraogo, Jean-Bosco; Phyo, Aung Pyae P.; Plowe, Christopher; Price, Ric N.; Pukrittayakamee, Sasithon; Randrianarivelojosia, Milijaona; Ringwald, Pascal; Ruiz, Lastenia; Saunders, David; Shayo, Alex; Siba, Peter; Takala-Harrison, Shannon; Thanh, Thuy-Nhien N.; Thathy, Vandana; Verra, Federica; Wendler, Jason; White, Nicholas J.; Ye, Htut; Cornelius, Victoria J.; Giacomantonio, Rachel; Muddyman, Dawn; Henrichs, Christa; Malangone, Cinzia; Jyothi, Dushyanth; Pearson, Richard D.; Rayner, Julian C.; McVean, Gilean; Rockett, Kirk A.; Miles, Alistair; Vauterin, Paul; Jeffery, Ben; Manske, Magnus; Stalker, Jim; Maclnnis, Bronwyn; Kwiatkowski, Dominic P.		MalariaGEN Plasmodium Falciparum C	Genomic epidemiology of artemisinin resistant malaria	ELIFE																	Campino, Susana/AAM-2577-2020; Ishengoma, Deus/J-9484-2019; , Myat-Phone-Kyaw/P-1750-2019; Imwong, Mallika/ABE-6493-2020; Mokuolu, Olugbenga/G-4334-2016; White, Nick/AAC-6527-2019; Miotto, Olivo/AAE-7124-2019; Mead, Daniel/AAE-6629-2019; Lim, Pharath/AAF-6699-2020; Awandare, Gordon/J-1392-2019; Phyo, Aung Pyae/K-2413-2019; Fanello, Caterina/AAT-9679-2021; Amambua-Ngwa, Alfred/AHD-7882-2022; Bousema, Teun/N-3574-2014; Amambua-Ngwa, Alfred/ABA-7305-2020; Nosten, Francois/AAC-5509-2019; Jyothi, Dushyanth/H-9517-2014; Auburn, Sarah/N-2266-2013	Campino, Susana/0000-0003-1403-6138; Ishengoma, Deus/0000-0003-2040-3416; Mokuolu, Olugbenga/0000-0001-8273-5876; White, Nick/0000-0002-1897-1978; Miotto, Olivo/0000-0001-8060-6771; Mead, Daniel/0000-0001-7717-4330; Awandare, Gordon/0000-0002-8793-3641; Phyo, Aung Pyae/0000-0002-0383-9624; Fanello, Caterina/0000-0003-1932-9562; Amambua-Ngwa, Alfred/0000-0003-4478-3601; Bousema, Teun/0000-0003-2666-094X; Nosten, Francois/0000-0002-7951-0745; Baraka, Vito/0000-0001-9694-9293; ODURO, ABRAHAM/0000-0002-4191-7419; Barry, Alyssa/0000-0002-1189-2310; Randrianarivelojosia, Milijaona/0000-0003-2767-0349; Kwiatkowski, Dominic/0000-0002-5023-0176; Miles, Alistair/0000-0001-9018-4680; Noviyanti, Rintis/0000-0003-1383-3274; Newton, Paul/0000-0002-4608-6431; Jyothi, Dushyanth/0000-0002-0448-5303; RUIZ MESIA, LASTENIA/0000-0002-9385-5416; Thuy-Nhien, Nguyen/0000-0002-4101-5706; Woodrow, Charles/0000-0002-5134-7165; Craig, Alister/0000-0003-0914-6164; Rayner, Julian/0000-0002-9835-1014; Thathy, Vandana/0000-0001-7797-8638; Vauterin, Paul/0000-0003-3665-4519; Ouedraogo, Jean Bosco/0000-0003-0412-8733; Amato, Roberto/0000-0001-8633-9221; Conway, David/0000-0002-8711-3037; Manske, Magnus/0000-0001-5916-0947; Price, Richard/0000-0003-2000-2874; Auburn, Sarah/0000-0002-4638-536X; Lim, Pharath/0000-0002-1012-2461													2050-084X					MAR 4	2016	5								e08714	10.7554/eLife.08714	http://dx.doi.org/10.7554/eLife.08714								26943619					WOS:000371890100001
J	Galipienso, L; Martinez, C; Willemsen, A; Alfaro-Fernandez, A; Font-San Ambrosio, I; Davino, S; Rubio, L				Galipienso, Luis; Martinez, Carolina; Willemsen, Anouk; Alfaro-Fernandez, Ana; Font-San Ambrosio, Isabel; Davino, Salvatore; Rubio, Luis			Genetic variability and evolutionary analysis of parietaria mottle virus: role of selection and genetic exchange	ARCHIVES OF VIROLOGY																	Galipienso, Luis/D-1894-2019; Willemsen, Anouk/H-7892-2012; Rubio, Luis/H-7810-2012	Galipienso, Luis/0000-0003-0394-3285; Willemsen, Anouk/0000-0002-8511-3244; Rubio, Luis/0000-0002-7964-3062; Font-San-Ambrosio, Maria Isabel/0000-0002-2345-2857; Alfaro-Fernandez, Ana/0000-0002-5049-7698													0304-8608	1432-8798				OCT	2015	160	10					2611	2616		10.1007/s00705-015-2550-8	http://dx.doi.org/10.1007/s00705-015-2550-8								26234185					WOS:000361817600025
J	Hill, JA; O'Meara, TR; Cowen, LE				Hill, Jessica A.; O'Meara, Teresa R.; Cowen, Leah E.			Fitness Trade-Offs Associated with the Evolution of Resistance to Antifungal Drug Combinations	CELL REPORTS																		O'Meara, Teresa/0000-0002-8901-0154; Cowen, Leah/0000-0001-5797-0110													2211-1247					FEB 10	2015	10	5					809	819		10.1016/j.celrep.2015.01.009	http://dx.doi.org/10.1016/j.celrep.2015.01.009								25660029					WOS:000349404400015
J	Badgley, EM; Grubisha, LC; Roland, AK; Connolly, BA; Klooster, MR				Badgley, Emily M.; Grubisha, Lisa C.; Roland, Anna K.; Connolly, Bryan A.; Klooster, Matthew R.			MICROSATELLITE MARKER DEVELOPMENT FOR THE COASTAL DUNE SHRUB PRUNUS MARITIMA (ROSACEAE)	APPLICATIONS IN PLANT SCIENCES																															2168-0450					FEB	2015	3	2							1400119	10.3732/apps.1400119	http://dx.doi.org/10.3732/apps.1400119								25699222					WOS:000353053200007
J	Rico, C; Normandeau, E; Dion-Cote, AM; Rico, MI; Cote, G; Bernatchez, L				Rico, Ciro; Normandeau, Eric; Dion-Cote, Anne-Marie; Rico, Maria Ines; Cote, Guillaume; Bernatchez, Louis			Combining next-generation sequencing and online databases for microsatellite development in non-model organisms	SCIENTIFIC REPORTS																	Rico, Ciro/P-9750-2019; Rico, Ciro/K-5725-2015	Rico, Ciro/0000-0002-0822-336X; Rico, Ciro/0000-0002-0822-336X; Bernatchez, Louis/0000-0002-8085-9709													2045-2322					DEC 3	2013	3								3376	10.1038/srep03376	http://dx.doi.org/10.1038/srep03376								24296905					WOS:000327784200001
J	Kronforst, MR; Hansen, MEB; Crawford, NG; Gallant, JR; Zhang, W; Kulathinal, RJ; Kapan, DD; Mullen, SP				Kronforst, Marcus R.; Hansen, Matthew E. B.; Crawford, Nicholas G.; Gallant, Jason R.; Zhang, Wei; Kulathinal, Rob J.; Kapan, Durrell D.; Mullen, Sean P.			Hybridization Reveals the Evolving Genomic Architecture of Speciation	CELL REPORTS																	Zhang, Wei/P-1532-2015; Zhang, Wei/AAV-6724-2021; Gallant, Jason/A-9629-2015	Zhang, Wei/0000-0002-6644-7046; Gallant, Jason/0000-0002-6528-090X													2211-1247					NOV	2013	5	3					666	677		10.1016/j.celrep.2013.09.042	http://dx.doi.org/10.1016/j.celrep.2013.09.042								24183670					WOS:000328263400013
J	Mills, CA; Dawson, DA; Horsburgh, GJ; Godley, BJ; Hodgson, DJ				Mills, Cheryl A.; Dawson, Deborah A.; Horsburgh, Gavin J.; Godley, Brendan J.; Hodgson, David J.			Isolation and characterisation of hazel dormouse (Muscardinus avellanarius) microsatellite loci	CONSERVATION GENETICS RESOURCES																	godley, brendan j/A-6139-2009; godley, brendan/O-1959-2019	godley, brendan j/0000-0003-3845-0034; godley, brendan/0000-0003-3845-0034													1877-7252	1877-7260				SEP	2013	5	3					687	692		10.1007/s12686-013-9883-y	http://dx.doi.org/10.1007/s12686-013-9883-y													WOS:000322619900022
J	Stefflova, K; Thybert, D; Wilson, MD; Streeter, I; Aleksic, J; Karagianni, P; Brazma, A; Adams, DJ; Talianidis, I; Marioni, JC; Flicek, P; Odom, DT				Stefflova, Klara; Thybert, David; Wilson, Michael D.; Streeter, Ian; Aleksic, Jelena; Karagianni, Panagiota; Brazma, Alvis; Adams, David J.; Talianidis, Iannis; Marioni, John C.; Flicek, Paul; Odom, Duncan T.			Cooperativity and Rapid Evolution of Cobound Transcription Factors in Closely Related Mammals	CELL																	Wilson, Michael D/K-6294-2014; Talianidis, Iannis/F-7556-2016	Wilson, Michael D/0000-0002-4015-3066; Talianidis, Iannis/0000-0002-1209-3609; Thybert, David/0000-0001-7806-7318; Adams, David/0000-0001-9490-0306; Odom, Duncan/0000-0001-6201-5599; Flicek, Paul/0000-0002-3897-7955; Brazma, Alvis/0000-0001-5988-7409; Marioni, John/0000-0001-9092-0852; Barsi, Klara/0000-0001-9338-0468; Streeter, Ian/0000-0003-4024-3552													0092-8674	1097-4172				AUG 1	2013	154	3					530	540		10.1016/j.cell.2013.07.007	http://dx.doi.org/10.1016/j.cell.2013.07.007								23911320					WOS:000322629900008
J	Kanzaki, H; Yoshida, K; Saitoh, H; Fujisaki, K; Hirabuchi, A; Alaux, L; Fournier, E; Tharreau, D; Terauchi, R				Kanzaki, Hiroyuki; Yoshida, Kentaro; Saitoh, Hiromasa; Fujisaki, Koki; Hirabuchi, Akiko; Alaux, Ludovic; Fournier, Elisabeth; Tharreau, Didier; Terauchi, Ryohei			Arms race co-evolution of Magnaporthe oryzae AVR-Pik and rice Pik genes driven by their physical interactions	PLANT JOURNAL																	Terauchi, Ryohei/Y-2992-2019; Tharreau, Didier/AAI-8632-2020; Tharreau, Didier/ABH-1048-2021	Terauchi, Ryohei/0000-0002-0095-4651; Tharreau, Didier/0000-0003-3961-6120; Yoshida, Kentaro/0000-0002-3614-1759													0960-7412	1365-313X				DEC	2012	72	6					894	907		10.1111/j.1365-313X.2012.05110.x	http://dx.doi.org/10.1111/j.1365-313X.2012.05110.x								22805093					WOS:000314182000003
J	Artimo, P; Jonnalagedda, M; Arnold, K; Baratin, D; Csardi, G; de Castro, E; Duvaud, S; Flegel, V; Fortier, A; Gasteiger, E; Grosdidier, A; Hernandez, C; Ioannidis, V; Kuznetsov, D; Liechti, R; Moretti, S; Mostaguir, K; Redaschi, N; Rossier, G; Xenarios, I; Stockinger, H				Artimo, Panu; Jonnalagedda, Manohar; Arnold, Konstantin; Baratin, Delphine; Csardi, Gabor; de Castro, Edouard; Duvaud, Severine; Flegel, Volker; Fortier, Arnaud; Gasteiger, Elisabeth; Grosdidier, Aurelien; Hernandez, Celine; Ioannidis, Vassilios; Kuznetsov, Dmitry; Liechti, Robin; Moretti, Sebastien; Mostaguir, Khaled; Redaschi, Nicole; Rossier, Gregoire; Xenarios, Ioannis; Stockinger, Heinz			ExPASy: SIB bioinformatics resource portal	NUCLEIC ACIDS RESEARCH																	Hernandez, Céline/F-1164-2016; Xenarios, Ioannis/ABD-5045-2021	Hernandez, Céline/0000-0001-8664-1340; Xenarios, Ioannis/0000-0002-3413-6841; Grosdidier, Aurelien/0000-0001-9873-3461													0305-1048	1362-4962				JUL	2012	40	W1					W597	W603		10.1093/nar/gks400	http://dx.doi.org/10.1093/nar/gks400													WOS:000306670900098
J	Turner, TL; Miller, PM				Turner, Thomas L.; Miller, Paige M.			Investigating Natural Variation in Drosophila Courtship Song by the Evolve and Resequence Approach	GENETICS																		Miller, Paige/0000-0002-5419-8601													0016-6731	1943-2631				JUN	2012	191	2					633	U516		10.1534/genetics.112.139337	http://dx.doi.org/10.1534/genetics.112.139337								22466043					WOS:000308999300021
J	Lee, YS; Choi, SK; An, J; Park, HC; Kim, SI; Min, MS; Kim, KS; Lee, H				Lee, Yun-Sun; Choi, Sung-Kyoung; An, Junghwa; Park, Han-Chan; Kim, Sang-In; Min, Mi-Sook; Kim, Kyung-Seok; Lee, Hang			Isolation and characterization of 12 microsatellite loci from Korean water deer (Hydropotes inermis argyropus) for population structure analysis in South Korea	GENES & GENOMICS																	Lee, Hang/A-7516-2011	Lee, Hang/0000-0003-0264-6289; i, yunseon/0000-0001-6822-4172; Park, Han-Chan/0000-0002-7726-3832													1976-9571					OCT	2011	33	5					535	540		10.1007/s13258-010-0166-7	http://dx.doi.org/10.1007/s13258-010-0166-7													WOS:000298654200012
J	Rivadeneira, C; Allen, JM; Reed, DL				Rivadeneira, Catalina; Allen, Julie M.; Reed, David L.			Microsatellite loci for testing temporal changes in the population genetics of the Florida mouse (Podomys floridanus)	CONSERVATION GENETICS RESOURCES																															1877-7252					JAN	2011	3	1					135	139		10.1007/s12686-010-9308-0	http://dx.doi.org/10.1007/s12686-010-9308-0													WOS:000290438500033
J	Chadha, S; Gopalakrishna, T				Chadha, Sonia; Gopalakrishna, T.			Informativeness of dinucleotide repeat-based primers in fungal pathogen of rice Magnaporthe grisea	MICROBIOLOGICAL RESEARCH																	Chadha, Sonia/AAJ-2483-2020	CHADHA, SONIA/0000-0003-2831-6907													0944-5013	1618-0623					2009	164	3					276	281		10.1016/j.micres.2006.11.019	http://dx.doi.org/10.1016/j.micres.2006.11.019								17412576					WOS:000266751200005
J	Coltman, DW; Stenson, G; Hammill, MO; Haug, T; Davis, S; Fulton, TL				Coltman, D. W.; Stenson, G.; Hammill, M. O.; Haug, T.; Davis, S.; Fulton, T. L.			Panmictic population structure in the hooded seal (Cystophora cristata)	MOLECULAR ECOLOGY																	Fulton, Tara L/F-5200-2011; Coltman, David W/A-4453-2012; Davis, Corey/I-4058-2014	Fulton, Tara L/0000-0001-5548-555X; Coltman, David W/0000-0002-1268-2307; Davis, Corey/0000-0003-4362-0659													0962-1083					APR	2007	16	8					1639	1648		10.1111/j.1365-294X.2007.03229.x	http://dx.doi.org/10.1111/j.1365-294X.2007.03229.x								17402979					WOS:000245313300006
J	Maughan, H; Callicotte, V; Hancock, A; Birky, CW; Nicholson, WL; Masel, J				Maughan, Heather; Callicotte, Victoria; Hancock, Adam; Birky, C. William, Jr.; Nicholson, Wayne L.; Masel, Joanna			The population genetics of phenotypic deterioration in experimental populations of Bacillus subtilis	EVOLUTION																	Masel, Joanna/H-4343-2019	Masel, Joanna/0000-0002-7398-2127													0014-3820	1558-5646				APR	2006	60	4					686	695											16739451					WOS:000237441300005
J	Ridgway, T; Gates, RD				Ridgway, T; Gates, RD			Why are there so few genetic markers available for coral population analyses?	SYMBIOSIS																															0334-5114	1878-7665					2006	41	1					1	7																WOS:000237345200001
J	Mikkelsen, TS; Hillier, LW; Eichler, EE; Zody, MC; Jaffe, DB; Yang, SP; Enard, W; Hellmann, I; Lindblad-Toh, K; Altheide, TK; Archidiacono, N; Bork, P; Butler, J; Chang, JL; Cheng, Z; Chinwalla, AT; deJong, P; Delehaunty, KD; Fronick, CC; Fulton, LL; Gilad, Y; Glusman, G; Gnerre, S; Graves, TA; Hayakawa, T; Hayden, KE; Huang, XQ; Ji, HK; Kent, WJ; King, MC; Kulbokas, EJ; Lee, MK; Liu, G; Lopez-Otin, C; Makova, KD; Man, O; Mardis, ER; Mauceli, E; Miner, TL; Nash, WE; Nelson, JO; Paabo, S; Patterson, NJ; Pohl, CS; Pollard, KS; Prufer, K; Puente, XS; Reich, D; Rocchi, M; Rosenbloom, K; Ruvolo, M; Richter, DJ; Schaffner, SF; Smit, AFA; Smith, SM; Suyama, M; Taylor, J; Torrents, D; Tuzun, E; Varki, A; Velasco, G; Ventura, M; Wallis, JW; Wendl, MC; Wilson, RK; Lander, ES; Waterston, RH				Mikkelsen, TS; Hillier, LW; Eichler, EE; Zody, MC; Jaffe, DB; Yang, SP; Enard, W; Hellmann, I; Lindblad-Toh, K; Altheide, TK; Archidiacono, N; Bork, P; Butler, J; Chang, JL; Cheng, Z; Chinwalla, AT; deJong, P; Delehaunty, KD; Fronick, CC; Fulton, LL; Gilad, Y; Glusman, G; Gnerre, S; Graves, TA; Hayakawa, T; Hayden, KE; Huang, XQ; Ji, HK; Kent, WJ; King, MC; Kulbokas, EJ; Lee, MK; Liu, G; Lopez-Otin, C; Makova, KD; Man, O; Mardis, ER; Mauceli, E; Miner, TL; Nash, WE; Nelson, JO; Paabo, S; Patterson, NJ; Pohl, CS; Pollard, KS; Prufer, K; Puente, XS; Reich, D; Rocchi, M; Rosenbloom, K; Ruvolo, M; Richter, DJ; Schaffner, SF; Smit, AFA; Smith, SM; Suyama, M; Taylor, J; Torrents, D; Tuzun, E; Varki, A; Velasco, G; Ventura, M; Wallis, JW; Wendl, MC; Wilson, RK; Lander, ES; Waterston, RH		Chimpanzee Sequencing Analysis Consortium	Initial sequence of the chimpanzee genome and comparison with the human genome	NATURE																	Velasco, Gloria/AAS-5842-2021; Tuzun, Eray/AAD-7282-2021; Wilson, Richard K./AAF-4139-2019; Wendl, Michael C/A-2741-2008; López-Otín, Carlos/AAB-2106-2020; Taylor, James/F-1026-2011; Puente, Xose S/ABG-3163-2020; Mikkelsen, Tarjei S/A-1306-2007; Enard, Wolfgang/K-3483-2014; Bork, Peer/F-1813-2013; Schaffner, Stephen F/D-1189-2011; Tuzun, Eray/B-5949-2018; Mardis, Elaine/W-2202-2019; Ventura, Mario/E-6420-2011; Torrents, David/G-5785-2015	Velasco, Gloria/0000-0001-8032-5056; Tuzun, Eray/0000-0002-5550-7816; Wilson, Richard K./0000-0002-1992-1358; López-Otín, Carlos/0000-0001-6964-1904; Taylor, James/0000-0001-5079-840X; Puente, Xose S/0000-0001-9525-1483; Mikkelsen, Tarjei S/0000-0002-8133-3135; Bork, Peer/0000-0002-2627-833X; Tuzun, Eray/0000-0002-5550-7816; Ventura, Mario/0000-0001-7762-8777; Torrents, David/0000-0002-6086-9037; Richter, Daniel/0000-0002-9238-5571; Suyama, Mikita/0000-0001-9526-3193													0028-0836	1476-4687				SEP 1	2005	437	7055					69	87		10.1038/nature04072	http://dx.doi.org/10.1038/nature04072								16136131					WOS:000231560400045
J	Gillet, EM; Gregorius, HR; Ziehe, M				Gillet, EM; Gregorius, HR; Ziehe, M			May inclusion of trait differences in genetic cluster analysis alter our views?	FOREST ECOLOGY AND MANAGEMENT					International Conference on Dynamics and Conservation of Genetic Diversity in Forest Ecosystems	DEC 02-05, 2002	Strasbourg, FRANCE	European Commiss, INRA, IPGRI EUFORGEN, IUFRO, ECOFOR, French Minist Agr, City Strasbourg																							0378-1127					AUG 11	2004	197	1-3					149	158		10.1016/j.foreco.2004.05.010	http://dx.doi.org/10.1016/j.foreco.2004.05.010													WOS:000223382700012
J	Yurtsever, S				Yurtsever, S			Population genetics of philaenus spumarius on the istranca mountains: II. Polymorphism and phenotype frequency	ACTA ZOOLOGICA ACADEMIAE SCIENTIARUM HUNGARICAE																															1217-8837						2004	50	1					25	34																WOS:000225203700003
J	Losos, JB; Glor, RE				Losos, JB; Glor, RE			Phylogenetic comparative methods and the geography of speciation	TRENDS IN ECOLOGY & EVOLUTION																	Glor, Richard/N-4656-2013	Glor, Richard/0000-0002-3359-1631													0169-5347	1872-8383				MAY	2003	18	5					220	227		10.1016/S0169-5347(03)00037-5	http://dx.doi.org/10.1016/S0169-5347(03)00037-5													WOS:000183117100007
