PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Foster, MW				Foster, Morris W.			Looking for race in all the wrong places: analyzing the lack of productivity in the ongoing debate about race and genetics	HUMAN GENETICS																															0340-6717	1432-1203				SEP	2009	126	3					355	362		10.1007/s00439-009-0674-1	http://dx.doi.org/10.1007/s00439-009-0674-1								19396464					WOS:000269912400001
J	Waldispuhl, J; Devadas, S; Berger, B; Clote, P				Waldispuhl, Jerome; Devadas, Srinivas; Berger, Bonnie; Clote, Peter			RNAmutants: a web server to explore the mutational landscape of RNA secondary structures	NUCLEIC ACIDS RESEARCH																															0305-1048	1362-4962				JUL 1	2009	37			S			W281	W286		10.1093/nar/gkp477	http://dx.doi.org/10.1093/nar/gkp477								19531740					WOS:000267889100050
J	Brunet, G; Lesca, G; Genin, E; Dupuis-Girod, S; Bideau, A; Plauchu, H				Brunet, Guy; Lesca, Gaetan; Genin, Emmanuelle; Dupuis-Girod, Sophie; Bideau, Alain; Plauchu, Henri			THIRTY YEARS OF RESEARCH INTO RENDU-OSLER-WEBER DISEASE IN FRANCE: HISTORICAL DEMOGRAPHY, POPULATION GENETICS AND MOLECULAR BIOLOGY	POPULATION																	Lesca, Gaetan/C-6111-2019; Genin, Emmanuelle/C-4974-2013; Dupuis-Girod, Sophie/D-6268-2014	Genin, Emmanuelle/0000-0003-4117-2813; 													0032-4663	1957-7966				APR-JUN	2009	64	2					305	325		10.3917/popu.902.0305	http://dx.doi.org/10.3917/popu.902.0305													WOS:000271990800002
J	Kim, Y				Kim, Yuseob			Rate of adaptive peak shifts with partial genetic robustness	EVOLUTION																															0014-3820					AUG	2007	61	8					1847	1856		10.1111/j.1558-5646.2007.00166.x	http://dx.doi.org/10.1111/j.1558-5646.2007.00166.x								17683428					WOS:000248600300006
J	Soto, IM; Carreira, VP; Fanara, JJ; Hasson, E				Soto, Ignacio M.; Carreira, Valeria P.; Fanara, Juan J.; Hasson, Esteban			Evolution of male genitalia: environmental and genetic factors affect genital morphology in two Drosophila sibling species and their hybrids	BMC EVOLUTIONARY BIOLOGY																	Soto, Ignacio/AAA-1865-2020; Carreira, Valeria/AAG-2196-2020	Soto, Ignacio/0000-0003-2589-826X; Hasson, Esteban/0000-0003-3326-9877													1471-2148					MAY 15	2007	7								77	10.1186/1471-2148-7-77	http://dx.doi.org/10.1186/1471-2148-7-77								17504529					WOS:000246849200002
J	Buhay, JE; Moni, G; Mann, N; Crandall, KA				Buhay, Jennifer E.; Moni, Gerald; Mann, Nathaniel; Crandall, Keith A.			Molecular taxonomy in the dark: Evolutionary history, phylogeography, and diversity of cave crayfish in the subgenus Aviticambarus, genus Cambarus	MOLECULAR PHYLOGENETICS AND EVOLUTION																	Crandall, Keith A./H-2789-2019	Crandall, Keith A./0000-0002-0836-3389													1055-7903	1095-9513				FEB	2007	42	2					435	448		10.1016/j.ympev.2006.07.014	http://dx.doi.org/10.1016/j.ympev.2006.07.014								16971141					WOS:000244157400014
J	Stukenbrock, EH; Rosendahl, S				Stukenbrock, EH; Rosendahl, S			Development and amplification of multiple co-dominant genetic markers from single spores of arbuscular mycorrhizal fungi by nested multiplex PCR	FUNGAL GENETICS AND BIOLOGY																	Rosendahl, Søren/F-4461-2014; Rosendahl, Søren/AAD-2090-2019; Holtgrewe Stukenbrock, Eva/I-4333-2016	Rosendahl, Søren/0000-0001-5202-6585; Rosendahl, Søren/0000-0001-5202-6585; Holtgrewe Stukenbrock, Eva/0000-0001-8590-3345													1087-1845	1096-0937				JAN	2005	42	1					73	80		10.1016/j.fgb.2004.10.004	http://dx.doi.org/10.1016/j.fgb.2004.10.004								15588998					WOS:000226170500008
J	Marussin, AV; Stepanov, VA; Spiridonova, MG; Puzyrev, VP				Marussin, AV; Stepanov, VA; Spiridonova, MG; Puzyrev, VP			Polymorphisms of alcohol dehydrogenase genes ADH1B and ADH7 in Russian populations of Siberia	MOLECULAR BIOLOGY																	Puzyrev, Valery P/A-7925-2014; Puzyrev, Valery P/S-3144-2016; Stepanov, Vadim A./N-7657-2014; Swarovskaya, Maria/A-8135-2014; Stepanov, Vadim A/G-4320-2013; Marusin, Andrey V./C-7562-2014	Puzyrev, Valery P/0000-0002-2113-4556; Swarovskaya, Maria/0000-0002-5020-4971; Stepanov, Vadim A/0000-0002-5166-331X; Marusin, Andrey V./0000-0002-4642-7515													0026-8933	1608-3245				JUL-AUG	2004	38	4					524	529		10.1023/B:MBIL.0000037004.73229.d3	http://dx.doi.org/10.1023/B:MBIL.0000037004.73229.d3													WOS:000223565100007
J	Moilanen, JS; Majamaa, K				Moilanen, JS; Majamaa, K			Phylogenetic network and physicochemical properties of nonsynonymous mutations in the protein-coding genes of human mitochondrial DNA	MOLECULAR BIOLOGY AND EVOLUTION																	Moilanen, Jukka S/G-2604-2012; Majamaa, Kari/A-1344-2012	Moilanen, Jukka S/0000-0002-8041-3205; Majamaa, Kari/0000-0002-9070-3791													0737-4038	1537-1719				AUG	2003	20	8					1195	1210		10.1093/molbev/msg121	http://dx.doi.org/10.1093/molbev/msg121								12777521					WOS:000184752200003
J	Mahuku, GS; Jara, C; Cuasquer, JB; Castellanos, G				Mahuku, GS; Jara, C; Cuasquer, JB; Castellanos, G			Genetic variability within Phaeoisariopsis griseola from Central America and its implications for resistance breeding of common bean	PLANT PATHOLOGY																															0032-0862					OCT	2002	51	5					594	604		10.1046/j.1365-3059.2002.00742.x	http://dx.doi.org/10.1046/j.1365-3059.2002.00742.x													WOS:000178481800008
J	Olson, MS; McCauley, DE				Olson, MS; McCauley, DE			Linkage disequilibrium and phylogenetic congruence between chloroplast and mitochondrial haplotypes in Silene vulgaris	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES																	Olson, Matthew S./ABI-7695-2020														0962-8452	1471-2954				SEP 7	2000	267	1454					1801	1808		10.1098/rspb.2000.1213	http://dx.doi.org/10.1098/rspb.2000.1213								12233780					WOS:000089354500016
J	Geenen, S; Jordaens, K; De Block, M; Stoks, R; De Bruyn, L				Geenen, S; Jordaens, K; De Block, M; Stoks, R; De Bruyn, L			Genetic differentiation and dispersal among populations of the damselfly Lestes viridis (Odonata)	JOURNAL OF THE NORTH AMERICAN BENTHOLOGICAL SOCIETY																	De Bruyn, Luc/C-7030-2008; Stoks, Robby/AAK-1227-2020	De Bruyn, Luc/0000-0002-8968-8862; Stoks, Robby/0000-0003-4130-0459													0887-3593					JUN	2000	19	2					321	328		10.2307/1468074	http://dx.doi.org/10.2307/1468074													WOS:000088106300010
J	Luo, ZW; Thompson, R; Woolliams, JA				Luo, ZW; Thompson, R; Woolliams, JA			A population genetics model of marker-assisted selection	GENETICS																	thompson, robin/F-7946-2010														0016-6731	1943-2631				JUL	1997	146	3					1173	1183											9215918					WOS:A1997XJ90800035
J	Sanchez, JA; Clabby, C; Ramos, D; Blanco, G; Flavin, F; Vazquez, E; Powell, R				Sanchez, JA; Clabby, C; Ramos, D; Blanco, G; Flavin, F; Vazquez, E; Powell, R			Protein and microsatellite single locus variability in Salmo salar L (Atlantic salmon)	HEREDITY																		Blanco-Blanco, Maria Gloria/0000-0002-6388-4929													0018-067X	1365-2540				OCT	1996	77		4				423	432		10.1038/hdy.1996.162	http://dx.doi.org/10.1038/hdy.1996.162								8885382					WOS:A1996VM84200011
J	Spoerke, JM; Wilkinson, HH; Parker, MA				Spoerke, JM; Wilkinson, HH; Parker, MA			Nonrandom genotypic associations in a legume - Bradyrhizobium mutualism	EVOLUTION																															0014-3820	1558-5646				FEB	1996	50	1					146	154		10.2307/2410789	http://dx.doi.org/10.2307/2410789								28568881					WOS:A1996TX89100015
J	CHAKRABORTY, R; ZHONG, YX; JIN, L; BUDOWLE, B				CHAKRABORTY, R; ZHONG, YX; JIN, L; BUDOWLE, B			NONDETECTABILITY OF RESTRICTION FRAGMENTS AND INDEPENDENCE OF DNA FRAGMENT SIZES WITHIN AND BETWEEN LOCI IN RFLP TYPING OF DNA	AMERICAN JOURNAL OF HUMAN GENETICS																	Jin, Li/M-5063-2019; Jin, Li/C-1468-2009	Jin, Li/0000-0002-4546-2415													0002-9297					AUG	1994	55	2					391	401											7913584					WOS:A1994NZ33600022
J	Corrochano-Fraile, A; Davie, A; Carboni, S; Bekaert, M				Corrochano-Fraile, Ana; Davie, Andrew; Carboni, Stefano; Bekaert, Michael			Evidence of multiple genome duplication events in Mytilus evolution	BMC GENOMICS																		Carboni, Stefano/0000-0002-1302-1068; Corrochano, Ana/0000-0002-6680-5368													1471-2164					MAY 2	2022	23	1							340	10.1186/s12864-022-08575-9	http://dx.doi.org/10.1186/s12864-022-08575-9								35501689					WOS:000789848100001
J	Gollner, T; Larena, M; Kutanan, W; Lukas, H; Fieder, M; Schaschl, H				Goellner, Tobias; Larena, Maximilian; Kutanan, Wibhu; Lukas, Helmut; Fieder, Martin; Schaschl, Helmut			Unveiling the Genetic History of the Maniq, a Primary Hunter-Gatherer Society	GENOME BIOLOGY AND EVOLUTION																		Gollner, Tobias/0000-0002-2349-5830; Schaschl, Helmut/0000-0003-2826-8773													1759-6653					APR 10	2022	14	4							evac021	10.1093/gbe/evac021	http://dx.doi.org/10.1093/gbe/evac021								35143674					WOS:000782629800004
J	Roseman, CC				Roseman, Charles C.			Lewontin did not commit Lewontin's fallacy, his critics do: Why racial taxonomy is not useful for the scientific study of human variation	BIOESSAYS																		Roseman, Charles/0000-0002-4589-0401													0265-9247	1521-1878				DEC	2021	43	12							e2100204	10.1002/bies.202100204	http://dx.doi.org/10.1002/bies.202100204		NOV 2021						34738661					WOS:000714607100001
J	Erlandson, MA; Campbell, EO; Otani, JK; Holowachuk, J; Peralta, J; Wist, TJ; Hegedus, DD; Mori, BA				Erlandson, Martin A.; Campbell, Erin O.; Otani, Jennifer K.; Holowachuk, Jennifer; Peralta, Julianne; Wist, Tyler J.; Hegedus, Dwayne D.; Mori, Boyd A.			Examining the genetic diversity of the orange blossom wheat midge, Sitodiplosis mosellana (Gehin), across North America	JOURNAL OF APPLIED ENTOMOLOGY																	; Wist, Tyler/F-7351-2015	Mori, Boyd/0000-0003-2787-5950; Holowachuk, Jennifer/0000-0002-9387-1782; Wist, Tyler/0000-0003-3820-2487; Peralta, Julianne/0000-0001-5369-3363; Otani, Jennifer/0000-0001-9857-3859													0931-2048	1439-0418				DEC	2021	145	10					1057	1061		10.1111/jen.12926	http://dx.doi.org/10.1111/jen.12926		JUL 2021											WOS:000673737200001
J	Robalo, JI; Francisco, SM; Vendrell, C; Lima, CS; Pereira, A; Brunner, BP; Dia, M; Gordo, L; Castilho, R				Robalo, Joana, I; Francisco, Sara M.; Vendrell, Catarina; Lima, Cristina S.; Pereira, Ana; Brunner, Benedikt P.; Dia, Mamadou; Gordo, Leonel; Castilho, Rita			Against all odds: a tale of marine range expansion with maintenance of extremely high genetic diversity	SCIENTIFIC REPORTS																	Castilho, Rita/B-6185-2008; Robalo, Joana/N-9960-2014; Francisco, Sara/K-8239-2013; Pereira, Ana/I-3583-2014	Castilho, Rita/0000-0003-0727-3688; Robalo, Joana/0000-0002-7470-0574; Francisco, Sara/0000-0003-0907-7453; Pereira, Ana/0000-0001-7616-4683; Lima, Cristina/0000-0002-6977-4237													2045-2322					JUL 29	2020	10	1							12707	10.1038/s41598-020-69374-4	http://dx.doi.org/10.1038/s41598-020-69374-4								32728141					WOS:000556385700020
J	Dean, AM; Shnerb, NM				Dean, Antony M.; Shnerb, Nadav M.			Stochasticity-induced stabilization in ecology and evolution: a new synthesis	ECOLOGY																															0012-9658	1939-9170				SEP	2020	101	9								10.1002/ecy.3098	http://dx.doi.org/10.1002/ecy.3098		JUN 2020						32443176					WOS:000543171500001
J	Sakaue, S; Hirata, J; Kanai, M; Suzuki, K; Akiyama, M; Too, CL; Arayssi, T; Hammoudeh, M; Al Emadi, S; Masri, BK; Halabi, H; Badsha, H; Uthman, IW; Saxena, R; Padyukov, L; Hirata, M; Matsuda, K; Murakami, Y; Kamatani, Y; Okada, Y				Sakaue, Saori; Hirata, Jun; Kanai, Masahiro; Suzuki, Ken; Akiyama, Masato; Too, Chun Lai; Arayssi, Thurayya; Hammoudeh, Mohammed; Al Emadi, Samar; Masri, Basel K.; Halabi, Hussein; Badsha, Humeira; Uthman, Imad W.; Saxena, Richa; Padyukov, Leonid; Hirata, Makoto; Matsuda, Koichi; Murakami, Yoshinori; Kamatani, Yoichiro; Okada, Yukinori			Dimensionality reduction reveals fine-scale structure in the Japanese population with consequences for polygenic risk prediction	NATURE COMMUNICATIONS																	Too, Chun Lai/AAW-8967-2021; Kanai, Masahiro/AAD-6726-2021; Arayssi, Thurayya/S-1725-2019; Akiyama, Masato/AHC-2589-2022	Too, Chun Lai/0000-0002-4079-8454; Kanai, Masahiro/0000-0001-5165-4408; Arayssi, Thurayya/0000-0003-2469-0272; Saxena, Richa/0000-0003-2233-1065; Sakaue, Saori/0000-0003-3618-9717; BADSHA, HUMEIRA/0000-0003-3112-0606; Suzuki, Ken/0000-0003-1065-3593													2041-1723					MAR 26	2020	11	1							1569	10.1038/s41467-020-15194-z	http://dx.doi.org/10.1038/s41467-020-15194-z								32218440					WOS:000522450900008
J	Reed, EMX; Serr, ME; Maurer, AS; Reiskind, MOB				Reed, E. M. X.; Serr, M. E.; Maurer, A. S.; Burford Reiskind, M. O.			Gridlock and beltways: the genetic context of urban invasions	OECOLOGIA																		Reed, Emily/0000-0003-4047-8941; Burford Reiskind, Martha/0000-0001-6826-9215													0029-8549	1432-1939				MAR	2020	192	3					615	628		10.1007/s00442-020-04614-y	http://dx.doi.org/10.1007/s00442-020-04614-y		FEB 2020						32056021					WOS:000516104900001
J	Li, M; Zhou, W; Zhang, YL; Huang, L; Wang, XJ; Wu, J; Meng, M; Wang, HR; Li, CT; Bian, YN				Li, Min; Zhou, Wei; Zhang, Yilun; Huang, Lei; Wang, Xinjie; Wu, Jun; Meng, Meng; Wang, Hongran; Li, Chengtao; Bian, Yingnan			Development and validation of a novel 29-plex Y-STR typing system for forensic application	FORENSIC SCIENCE INTERNATIONAL-GENETICS																		Zhou, Wei/0000-0003-3742-2592													1872-4973	1878-0326				JAN	2020	44								102169	10.1016/j.fsigen.2019.102169	http://dx.doi.org/10.1016/j.fsigen.2019.102169								31614310					WOS:000504051100009
C	Vieira, D; Almeida, M; Richards, MB; Soares, P		FdezRiverola, F; Rocha, M; Mohamad, MS; Zaki, N; CastellanosGarzon, JA		Vieira, Daniel; Almeida, Mafalda; Richards, Martin B.; Soares, Pedro			An Efficient and User-Friendly Implementation of the Founder Analysis Methodology	PRACTICAL APPLICATIONS OF COMPUTATIONAL BIOLOGY AND BIOINFORMATICS	Advances in Intelligent Systems and Computing				13th International Conference on Practical Applications of Computational Biology and Bioinformatics (PACBB)	JUN 26-28, 2019	Avila, SPAIN	Univ Malaysia Kelantan, Univ Minho, Univ Vigo, Univ Salamanca, IEEE Syst Man & Cybernet Soc, Spain Sect Chapter, IEEE Spain Sect, IBM, Indra, Viewnext, Global Exchange, AEPIA, APPI, AIR Inst									Soares, Pedro A/G-9422-2011	Soares, Pedro A/0000-0002-2807-690X; Almeida, Mafalda/0000-0001-5923-6251													2194-5357	2194-5365	978-3-030-23873-5; 978-3-030-23872-8				2020	1005						121	128		10.1007/978-3-030-23873-5_15	http://dx.doi.org/10.1007/978-3-030-23873-5_15													WOS:000505059200015
J	Chiu, YW; Gan, YC; Kuo, PH; Hsu, KC; Tan, MS; Ju, YM; Lin, HD				Chiu, Yuh-Wen; Gan, Ye-Chen; Kuo, Po-Hsun; Hsu, Kui-Ching; Tan, Mian-Shin; Ju, Yu-Min; Lin, Hung-Du			Mitochondrial Genetic Diversity of the Freshwater Snail Melanoides tuberculata	BIOCHEMICAL GENETICS																															0006-2928	1573-4927				APR	2019	57	2					323	337		10.1007/s10528-018-9892-3	http://dx.doi.org/10.1007/s10528-018-9892-3								30367289					WOS:000463638800009
J	Ross, L; Davies, NG; Gardner, A				Ross, Laura; Davies, Nicholas G.; Gardner, Andy			How to make a haploid male	EVOLUTION LETTERS																	Gardner, Andy/K-5353-2013	Gardner, Andy/0000-0002-1304-3734; Davies, Nicholas/0000-0002-1740-1412; Ross, Laura/0000-0003-3184-4161														2056-3744				APR	2019	3	2					173	184		10.1002/evl3.107	http://dx.doi.org/10.1002/evl3.107								31289691					WOS:000463987900006
J	Zhang, L; Wang, FP; Qiao, L; Dietrich, CH; Matsumura, M; Qin, DZ				Zhang, Li; Wang, Fuping; Qiao, Li; Dietrich, Christopher H.; Matsumura, Masaya; Qin, Daozheng			Population structure and genetic differentiation of tea green leafhopper, Empoasca (Matsumurasca) onukii, in China based on microsatellite markers	SCIENTIFIC REPORTS																		Li, Zhang/0000-0002-5081-194X													2045-2322					FEB 4	2019	9								1202	10.1038/s41598-018-37881-0	http://dx.doi.org/10.1038/s41598-018-37881-0								30718743					WOS:000457616300091
J	Sethuraman, A				Sethuraman, Arun			Estimating Genetic Relatedness in Admixed Populations	G3-GENES GENOMES GENETICS																															2160-1836					OCT	2018	8	10					3203	3220		10.1534/g3.118.200485	http://dx.doi.org/10.1534/g3.118.200485								30104261					WOS:000446185200008
J	McDonald, DB; Hobson, EA				McDonald, David B.; Hobson, Elizabeth A.			Edge weight variance: population genetic metrics for social network analysis	ANIMAL BEHAVIOUR																	McDonald, David Bartelle/C-3195-2008	McDonald, David Bartelle/0000-0001-8582-3775													0003-3472	1095-8282				FEB	2018	136						239	250		10.1016/j.anbehav.2017.11.017	http://dx.doi.org/10.1016/j.anbehav.2017.11.017													WOS:000425465300024
J	Illingworth, CJR; Roy, S; Beale, MA; Tutill, H; Williams, R; Breuer, J				Illingworth, Christopher J. R.; Roy, Sunando; Beale, Mathew A.; Tutill, Helena; Williams, Rachel; Breuer, Judith			On the effective depth of viral sequence data	VIRUS EVOLUTION																		Illingworth, Chris/0000-0002-0030-2784; Beale, Mathew/0000-0002-4740-3187; Breuer, Judith/0000-0001-8246-0534														2057-1577				JUL	2017	3	2							vex030	10.1093/ve/vex030	http://dx.doi.org/10.1093/ve/vex030								29250429					WOS:000424296300015
J	Lehner, MS; Mizubuti, ESG				Lehner, Miller S.; Mizubuti, Eduardo S. G.			Are Sclerotinia sclerotiorum populations from the tropics more variable than those from subtropical and temperate zones?	TROPICAL PLANT PATHOLOGY																															1983-2052					APR	2017	42	2					61	69		10.1007/s40858-016-0125-1	http://dx.doi.org/10.1007/s40858-016-0125-1													WOS:000398995900001
J	Liu, YS; Meng, HT; Mei, T; Zhang, LP; Chen, JG; Zhang, YD; Chen, J; Guo, YX; Dong, Q; Yan, JW; Zhu, BF				Liu, Yao-Shun; Meng, Hao-Tian; Mei, Ting; Zhang, Li-Ping; Chen, Jian-Gang; Zhang, Yu-Dang; Chen, Jing; Guo, Yu-Xin; Dong, Qian; Yan, Jiang-Wei; Zhu, Bo-Feng			Genetic diversity and haplotypic structure of Chinese Kazak ethnic group revealed by 19 STRs on the X chromosome	GENE																															0378-1119	1879-0038				FEB 5	2017	600						64	69		10.1016/j.gene.2016.11.018	http://dx.doi.org/10.1016/j.gene.2016.11.018								27840163					WOS:000393016100010
J	Colorado-Garzon, FA; Adler, PH; Garcia, LF; De Hoyos, PM; Bueno, ML; Matta, NE				Colorado-Garzon, Fredy A.; Adler, Peter H.; Garcia, Luis F.; de Hoyos, Paulina Muuoz; Bueno, Marta L.; Matta, Nubia E.			Estimating Diversity of Black Flies in the Simulium ignescens and Simulium tunja Complexes in Colombia: Chromosomal Rearrangements as the Core of Integrative Taxonomy	JOURNAL OF HEREDITY					AGA Presidential Symposium on Chromosome Evolution - Molecular Mechanisms and Evolutionary Consequences	AUG 17-20, 2015	Seattle, WA	Amer Genet Assoc									Matta, Nubia E/G-3621-2011; García, Luis V/GQA-9712-2022	Matta, Nubia E/0000-0003-1775-0804; Jaramillo Garcia, Luis Fernando/0000-0003-2909-9318													0022-1503	1465-7333				JAN	2017	108	1					12	24		10.1093/jhered/esw063	http://dx.doi.org/10.1093/jhered/esw063								27974486					WOS:000396489800003
J	Taerum, SJ; Hoareau, TB; Duong, TA; De Beer, ZW; Jankowiak, R; Wingfield, MJ				Taerum, Stephen J.; Hoareau, Thierry B.; Duong, Tuan A.; De Beer, Z. Wilhelm; Jankowiak, Robert; Wingfield, Michael J.			Putative origins of the fungus Leptographium procerum	FUNGAL BIOLOGY																	de Beer, Z. Wilhelm/O-3194-2019; Hoareau, Thierry/AAW-7628-2020; Duong, Tuan/I-9432-2012; Hoareau, Thierry/A-4144-2011; de Beer, Z. Wilhelm/B-6353-2008; de Beer, Wilhelm/AAK-9266-2020	de Beer, Z. Wilhelm/0000-0001-9758-8987; Hoareau, Thierry/0000-0003-1644-0775; Duong, Tuan/0000-0001-5110-1854; Hoareau, Thierry/0000-0003-1644-0775; de Beer, Z. Wilhelm/0000-0001-9758-8987; 													1878-6146	1878-6162				JAN	2017	121	1					82	94		10.1016/j.funbio.2016.09.007	http://dx.doi.org/10.1016/j.funbio.2016.09.007								28007219					WOS:000392683800008
J	Fraisse, C; Gunnarsson, PA; Roze, D; Bierne, N; Welch, JJ				Fraisse, Christelle; Gunnarsson, P. Alexander; Roze, Denis; Bierne, Nicolas; Welch, John J.			The genetics of speciation: Insights from Fisher's geometric model	EVOLUTION																		Fraisse, Christelle/0000-0001-8441-5075													0014-3820	1558-5646				JUL	2016	70	7					1450	1464		10.1111/evo.12968	http://dx.doi.org/10.1111/evo.12968								27252049					WOS:000380023200003
J	Jiang, LC; Ruan, QP; Chen, W				Jiang, Lichun; Ruan, Qiping; Chen, Wei			The complete mitochondrial genome sequence of the Xizang Plateau frog, Nanorana parkeri (Anura: Dicroglossidae)	MITOCHONDRIAL DNA PART A																		Chen, Wei/0000-0001-7437-3238													2470-1394	2470-1408					2016	27	5					3184	3185		10.3109/19401736.2015.1007327	http://dx.doi.org/10.3109/19401736.2015.1007327								25758045					WOS:000377956700053
J	Melo, AF; Carvalho, D; Brandao, MM; Sousa, LG; Vieira, FD; Menezes, EV; Royo, VA; Oliveira, DA				Melo Junior, Afranio Farias; Carvalho, Dulcineia; Brandao, Murilo Malveira; Sousa, Ligiany Gravoche; Vieira, Fabio de Almeida; Menezes, Elytania Veiga; Royo, Vanessa Andrade; Oliveira, Dario Alves			Spatial genetic structure of Cavanillesia arborea K. Schum. (Malvaceae) in seasonally dry Tropical forest: Implications for conservation	BIOCHEMICAL SYSTEMATICS AND ECOLOGY																	Vieira, Fábio/V-3043-2018; Vieira, Fábio/F-5541-2010; de Andrade Royo, Vanessa/D-4851-2014; de Andrade Royo, Vanessa/D-5047-2016; Menezes, Elytania/I-4401-2016	Vieira, Fábio/0000-0003-3347-255X; Vieira, Fábio/0000-0003-3347-255X; de Andrade Royo, Vanessa/0000-0001-5224-0514; de Andrade Royo, Vanessa/0000-0002-4842-3569; Menezes, Elytania/0000-0003-2574-9360													0305-1978	1873-2925				FEB	2015	58						114	119		10.1016/j.bse.2014.11.004	http://dx.doi.org/10.1016/j.bse.2014.11.004													WOS:000351320000018
J	Neidhart, J; Szendro, IG; Krug, J				Neidhart, Johannes; Szendro, Ivan G.; Krug, Joachim			Adaptation in Tunably Rugged Fitness Landscapes: The Rough Mount Fuji Model	GENETICS																	Krug, Joachim/A-4788-2011; Krug, Joachim/ABF-5412-2020	Krug, Joachim/0000-0002-2143-6490													0016-6731	1943-2631				OCT	2014	198	2					699	721		10.1534/genetics.114.167668	http://dx.doi.org/10.1534/genetics.114.167668								25123507					WOS:000343885300029
J	Low, VL; Adler, PH; Takaoka, H; Ya'cob, Z; Lim, PE; Tan, TK; Lim, YAL; Chen, CD; Norma-Rashid, Y; Sofian-Azirun, M				Low, Van Lun; Adler, Peter H.; Takaoka, Hiroyuki; Ya'cob, Zubaidah; Lim, Phaik Eem; Tiong Kai Tan; Lim, Yvonne A. L.; Chen, Chee Dhang; Norma-Rashid, Yusoff; Sofian-Azirun, Mohd			Mitochondrial DNA Markers Reveal High Genetic Diversity but Low Genetic Differentiation in the Black Fly Simulium tani Takaoka & Davies along an Elevational Gradient in Malaysia	PLOS ONE																	AZIRUN, MOHD SOFIAN/B-9127-2010; LIM, YVONNE AL/B-5276-2010; Ya'cob, Zubaidah/R-4012-2019; Chen, Chee Dhang/ABD-9353-2021; , Van Lun Low/C-8045-2013; LIM, Phaik Eem/B-5331-2010; Norma-Rashid, Y/B-8028-2010; Ya'cob, Zubaidah/L-7021-2017; Chen, Chee Dhang/C-6482-2011; Takaoka, Hiroyuki/G-6120-2010; Tan, Tiong Kai/F-6565-2013	LIM, YVONNE AL/0000-0003-4050-6332; , Van Lun Low/0000-0002-4299-5339; LIM, Phaik Eem/0000-0001-9186-1487; Norma-Rashid, Y/0000-0002-1450-1995; Tan, Tiong Kai/0000-0003-0297-1727													1932-6203					JUN 18	2014	9	6							e100512	10.1371/journal.pone.0100512	http://dx.doi.org/10.1371/journal.pone.0100512								24941043					WOS:000338508200104
J	Mielnik-Sikorska, M; Daca, P; Wozniak, M; Malyarchuk, BA; Bednarek, J; Dobosz, T; Grzybowski, T				Mielnik-Sikorska, Marta; Daca, Patrycja; Wozniak, Marcin; Malyarchuk, Boris A.; Bednarek, Jaroslaw; Dobosz, Tadeusz; Grzybowski, Tomasz			Genetic data from Y chromosome STR and SNP loci in Ukrainian population	FORENSIC SCIENCE INTERNATIONAL-GENETICS																	Dobosz, Tadeusz/ABE-9988-2021; Woźniak, Marcin/F-2936-2013; Malyarchuk, Boris/D-5783-2018; Grzybowski, Tomasz/A-1676-2015; Dobosz, Tadeusz/T-8250-2018	Woźniak, Marcin/0000-0003-4491-3824; Malyarchuk, Boris/0000-0002-0304-0652; Grzybowski, Tomasz/0000-0001-6228-6460; Dobosz, Tadeusz/0000-0003-0413-9109; Daca-Roszak, Patrycja/0000-0003-1094-1333													1872-4973	1878-0326				JAN	2013	7	1					200	203		10.1016/j.fsigen.2012.05.007	http://dx.doi.org/10.1016/j.fsigen.2012.05.007								22673612					WOS:000311345800035
J	Oertel-Knochel, V; Knochel, C; Stablein, M; Linden, DEJ				Oertel-Knoechel, V.; Knoechel, C.; Staeblein, M.; Linden, D. E. J.			Abnormal Functional and Structural Asymmetry as Biomarker for Schizophrenia	CURRENT TOPICS IN MEDICINAL CHEMISTRY																	Linden, David/S-9948-2019; Linden, David E J/C-7355-2013	Linden, David/0000-0002-5638-9292; Linden, David E J/0000-0002-5638-9292													1568-0266	1873-5294				NOV	2012	12	21					2434	2451		10.2174/156802612805289926	http://dx.doi.org/10.2174/156802612805289926								23279182					WOS:000315195300014
J	Schaid, DJ; Sinnwell, JP; Jenkins, GD				Schaid, Daniel J.; Sinnwell, Jason P.; Jenkins, Gregory D.			Regression Modeling of Allele Frequencies and Testing Hardy Weinberg Equilibrium	HUMAN HEREDITY																		Sinnwell, Jason/0000-0003-1964-5522													0001-5652	1423-0062					2012	74	2					71	82		10.1159/000345846	http://dx.doi.org/10.1159/000345846								23328647					WOS:000316535200002
J	Neher, RA; Shraiman, BI				Neher, Richard A.; Shraiman, Boris I.			Statistical genetics and evolution of quantitative traits	REVIEWS OF MODERN PHYSICS																		Neher, Richard/0000-0003-2525-1407													0034-6861					NOV 10	2011	83	4							1283	10.1103/RevModPhys.83.1283	http://dx.doi.org/10.1103/RevModPhys.83.1283													WOS:000297197700001
