PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Gordon, DM				Gordon, DM			The genetic structure of Escherichia coli populations in feral house mice	MICROBIOLOGY-UK																	Gordon, David M/C-9298-2009; Gordon, David/N-1395-2019	Gordon, David/0000-0002-2880-3003													1350-0872					JUN	1997	143		6				2039	2046		10.1099/00221287-143-6-2039	http://dx.doi.org/10.1099/00221287-143-6-2039								9202479					WOS:A1997XE25100031
J	Lasserre, F; Gigault, F; Gauthier, JP; Henry, JP; Sandmeier, M; Rivoal, R				Lasserre, F; Gigault, F; Gauthier, JP; Henry, JP; Sandmeier, M; Rivoal, R			Genetic variation in natural populations of the cereal cyst nematode (Heterodera avenae Woll) submitted to resistant and susceptible cultivars of cereals	THEORETICAL AND APPLIED GENETICS																															0040-5752					JUL	1996	93	1-2					1	8											24162191					WOS:A1996VA17700001
J	HEYER, E				HEYER, E			MITOCHONDRIAL AND NUCLEAR GENETIC CONTRIBUTION OF FEMALE FOUNDERS TO A CONTEMPORARY POPULATION IN NORTHEAST QUEBEC	AMERICAN JOURNAL OF HUMAN GENETICS																	Heyer, Evelyne/K-9184-2013	Heyer, Evelyne/0000-0002-0266-3196													0002-9297					JUN	1995	56	6					1450	1455											7762568					WOS:A1995RA79400024
J	Kim, MS; Naidoo, D; Hazra, U; Quiver, MH; Chen, WLC; Simonti, CN; Kachambwa, P; Harlemon, M; Agalliu, I; Baichoo, S; Fernandez, P; Hsing, AW; Jalloh, M; Gueye, SM; Niang, L; Diop, H; Ndoye, M; Snyper, NY; Adusei, B; Mensah, JE; Abrahams, AOD; Biritwum, R; Adjei, AA; Adebiyi, AO; Shittu, O; Ogunbiyi, O; Adebayo, S; Aisuodionoe-Shadrach, OI; Nwegbu, MM; Ajibola, HO; Oluwole, OP; Jamda, MA; Singh, E; Pentz, A; Joffe, M; Darst, BF; Conti, DV; Haiman, CA; Spies, PV; van der Merwe, A; Rohan, TE; Jacobson, J; Neugut, AI; McBride, J; Andrews, C; Petersen, LN; Rebbeck, TR; Lachance, J				Kim, Michelle S.; Naidoo, Daphne; Hazra, Ujani; Quiver, Melanie H.; Chen, Wenlong C.; Simonti, Corinne N.; Kachambwa, Paidamoyo; Harlemon, Maxine; Agalliu, Ilir; Baichoo, Shakuntala; Fernandez, Pedro; Hsing, Ann W.; Jalloh, Mohamed; Gueye, Serigne M.; Niang, Lamine; Diop, Halimatou; Ndoye, Medina; Snyper, Nana Yaa; Adusei, Ben; Mensah, James E.; Abrahams, Afua O. D.; Biritwum, Richard; Adjei, Andrew A.; Adebiyi, Akindele O.; Shittu, Olayiwola; Ogunbiyi, Olufemi; Adebayo, Sikiru; Aisuodionoe-Shadrach, Oseremen, I; Nwegbu, Maxwell M.; Ajibola, Hafees O.; Oluwole, Olabode P.; Jamda, Mustapha A.; Singh, Elvira; Pentz, Audrey; Joffe, Maureen; Darst, Burcu F.; Conti, David, V; Haiman, Christopher A.; Spies, Petrus, V; van der Merwe, Andre; Rohan, Thomas E.; Jacobson, Judith; Neugut, Alfred, I; McBride, Jo; Andrews, Caroline; Petersen, Lindsay N.; Rebbeck, Timothy R.; Lachance, Joseph			Testing the generalizability of ancestry-specific polygenic risk scores to predict prostate cancer in sub-Saharan Africa	GENOME BIOLOGY																	Adusei, Ben/AGM-8888-2022														1474-760X					SEP 13	2022	23	1							194	10.1186/s13059-022-02766-z	http://dx.doi.org/10.1186/s13059-022-02766-z								36100952					WOS:000853331600001
J	Davila, P; Soto-Trejo, F; Rodriguez-Arevalo, I; Ponce, A; Arias, S; Escalante, A; Tellez, O; Lira, R				Davila, Patricia; Soto-Trejo, Fabiola; Rodriguez-Arevalo, Isela; Ponce, Armando; Arias, Salvador; Escalante, Ana; Tellez, Oswaldo; Lira, Rafael			WILD PLANT CONSERVATION IN MEXICO IN THE 21ST CENTURY	BOTANICAL SCIENCES																		Tellez-Valdes, Oswaldo/0000-0002-7449-378X; Arias, Salvador/0000-0002-7674-7050													2007-4298	2007-4476															10.17129/botsci.3066	http://dx.doi.org/10.17129/botsci.3066		AUG 2022											WOS:000847272800001
J	Thomas, L; Miller, KJ				Thomas, Luke; Miller, Karen J.			High gene flow in the silverlip pearl oyster Pinctada maxima between inshore and offshore sites near Eighty Mile Beach in Western Australia	PEERJ																															2167-8359					MAY 31	2022	10								e13323	10.7717/peerj.13323	http://dx.doi.org/10.7717/peerj.13323								35669950					WOS:000808190200001
J	Youssef, N; Susko, E; Roger, AJ; Bielawski, JP				Youssef, Noor; Susko, Edward; Roger, Andrew J.; Bielawski, Joseph P.			Evolution of Amino Acid Propensities under Stability-Mediated Epistasis	MOLECULAR BIOLOGY AND EVOLUTION																		Youssef, Noor/0000-0002-7708-982X													0737-4038	1537-1719				MAR 2	2022	39	3							msac030	10.1093/molbev/msac030	http://dx.doi.org/10.1093/molbev/msac030								35134997					WOS:000764889100002
J	Aoki, D; Iwami, Y; Takagi, M				Aoki, Daisuke; Iwami, Yasuko; Takagi, Masaoki			Formation of macro- and microrefugia explains morphological divergence of the Eurasian Jay Garrulus glandarius in the Japanese archipelago	ACTA ORNITHOLOGICA																															0001-6454	1734-8471				SUM	2021	56	1					15	28		10.3161/00016454AO2021.56.1.002	http://dx.doi.org/10.3161/00016454AO2021.56.1.002													WOS:000687293300002
J	Chen, LJ; Li, HY; Jiao, WW; Tao, M; Lv, CY; Zhao, M; Wang, M				Chen, Lijiao; Li, Hongye; Jiao, Wengweng; Tao, Mei; Lv, Caiyou; Zhao, Ming; Wang, Miao			Genetic variation and demographic history analysis of Pestalotiopsis, Pseudopestalotiopsis, and Neopestalotiopsis fungi associated with tea (Camellia sinensis) inferred from the internal transcribed spacer region of the nuclear ribosomal DNA	PLANT PATHOLOGY																															0032-0862	1365-3059				APR	2021	70	3					699	711		10.1111/ppa.13315	http://dx.doi.org/10.1111/ppa.13315		DEC 2020											WOS:000595100000001
J	Almeida-Rocha, JM; Soares, LASS; Andrade, ER; Gaiotto, FA; Cazetta, E				Almeida-Rocha, Juliana M.; Soares, Leiza A. S. S.; Andrade, Edyla R.; Gaiotto, Fernanda A.; Cazetta, Eliana			The impact of anthropogenic disturbances on the genetic diversity of terrestrial species: A global meta-analysis	MOLECULAR ECOLOGY																	Gaiotto, Fernanda Amato/F-3382-2010; Cazetta, Eliana/F-3296-2010	Gaiotto, Fernanda Amato/0000-0002-7140-565X; Cazetta, Eliana/0000-0002-2209-2554													0962-1083	1365-294X				DEC	2020	29	24					4812	4822		10.1111/mec.15688	http://dx.doi.org/10.1111/mec.15688		NOV 2020						33058295					WOS:000584442600001
J	Boshoff, WHP; Pretorius, ZA; Terefe, T; Visser, B				Boshoff, W. H. P.; Pretorius, Z. A.; Terefe, T.; Visser, B.			Occurrence and pathogenicity of Puccinia coronata var avenae f. sp. avenae on oat in South Africa	CROP PROTECTION																	Boshoff, Willem/AAA-8717-2019	Boshoff, Willem/0000-0003-2769-5546; Visser, Botma/0000-0001-9002-3086													0261-2194	1873-6904				JUL	2020	133								105144	10.1016/j.cropro.2020.105144	http://dx.doi.org/10.1016/j.cropro.2020.105144													WOS:000528830400004
J	Illera, JC; Ramirez, A; Rodriguez, L; Polypathellis, K; Perez-Tris, J				Carlos Illera, Juan; Ramirez, Alvaro; Rodriguez, Laura; Polypathellis, Konstantinos; Perez-Tris, Javier			MATERNAL GENETIC STRUCTURE REVEALS AN INCIPIENT DIFFERENTIATION IN THE CANARY ISLANDS CHIFFCHAFF PHYLLOSCOPUS CANARIENSIS	ARDEOLA-INTERNATIONAL JOURNAL OF ORNITHOLOGY																	Ramírez, Alvaro/G-6859-2015; Illera, Juan Carlos/C-6583-2014; Pérez-Tris, Javier/D-4087-2012	Ramírez, Alvaro/0000-0001-5777-8508; Illera, Juan Carlos/0000-0002-4389-0264; Pérez-Tris, Javier/0000-0001-5535-3100													0570-7358	2341-0825				JUL	2020	67	2					401	414		10.13157/arla.67.2.2020.ra11	http://dx.doi.org/10.13157/arla.67.2.2020.ra11													WOS:000546028800012
J	Colley, DG; Jacobson, JA; Binder, S				Colley, Daniel G.; Jacobson, Julie A.; Binder, Sue			Schistosomiasis Consortium for Operational Research and Evaluation (SCORE): Its Foundations, Development, and Evolution	AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE																															0002-9637	1476-1645				JUL	2020	103	1		S			5	13		10.4269/ajtmh.19-0785	http://dx.doi.org/10.4269/ajtmh.19-0785								32400343					WOS:000554606800002
J	Golkar, P; Bakhtiari, MA				Golkar, Pooran; Bakhtiari, Mostafa Abdollahi			Evaluation of genetic diversity in the world collection of Eruca sativa L. using oil content, fatty acids and molecular markers	INDUSTRIAL CROPS AND PRODUCTS																	Golkar, Pooran/H-2583-2018														0926-6690	1872-633X				JUN	2020	148								112280	10.1016/j.indcrop.2020.112280	http://dx.doi.org/10.1016/j.indcrop.2020.112280													WOS:000527912200023
J	Naik, VCB; Pusadkar, PP; Waghmare, ST; Raghavendra, KP; Kranthi, S; Kumbhare, S; Nagrare, VS; Kumar, R; Prabhulinga, T; Gokte-Narkhedkar, N; Waghmare, VN				Naik, V. Chinna Babu; Pusadkar, Pratik P.; Waghmare, Sandesh T.; Raghavendra, K. P.; Kranthi, Sandhya; Kumbhare, Sujit; Nagrare, V. S.; Kumar, Rishi; Prabhulinga, Tenguri; Gokte-Narkhedkar, Nandini; Waghmare, V. N.			Evidence for population expansion of Cotton pink bollworm Pectinophora gossypiella (Saunders) (Lepidoptera: Gelechiidae) in India	SCIENTIFIC REPORTS																															2045-2322					MAR 16	2020	10	1							4740	10.1038/s41598-020-61389-1	http://dx.doi.org/10.1038/s41598-020-61389-1								32179772					WOS:000562117600004
J	Kunz, F; Gamauf, A; Zachos, FE; Haring, E				Kunz, Florian; Gamauf, Anita; Zachos, Frank E.; Haring, Elisabeth			Mitochondrial phylogenetics of the goshawk Accipiter [gentilis] superspecies	JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH																	Kunz, Florian/CAH-2334-2022	Kunz, Florian/0000-0001-5746-893X; Haring, Elisabeth/0000-0002-5411-1879; Zachos, Frank/0000-0002-0133-6265													0947-5745	1439-0469				NOV	2019	57	4					942	958		10.1111/jzs.12285	http://dx.doi.org/10.1111/jzs.12285													WOS:000498850700016
J	Kreiner, JM; Giacomini, DA; Bemm, F; Waithaka, B; Regalado, J; Lanz, C; Hildebrandt, J; Sikkema, PH; Tranel, PJ; Weigel, D; Stinchcombe, JR; Wright, SI				Kreiner, Julia M.; Giacomini, Darci Ann; Bemm, Felix; Waithaka, Bridgit; Regalado, Julian; Lanz, Christa; Hildebrandt, Julia; Sikkema, Peter H.; Tranel, Patrick J.; Weigel, Detlef; Stinchcombe, John R.; Wright, Stephen I.			Multiple modes of convergent adaptation in the spread of glyphosate-resistant Amaranthus tuberculatus	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA																	Tranel, Patrick J/AGW-1507-2022; Weigel, Detlef/C-1418-2008; Kreiner, Julia/AAG-8796-2021; Weigel, Detlef/AAR-3312-2021; Wright, Stephen I/C-3113-2008	Tranel, Patrick J/0000-0003-0666-4564; Weigel, Detlef/0000-0002-2114-7963; Kreiner, Julia/0000-0002-8593-1394; Wright, Stephen I/0000-0001-9973-9697; Bemm, Felix/0000-0001-6557-4898; Regalado, Julian/0000-0003-4430-0403													0027-8424	1091-6490				OCT 15	2019	116	42					21076	21084		10.1073/pnas.1900870116	http://dx.doi.org/10.1073/pnas.1900870116								31570613					WOS:000490183000044
J	Sanaei, E; Husemann, M; Seiedy, M; Rethwisch, M; Tuda, M; Toshova, TB; Kim, MJ; Atanasova, D; Kim, I				Sanaei, Ehsan; Husemann, Martin; Seiedy, Marjan; Rethwisch, Michael; Tuda, Midori; Toshova, Teodora B.; Kim, Min Jee; Atanasova, Daniela; Kim, Iksoo			Global genetic diversity, lineage distribution, and Wolbachia infection of the alfalfa weevil Hypera postica (Coleoptera: Curculionidae)	ECOLOGY AND EVOLUTION																	Sanaei, Ehsan/AAU-7864-2021; Seiedy, Marjan/X-4969-2019; Toshova, Teodora/GOK-2147-2022; Atanasova, Daniela/AAQ-6983-2020	Sanaei, Ehsan/0000-0002-3818-3194; Seiedy, Marjan/0000-0002-7661-9905													2045-7758					SEP	2019	9	17					9546	9563		10.1002/ece3.5474	http://dx.doi.org/10.1002/ece3.5474		AUG 2019						31534674					WOS:000480113300001
J	Hargrove, JS; Rogers, MW; Kacmar, PT; Black, P				Hargrove, John S.; Rogers, Mark W.; Kacmar, Phillip T.; Black, Pat			A Statewide Evaluation of Florida Bass Genetic Introgression in Tennessee	NORTH AMERICAN JOURNAL OF FISHERIES MANAGEMENT																															0275-5947	1548-8675				AUG	2019	39	4					637	651		10.1002/nafm.10295	http://dx.doi.org/10.1002/nafm.10295													WOS:000481873200003
J	Cheng, DF; Chen, SQ; Huang, YQ; Pierce, NE; Riegler, M; Yang, F; Zeng, L; Lu, YY; Liang, GW; Xu, YJ				Cheng, Daifeng; Chen, Siqi; Huang, Yuquan; Pierce, Naomi E.; Riegler, Markus; Yang, Fan; Zeng, Ling; Lu, Yongyue; Liang, Guangwen; Xu, Yijuan			Symbiotic microbiota may reflect host adaptation by resident to invasive ant species	PLOS PATHOGENS																		Riegler, Markus/0000-0001-7363-431X													1553-7366	1553-7374				JUL	2019	15	7							e1007942	10.1371/journal.ppat.1007942	http://dx.doi.org/10.1371/journal.ppat.1007942								31323076					WOS:000478663700027
J	Roca, AL				Roca, Alfred L.			African elephant genetics: enigmas and anomalies	JOURNAL OF GENETICS																		Roca, Alfred/0000-0001-9217-5593													0022-1333	0973-7731				JUL	2019	98	3							83	10.1007/s12041-019-1125-y	http://dx.doi.org/10.1007/s12041-019-1125-y								31544772					WOS:000482462200001
J	Tembrock, LR; Timm, AE; Zink, FA; Gilligan, TM				Tembrock, Luke R.; Timm, Alicia E.; Zink, Frida A.; Gilligan, Todd M.			Phylogeography of the Recent Expansion of Helicoverpa armigera (Lepidoptera: Noctuidae) in South America and the Caribbean Basin	ANNALS OF THE ENTOMOLOGICAL SOCIETY OF AMERICA																	Timm, Alicia E/A-1866-2008														0013-8746	1938-2901				JUL	2019	112	4			SI		388	401		10.1093/aesa/saz019	http://dx.doi.org/10.1093/aesa/saz019													WOS:000475862100013
J	Wang, JL				Wang, Jinliang			A parsimony estimator of the number of populations from a STRUCTURE-like analysis	MOLECULAR ECOLOGY RESOURCES																															1755-098X	1755-0998				JUL	2019	19	4					970	981		10.1111/1755-0998.13000	http://dx.doi.org/10.1111/1755-0998.13000								30681281					WOS:000471830200013
J	Wan, JSH; Fazlioglu, F; Bonser, SP				Wan, Justin S. H.; Fazlioglu, Fatih; Bonser, Stephen P.			Competitiveness of generalist plant populations at a mine site	TURKISH JOURNAL OF BOTANY																	Fazlioglu, Fatih/A-4824-2018; Wan, Justin SH/AAW-3719-2020	Fazlioglu, Fatih/0000-0002-4723-3640; Bonser, Stephen/0000-0002-6608-9912													1300-008X	1303-6106					2019	43	2					218	231		10.3906/bot-1805-68	http://dx.doi.org/10.3906/bot-1805-68													WOS:000460568300008
J	Wagner, I; Schefzyk, D; Pruschke, J; Schofl, G; Schone, B; Gruber, N; Lang, K; Hofmann, J; Gnahm, C; Heyn, B; Marin, WM; Dandekar, R; Hollenbach, JA; Schetelig, J; Pingel, J; Norman, PJ; Sauter, J; Schmidt, AH; Lange, V				Wagner, Ines; Schefzyk, Daniel; Pruschke, Jens; Schoefl, Gerhard; Schoene, Bianca; Gruber, Nicole; Lang, Kathrin; Hofmann, Jan; Gnahm, Christine; Heyn, Bianca; Marin, Wesley M.; Dandekar, Ravi; Hollenbach, Jill A.; Schetelig, Johannes; Pingel, Julia; Norman, Paul J.; Sauter, Juergen; Schmidt, Alexander H.; Lange, Vinzenz			Allele-Level KIR Genotyping of More Than a Million Samples: Workflow, Algorithm, and Observations	FRONTIERS IN IMMUNOLOGY																	Lange, Vinzenz/I-1077-2019	Lange, Vinzenz/0000-0002-6442-9573; Norman, Paul/0000-0001-8370-7703; Schone, Bianca/0000-0001-7773-1336; Schofl, Gerhard/0000-0003-3000-3205													1664-3224					DEC 4	2018	9								2843	10.3389/fimmu.2018.02843	http://dx.doi.org/10.3389/fimmu.2018.02843								30564239					WOS:000452075400002
J	Zhao, P; Zhou, HJ; Potter, D; Hu, YH; Feng, XJ; Dang, M; Feng, L; Zulfiqar, S; Liu, WZ; Zhao, GF; Woeste, K				Zhao, Peng; Zhou, Hui-Juan; Potter, Daniel; Hu, Yi-Heng; Feng, Xiao-Jia; Dang, Meng; Feng, Li; Zulfiqar, Saman; Liu, Wen-Zhe; Zhao, Gui-Fang; Woeste, Keith			Population genetics, phylogenomics and hybrid speciation of Juglans in China determined from whole chloroplast genomes, transcriptomes, and genotyping-by-sequencing (GBS)	MOLECULAR PHYLOGENETICS AND EVOLUTION																	Feng, Li/AAX-9599-2021	Feng, Li/0000-0002-8252-9463													1055-7903	1095-9513				SEP	2018	126						250	265		10.1016/j.ympev.2018.04.014	http://dx.doi.org/10.1016/j.ympev.2018.04.014								29679714					WOS:000437663900023
J	Tsang, SM; Wiantoro, S; Veluz, MJ; Simmons, NB; Lohman, DJ				Tsang, Susan M.; Wiantoro, Sigit; Veluz, Maria Josefa; Simmons, Nancy B.; Lohman, David J.			Low levels of population structure among geographically distant populations of Pteropus vampyrus (Chiroptera: Pteropodidae)	ACTA CHIROPTEROLOGICA																	Tsang, Susan M./W-9541-2019	Tsang, Susan M./0000-0002-7916-2074; Lohman, David/0000-0002-0689-2906													1508-1109	1733-5329				JUN	2018	20	1					59	71		10.3161/15081109ACC2018.20.1.004	http://dx.doi.org/10.3161/15081109ACC2018.20.1.004													WOS:000443624700004
J	Rajwani, J; Klinger, CM; Arango, E; Arroyo, MI; Sabbagh, A; Maestre, A; Dacks, JB; Gnidehou, S; Yanow, SK				Rajwani, J.; Klinger, C. M.; Arango, E.; Arroyo, M. I.; Sabbagh, A.; Maestre, A.; Dacks, J. B.; Gnidehou, S.; Yanow, S. K.			Genetic analysis of ID1-DBL2X predicts its validity as a vaccine candidate in Colombia and supports at least two independently introduced Plasmodium falciparum populations in the region	INFECTION GENETICS AND EVOLUTION																	Florez, Eliana M. Arango/AAC-1506-2020; Dacks, Joel/AAE-3308-2021; Klinger, Christen/V-7761-2019	Florez, Eliana M. Arango/0000-0001-5407-7642; Dacks, Joel/0000-0003-4520-5694; Klinger, Christen/0000-0002-4699-4851; SABBAGH, Audrey/0000-0003-0283-8803; Arroyo Arroyo, Maria Isabel/0000-0003-4724-4320													1567-1348	1567-7257				NOV	2017	55						175	185		10.1016/j.meegid.2017.09.003	http://dx.doi.org/10.1016/j.meegid.2017.09.003								28893687					WOS:000414866200025
J	Xue, AT; Hickerson, MJ				Xue, Alexander T.; Hickerson, Michael J.			multi-dice: r package for comparative population genomic inference under hierarchical co-demographic models of independent single-population size changes	MOLECULAR ECOLOGY RESOURCES																															1755-098X	1755-0998				NOV	2017	17	6					e212	e224		10.1111/1755-0998.12686	http://dx.doi.org/10.1111/1755-0998.12686								28449263					WOS:000415921900018
J	Russell, AL; Brown, VA; Utzurrum, RCB; Brooke, AP; Wolf, LA; McCracken, GF				Russell, Amy L.; Brown, Veronica A.; Utzurrum, Ruth C. B.; Brooke, Anne P.; Wolf, Lisa A.; McCracken, Gary F.			Comparative phylogeography of Pteropus samoensis and P-tonganus (Pteropodidae: Chiroptera) in the South Pacific	ACTA CHIROPTEROLOGICA																	Russell, Amy L/B-2222-2010														1508-1109	1733-5329				DEC	2016	18	2					325	335		10.3161/15081109ACC2016.18.2.002	http://dx.doi.org/10.3161/15081109ACC2016.18.2.002													WOS:000389350200002
J	Schultner, E; Saramaki, J; Helantera, H				Schultner, Eva; Saramaki, Jari; Helantera, Heikki			Genetic structure of native ant supercolonies varies in space and time	MOLECULAR ECOLOGY																	Saramaki, Jari P/E-5226-2011	Schultner, Eva/0000-0002-5069-9732													0962-1083	1365-294X				DEC	2016	25	24					6196	6213		10.1111/mec.13912	http://dx.doi.org/10.1111/mec.13912								27859791					WOS:000391939700013
J	Alpers, DL; Walker, FM; Taylor, AC; Sunnucks, P; Bellman, S; Hansen, BD; Sherwin, WB				Alpers, Deryn L.; Walker, Faith M.; Taylor, Andrea C.; Sunnucks, Paul; Bellman, Steven; Hansen, Birgita D.; Sherwin, William B.			Evidence of Subdivisions on Evolutionary Timescales in a Large, Declining Marsupial Distributed across a Phylogeographic Barrier	PLOS ONE																	Sherwin, William B B/C-3432-2008; Bellman, Steven/GQB-1716-2022; Bellman, Steven/AAZ-3806-2021	Sherwin, William B B/0000-0002-1578-8473; Bellman, Steven/0000-0002-0085-2014; Bellman, Steven/0000-0002-0085-2014; Sunnucks, Paul/0000-0002-8139-7059; Walker, Faith/0000-0001-8435-4452; Hansen, Birgita/0000-0003-3608-7622													1932-6203					OCT 12	2016	11	10							e0162789	10.1371/journal.pone.0162789	http://dx.doi.org/10.1371/journal.pone.0162789								27732594					WOS:000385505300005
J	Casanova-Katny, A; Torres-Mellado, GA; Eppley, SM				Casanova-Katny, A.; Torres-Mellado, G. A.; Eppley, S. M.			Reproductive output of mosses under experimental warming on Fildes Peninsula, King George Island, maritime Antarctica	REVISTA CHILENA DE HISTORIA NATURAL																	Casanova-Katny, Angelica/M-3994-2014	Casanova-Katny, Angelica/0000-0003-3860-1445													0716-078X	0717-6317				SEP 13	2016	89								13	10.1186/s40693-016-0061-y	http://dx.doi.org/10.1186/s40693-016-0061-y													WOS:000382982900001
J	Elyashiv, E; Sattath, S; Hu, TT; Strutsovsky, A; McVicker, G; Andolfatto, P; Coop, G; Sella, G				Elyashiv, Eyal; Sattath, Shmuel; Hu, Tina T.; Strutsovsky, Alon; McVicker, Graham; Andolfatto, Peter; Coop, Graham; Sella, Guy			A Genomic Map of the Effects of Linked Selection in Drosophila	PLOS GENETICS																		Coop, Graham/0000-0001-8431-0302; Sattath, Shmuel/0000-0001-5344-3591; McVicker, Graham/0000-0003-0991-0951; Andolfatto, Peter/0000-0003-3393-4574													1553-7404					AUG	2016	12	8							e1006130	10.1371/journal.pgen.1006130	http://dx.doi.org/10.1371/journal.pgen.1006130								27536991					WOS:000382394500005
J	Wong, NA; Tooman, LK; Sewell, MA; Lavery, SD				Wong, N. A.; Tooman, L. K.; Sewell, M. A.; Lavery, S. D.			The population genetics and origin of invasion of the invasive Asian paddle crab, Charybdis japonica (A. Milne-Edwards, 1861) (Brachyura: Portunidae) in north-eastern New Zealand	MARINE BIOLOGY																	Sewell, Mary A/C-9017-2009; Lavery, Shane/C-2855-2012	Sewell, Mary A/0000-0002-1595-7951; Lavery, Shane/0000-0003-3038-292X; Tooman, Leah/0000-0002-8690-5729													0025-3162	1432-1793				JUN	2016	163	6							133	10.1007/s00227-016-2906-y	http://dx.doi.org/10.1007/s00227-016-2906-y													WOS:000378936200005
J	Razeng, E; Moran-Ordonez, A; Box, JB; Thompson, R; Davis, J; Sunnucks, P				Razeng, Emma; Moran-Ordonez, Alejandra; Box, Jayne Brim; Thompson, Ross; Davis, Jenny; Sunnucks, Paul			A potential role for overland dispersal in shaping aquatic invertebrate communities in arid regions	FRESHWATER BIOLOGY																	Morán-Ordóñez, Alejandra/AAB-3385-2021; Thompson, Ross/D-7996-2013	Morán-Ordóñez, Alejandra/0000-0002-5815-6089; Sunnucks, Paul/0000-0002-8139-7059; Thompson, Ross/0000-0002-5287-2455													0046-5070	1365-2427				MAY	2016	61	5					745	757		10.1111/fwb.12744	http://dx.doi.org/10.1111/fwb.12744													WOS:000373833400015
J	Nakajima, Y; Zayasu, Y; Shinzato, C; Satoh, N; Mitarai, S				Nakajima, Yuichi; Zayasu, Yuna; Shinzato, Chuya; Satoh, Noriyuki; Mitarai, Satoshi			Genetic differentiation and connectivity of morphological types of the broadcast-spawning coral Galaxea fascicularis in the Nansei Islands, Japan	ECOLOGY AND EVOLUTION																	Satoh, Nori/C-4123-2009; Mitarai, Satoshi/G-8560-2015; Nakajima, Yuichi/A-4330-2013	Satoh, Nori/0000-0002-4480-3572; Mitarai, Satoshi/0000-0003-3033-2332; Nakajima, Yuichi/0000-0001-6558-5378; Shinzato, Chuya/0000-0001-7843-3381													2045-7758					MAR	2016	6	5					1457	1469		10.1002/ece3.1981	http://dx.doi.org/10.1002/ece3.1981								27087925					WOS:000371221600016
J	Tourret, J; Denamur, E				Tourret, Jerome; Denamur, Erick			Population Phylogenomics of Extraintestinal Pathogenic Escherichia coli	MICROBIOLOGY SPECTRUM																															2165-0497					FEB	2016	4	1							UTI-0010-2012	10.1128/microbiolspec.UTI-0010-2012	http://dx.doi.org/10.1128/microbiolspec.UTI-0010-2012								26999389					WOS:000381800900004
J	Sharon, D; Kimchi, A; Rivolta, C				Sharon, Dror; Kimchi, Adva; Rivolta, Carlo			OR2W3 sequence variants are unlikely to cause inherited retinal diseases	OPHTHALMIC GENETICS																		Rivolta, Carlo/0000-0002-0733-9950													1381-6810	1744-5094					2016	37	4					366	368		10.3109/13816810.2015.1081252	http://dx.doi.org/10.3109/13816810.2015.1081252								26891008					WOS:000387780700002
J	Avramidou, EV; Ganopoulos, IV; Doulis, AG; Tsaftaris, AS; Aravanopoulos, FA				Avramidou, Evangellia V.; Ganopoulos, Ioannis V.; Doulis, Andreas G.; Tsaftaris, Athanasios S.; Aravanopoulos, Filippos A.			Beyond population genetics: natural epigenetic variation in wild cherry (Prunus avium)	TREE GENETICS & GENOMES																	Doulis, Andreas G/E-4764-2016; Avramidou, Evangelia/M-5918-2019	Doulis, Andreas G/0000-0002-2114-8907; Avramidou, Evangelia/0000-0002-5932-1189; ARAVANOPOULOS, FILIPPOS/0000-0001-7194-2642; Ganopoulos, Ioannis/0000-0001-7967-5702													1614-2942	1614-2950				OCT	2015	11	5							95	10.1007/s11295-015-0921-7	http://dx.doi.org/10.1007/s11295-015-0921-7													WOS:000362431600009
J	Mowry, RA; Schneider, TM; Latch, EK; Gompper, ME; Beringer, J; Eggert, LS				Mowry, R. A.; Schneider, T. M.; Latch, E. K.; Gompper, M. E.; Beringer, J.; Eggert, L. S.			Genetics and the successful reintroduction of the Missouri river otter	ANIMAL CONSERVATION																															1367-9430	1469-1795				APR	2015	18	2					196	206		10.1111/acv.12159	http://dx.doi.org/10.1111/acv.12159													WOS:000353907700012
J	Singh, G; Dal Grande, F; Werth, S; Scheidegger, C				Singh, Garima; Dal Grande, Francesco; Werth, Silke; Scheidegger, Christoph			Long-term consequences of disturbances on reproductive strategies of the rare epiphytic lichen Lobaria pulmonaria: clonality a gift and a curse	FEMS MICROBIOLOGY ECOLOGY																	Dal Grande, Francesco/K-1914-2016; Werth, Silke/I-4757-2012; Singh, Garima/ABF-5659-2021; Singh, Garima/P-1518-2017; Scheidegger, Christoph/C-6547-2011; Werth, Silke/AAB-7138-2020	Dal Grande, Francesco/0000-0002-1865-6281; Werth, Silke/0000-0002-4981-7850; Singh, Garima/0000-0003-3753-5431; Singh, Garima/0000-0003-3753-5431; Scheidegger, Christoph/0000-0003-3713-5331; 													0168-6496	1574-6941				JAN	2015	91	1								10.1093/femsec/fiu009	http://dx.doi.org/10.1093/femsec/fiu009								25764533					WOS:000352781000006
