PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Czechowski, W; Vepsalainen, K				Czechowski, Wojciech; Vepsalainen, Kari			REPLACEMENT OF SPECIES IN WOOD ANT COLONIES ARTIFICIALLY ESTABLISHED ON ISLANDS IN SOUTHERN FINLAND	POLISH JOURNAL OF ECOLOGY																		Vepsalainen, Kari/0000-0002-9712-9323; Czechowski, Wojciech/0000-0001-9422-2453													1505-2249						2010	58	4					793	799																WOS:000285679100017
J	Grafen, A				Grafen, Alan			The simplest formal argument for fitness optimization	JOURNAL OF GENETICS																		Grafen, Alan/0000-0002-1843-6457													0022-1333	0973-7731				DEC	2008	87	4					421	433		10.1007/s12041-008-0064-9	http://dx.doi.org/10.1007/s12041-008-0064-9								19147931					WOS:000262851900012
J	Soto, EM; Soto, IM; Carreira, VP; Fanara, JJ; Hasson, E				Soto, E. M.; Soto, I. M.; Carreira, V. P.; Fanara, J. J.; Hasson, E.			Host-related life history traits in interspecific hybrids of cactophilic Drosophila	ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA																	Carreira, Valeria/AAG-2196-2020	Soto, Eduardo M./0000-0001-6500-5978; Soto, Ignacio/0000-0003-2589-826X													0013-8703	1570-7458				JAN	2008	126	1					18	27		10.1111/j.1570-7458.2007.00631.x	http://dx.doi.org/10.1111/j.1570-7458.2007.00631.x													WOS:000251585600003
J	Gaspari, S; Azzellino, A; Airoldi, S; Hoelzel, AR				Gaspari, Stefania; Azzellino, Arianna; Airoldi, Sabina; Hoelzel, A. Rus			Social kin associations and genetic structuring of striped dolphin populations (Stenella coeruleoalba) in the Mediterranean Sea	MOLECULAR ECOLOGY																	Azzellino, Arianna/O-5274-2019	Azzellino, Arianna/0000-0003-1065-9469													0962-1083	1365-294X				JUL	2007	16	14					2922	2933		10.1111/j.1365-294X.2007.03295.x	http://dx.doi.org/10.1111/j.1365-294X.2007.03295.x								17614907					WOS:000247757200012
J	Zhan, JS; Torriani, SFF; McDonald, BA				Zhan, Jiasui; Torriani, Stefano F. F.; McDonald, Bruce A.			Significant difference in pathogenicity between MAT1-1 and MAT1-2 isolates in the wheat pathogen Mycosphaerella graminicola	FUNGAL GENETICS AND BIOLOGY																	McDonald, Bruce A/A-2748-2008	McDonald, Bruce A/0000-0002-5332-2172													1087-1845	1096-0937				MAY	2007	44	5					339	346		10.1016/j.fgb.2006.10.008	http://dx.doi.org/10.1016/j.fgb.2006.10.008								17157539					WOS:000245643100005
J	Diaz-Jaimes, P; Uribe-Alcocer, M				Diaz-Jaimes, Pindaro; Uribe-Alcocer, Manuel			Spatial differentiation in the eastern Pacific yellowfin tuna revealed by microsatellite variation	FISHERIES SCIENCE																	Jaimes, Píndaro Diaz/J-8850-2016	Diaz-Jaimes, Pindaro/0000-0002-3230-3538													0919-9268	1444-2906				JUN	2006	72	3					590	596		10.1111/j.1444-2906.2006.01188.x	http://dx.doi.org/10.1111/j.1444-2906.2006.01188.x													WOS:000238065900017
J	Crivello, JF; Landers, DF; Keser, M				Crivello, JF; Landers, DF; Keser, M			The genetic stock structure of the American lobster (Homarus americanus) in Long Island Sound and the Hudson Canyon	JOURNAL OF SHELLFISH RESEARCH																															0730-8000	1943-6319				OCT	2005	24	3					841	848																WOS:000232782900022
J	Cole, CT				Cole, CT			Allelic and population variation of microsatellite loci in aspen (Populus tremuloides)	NEW PHYTOLOGIST																															0028-646X					JUL	2005	167	1					155	164		10.1111/j.1469-8137.2005.01423.x	http://dx.doi.org/10.1111/j.1469-8137.2005.01423.x								15948838					WOS:000229581600016
J	Altunok, V; Koban, E; Chikhi, L; Schaffer, A; Pedersen, NC; Nizamlioglu, M; Togan, I				Altunok, V; Koban, E; Chikhi, L; Schaffer, A; Pedersen, NC; Nizamlioglu, M; Togan, I			Genetic evidence for the distinctness of Kangal dogs	BULLETIN OF THE VETERINARY INSTITUTE IN PULAWY																	BAŞTANLAR, Evren KOBAN/AAH-1488-2021	BAŞTANLAR, Evren KOBAN/0000-0002-6296-9728; Altunok, Vahdettin/0000-0002-4076-5492; Chikhi, Lounes/0000-0002-1140-0718													0042-4870						2005	49	2					249	254																WOS:000230259400021
J	Ruiz, A; Molina, JM; Njue, A; Prichard, RK				Ruiz, A; Molina, JM; Njue, A; Prichard, RK			Genetic variability in cysteine protease genes of Haemonchus contortus	PARASITOLOGY																	Molina, Jose M/L-9565-2014; Ruiz, Antonio/I-4122-2015	Molina, Jose M/0000-0002-8338-2512; Ruiz, Antonio/0000-0003-0668-5496													0031-1820	1469-8161				MAY	2004	128		5				549	559		10.1017/S0031182004004998	http://dx.doi.org/10.1017/S0031182004004998								15180323					WOS:000221650700009
C	Lopes, V; Carvalho, M; Antunes, S; Anjos, MJ; Andrade, L; Santos, MV; Corte-Real, F; Vieira, DN; Gamero, JJ; Vide, MC		Brinkman, B; Carracedo, A		Lopes, V; Carvalho, M; Antunes, S; Anjos, MJ; Andrade, L; Santos, MV; Corte-Real, F; Vieira, DN; Gamero, JJ; Vide, MC			Y-chromosome STRs DYS385, DYS19, DYS389-I and II, DYS390, DYS391, DYS392 and DYS393 in five African populations	PROGRESS IN FORENSIC GENETICS 9	INTERNATIONAL CONGRESS SERIES				19th International Congress of the International-Society-Forensic-Genetics	AUG 28-SEP 01, 2001	MUNSTER, GERMANY	Int Soc Forens Genet										Corte Real Goncalves, Francisco/0000-0003-1495-9362													0531-5131		0-444-50717-5				2003	1239						439	442	PII S0531-5131(02)00587-3	10.1016/S0531-5131(02)00587-3	http://dx.doi.org/10.1016/S0531-5131(02)00587-3													WOS:000182158600102
J	Pajnic, IZ; Sterlinko, H; Balazic, J; Komel, R				Pajnic, IZ; Sterlinko, H; Balazic, J; Komel, R			Parentage testing with 14 STR loci and population data for 5 STRs in the Slovenian population	INTERNATIONAL JOURNAL OF LEGAL MEDICINE																															0937-9827	1437-1596				FEB	2001	114	3					178	180		10.1007/s004140000179	http://dx.doi.org/10.1007/s004140000179								11296891					WOS:000167278200008
J	Niemann, S; Puhler, A; Tichy, HV; Simon, R; Selbitschka, W				Niemann, S; Puhler, A; Tichy, HV; Simon, R; Selbitschka, W			Evaluation of the resolving power of three different DNA fingerprinting methods to discriminate among isolates of a natural Rhizobium meliloti population	JOURNAL OF APPLIED MICROBIOLOGY																	Niemann, Stefan/C-9327-2011	Niemann, Stefan/0000-0002-6604-0684; Puhler, Alfred/0000-0003-4723-2960													1364-5072					APR	1997	82	4					477	484		10.1046/j.1365-2672.1997.00141.x	http://dx.doi.org/10.1046/j.1365-2672.1997.00141.x								9134721					WOS:A1997WV13500010
J	Burggren, WW				Burggren, WW			Identifying and evaluating patterns in cardiorespiratory physiology	AMERICAN ZOOLOGIST					Symposium on Control of Arterial Blood Gases: Cardiovascular and Ventilatory Perspectives at Annual Meeting of Society-for-Integrative-and-Comparative-Biology	DEC 26-30, 1995	WASHINGTON, DC	Soc Integrat & Comparative Biol									Burggren, Warren W/A-1561-2016	Burggren, Warren W/0000-0001-8023-420X													0003-1569					FEB	1997	37	1					109	115																WOS:A1997WU86900013
S	Baraglia, R; Bucci, M; Circelli, D; Perego, R		Hertzberger, B; Sloot, P		Baraglia, R; Bucci, M; Circelli, D; Perego, R			On designing genetic algorithms for hypercube machines	HIGH-PERFORMANCE COMPUTING AND NETWORKING	LECTURE NOTES IN COMPUTER SCIENCE				High Performance Computing and Networking Europe 1997 Conference	APR 28-30, 1997	VIENNA, AUSTRIA										Perego, Raffaele/O-5821-2015; Perego, Raffaele/Q-4712-2019	Perego, Raffaele/0000-0001-7189-4724; Perego, Raffaele/0000-0001-7189-4724													0302-9743		3-540-62898-3				1997	1225						980	981																WOS:000074015300102
J	Porter, JL; Rust, RW				Porter, JL; Rust, RW			Allozyme variation within five species of Aegialia (Coleoptera: Scarabaeidae)	ANNALS OF THE ENTOMOLOGICAL SOCIETY OF AMERICA																															0013-8746					SEP	1996	89	5					710	721		10.1093/aesa/89.5.710	http://dx.doi.org/10.1093/aesa/89.5.710													WOS:A1996VJ01100014
J	MCCAULEY, DE				MCCAULEY, DE			CONTRASTING THE DISTRIBUTION OF CHLOROPLAST DNA AND ALLOZYME POLYMORPHISM AMONG LOCAL-POPULATIONS OF SILENE ALBA - IMPLICATIONS FOR STUDIES OF GENE FLOW IN PLANTS	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA																															0027-8424					AUG 16	1994	91	17					8127	8131		10.1073/pnas.91.17.8127	http://dx.doi.org/10.1073/pnas.91.17.8127								11607493					WOS:A1994PC24200062
J	Duan, DY; Chen, Z; Fu, YT; Liu, GH; Suleman; Cheng, TY				Duan, D. -Y.; Chen, Z.; Fu, Y. -T.; Liu, G. -H.; Suleman; Cheng, T. -Y.			Characterization of the complete mitochondrial genomes of two Ixodes ticks, I. nipponensis and Ixodes (Pholeoixodes) sp.	MEDICAL AND VETERINARY ENTOMOLOGY																	, Suleman/N-9163-2015	, Suleman/0000-0002-1879-1184													0269-283X	1365-2915				SEP	2021	35	3					513	522		10.1111/mve.12523	http://dx.doi.org/10.1111/mve.12523		APR 2021						33931902					WOS:000645861100001
J	Drabkova, M; Flegrova, T; Myskova, E; Hypsa, V; Stefka, J				Drabkova, Marie; Flegrova, Tereza; Myskova, Eva; Hypsa, Vaclav; Stefka, Jan			Genetic analysis of dicyemid infrapopulations suggests sexual reproduction and host colonization by multiple individuals is common	ORGANISMS DIVERSITY & EVOLUTION																	Hypša, Václav/ABA-1503-2021; Štefka, Jan/N-3924-2019	Hypša, Václav/0000-0001-5572-782X; Štefka, Jan/0000-0002-1283-9730; Drabkova, Marie/0000-0003-1389-3605; Myskova, Eva/0000-0003-3015-1953													1439-6092	1618-1077				JUN	2021	21	2					437	446		10.1007/s13127-021-00493-0	http://dx.doi.org/10.1007/s13127-021-00493-0		APR 2021											WOS:000638827300001
J	Hartfield, M				Hartfield, Matthew			Approximating the Coalescent Under Facultative Sex	JOURNAL OF HEREDITY					AGA President's Symposium on Sex and Asex - The Genetics of Complex Life Cycles	JUN 02-04, 2019	Portland, OR	AGA																							0022-1503	1465-7333				JAN	2021	112	1					145	154		10.1093/jhered/esaa036	http://dx.doi.org/10.1093/jhered/esaa036								33511984					WOS:000648961300013
J	Ram, Y; Hadany, L				Ram, Yoav; Hadany, Lilach			Evolution of Stress-Induced Mutagenesis in the Presence of Horizontal Gene Transfer	AMERICAN NATURALIST																	Ram, Yoav/D-2344-2011	Ram, Yoav/0000-0002-9653-4458													0003-0147	1537-5323				JUL 1	2019	194	1					73	89		10.1086/703457	http://dx.doi.org/10.1086/703457								31251650					WOS:000474250000009
J	Josephs, EB; Berg, JJ; Ross-Ibarra, J; Coop, G				Josephs, Emily B.; Berg, Jeremy J.; Ross-Ibarra, Jeffrey; Coop, Graham			Detecting Adaptive Differentiation in Structured Populations with Genomic Data and Common Gardens	GENETICS																	Berg, Jeremy/GRY-6706-2022; Ross-Ibarra, Jeffrey/D-7782-2011	Berg, Jeremy/0000-0002-2444-8139; Ross-Ibarra, Jeffrey/0000-0003-1656-4954; Coop, Graham/0000-0001-8431-0302													0016-6731	1943-2631				MAR	2019	211	3					989	1004		10.1534/genetics.118.301786	http://dx.doi.org/10.1534/genetics.118.301786								30679259					WOS:000460597200013
J	Connallon, T; Chenoweth, SF				Connallon, Tim; Chenoweth, Stephen F.			Dominance reversals and the maintenance of genetic variation for fitness	PLOS BIOLOGY																	Chenoweth, Steve/AAV-9916-2020	Chenoweth, Steve/0000-0002-8303-9159; Connallon, Tim/0000-0002-1962-4951													1544-9173	1545-7885				JAN	2019	17	1							e3000118	10.1371/journal.pbio.3000118	http://dx.doi.org/10.1371/journal.pbio.3000118								30695026					WOS:000457596000023
J	de Almeida, JC; de Melo, RPB; Pedrosa, CD; Santos, MD; de Barros, LD; Garcia, JL; Porto, WJN; Mota, RA				de Almeida, Jonatas Campos; Bandeira de Melo, Renata Pimentel; Pedrosa, Camila de Morais; Santos, Marcelo da Silva; de Barros, Luiz Daniel; Garcia, Joao Luis; Nascimento Porto, Wagnner Jose; Mota, Rinaldo Aparecido			First isolation and RFLP genotyping of Toxoplasma gondii from crab-eating fox (Cerdocyon thous-Linnaeus, 1766)	ACTA TROPICA																	ALMEIDA, JONATAS/AAB-4140-2020; Barros, Luiz Daniel/H-1372-2016; Melo, Renata Pimentel Bandeira de/GRE-9842-2022; Garcia, Joao Luis/Y-8864-2019; Luis, João/AAE-9252-2019; Garcia, João Luis/X-4279-2019	ALMEIDA, JONATAS/0000-0002-2282-4268; Barros, Luiz Daniel/0000-0002-8560-3948; Garcia, Joao Luis/0000-0002-5736-7511; Garcia, João Luis/0000-0003-1826-7582; Porto, Wagnner/0000-0002-2930-9760													0001-706X	1873-6254				MAY	2017	169						26	29		10.1016/j.actatropica.2017.01.010	http://dx.doi.org/10.1016/j.actatropica.2017.01.010								28119049					WOS:000396954000004
J	Dittmar, EL; Oakley, CG; Conner, JK; Gould, BA; Schemske, DW				Dittmar, Emily L.; Oakley, Christopher G.; Conner, Jeffrey K.; Gould, Billie A.; Schemske, Douglas W.			Factors influencing the effect size distribution of adaptive substitutions	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES																	Conner, Jeffrey/F-3188-2011; Oakley, Christopher G/U-3659-2017; Dittmar, Emily/P-4774-2018	Conner, Jeffrey/0000-0003-1613-5826; Oakley, Christopher G/0000-0002-8082-5621; Dittmar, Emily/0000-0002-3085-6796													0962-8452	1471-2954				APR 13	2016	283	1828							20153065	10.1098/rspb.2015.3065	http://dx.doi.org/10.1098/rspb.2015.3065								27053750					WOS:000375965600003
S	Casarini, L; Brigante, G; Simoni, M; Santi, D		Kumar, TR		Casarini, L.; Brigante, G.; Simoni, M.; Santi, D.			Clinical Applications of Gonadotropins in the Female: Assisted Reproduction and Beyond	PROGRESS IN MOLECULAR BIOLOGY AND TRANSLATIONAL SCIENCE, VOL 143: GONADOTROPINS: FROM BENCH SIDE TO BEDSIDE	Progress in Molecular Biology and Translational Science																Simoni, Manuela/A-9600-2013; Santi, Daniele/J-7005-2018; Brigante, Giulia/J-8775-2018	Simoni, Manuela/0000-0002-2133-4304; Santi, Daniele/0000-0001-6607-7105; Brigante, Giulia/0000-0001-8426-4502													1877-1173		978-0-12-801266-6; 978-0-12-801058-7				2016	143						85	119		10.1016/bs.pmbts.2016.08.002	http://dx.doi.org/10.1016/bs.pmbts.2016.08.002								27697205					WOS:000399653200004
J	Bonatti, V; Simoes, ZLP; Franco, FF; Francoy, TM				Bonatti, Vanessa; Paulino Simoes, Zila Luz; Franco, Fernando Faria; Francoy, Tiago Mauricio			Evidence of at least two evolutionary lineages in Melipona subnitida (Apidae, Meliponini) suggested by mtDNA variability and geometric morphometrics of forewings	NATURWISSENSCHAFTEN																	Simoes, Zila Luz Paulino/H-7314-2014; Franco, Fernando Faria/D-4059-2018; Francoy, TIago/AFW-5399-2022	Franco, Fernando Faria/0000-0001-9597-5713; Francoy, Tiago Mauricio/0000-0002-2413-966X; Simoes, Zila Luz Paulino/0000-0003-2363-6178; Bonatti, Vanessa/0000-0001-7547-9149													0028-1042	1432-1904				JAN	2014	101	1					17	24		10.1007/s00114-013-1123-5	http://dx.doi.org/10.1007/s00114-013-1123-5								24384774					WOS:000329794200003
J	Gonzalez-Galarza, FF; Christmas, S; Middleton, D; Jones, AR				Gonzalez-Galarza, Faviel F.; Christmas, Stephen; Middleton, Derek; Jones, Andrew R.			Allele frequency net: a database and online repository for immune gene frequencies in worldwide populations	NUCLEIC ACIDS RESEARCH																		Christmas, Steve/0000-0001-8925-3204; Christmas, Stephen/0000-0001-5909-0280; Jones, Andrew/0000-0001-6118-9327													0305-1048	1362-4962				JAN	2011	39			1			D913	D919		10.1093/nar/gkq1128	http://dx.doi.org/10.1093/nar/gkq1128								21062830					WOS:000285831700143
J	Kanthaswamy, S; Satkoski, J; Kou, A; Malladi, V; Smith, DG				Kanthaswamy, Sree; Satkoski, Jessica; Kou, Alex; Malladi, Venkat; Smith, David Glenn			Detecting signatures of inter-regional and inter-specific hybridization among the Chinese rhesus macaque specific pathogen-free (SPF) population using single nucleotide polymorphic (SNP) markers	JOURNAL OF MEDICAL PRIMATOLOGY					27th Annual Symposium on Non-Human Primate Models for AIDS	OCT 28-31, 2009	New England Primate Res Ctr, Boston, MA		New England Primate Res Ctr																						0047-2565	1600-0684				AUG	2010	39	4					252	265		10.1111/j.1600-0684.2010.00430.x	http://dx.doi.org/10.1111/j.1600-0684.2010.00430.x								20618591					WOS:000279448900008
J	Hurtrez-Bousses, S; Hurtrez, JE; Turpin, H; Durand, C; Durand, P; De Meeus, T; Meunier, C; Renaud, F				Hurtrez-Bousses, S.; Hurtrez, J. -E.; Turpin, H.; Durand, C.; Durand, P.; De Meeus, T.; Meunier, C.; Renaud, F.			Hydrographic network structure and population genetic differentiation in a vector of fasciolosis, Galba truncatula	INFECTION GENETICS AND EVOLUTION																	Meunier, Cecile/J-1844-2015	HURTREZ-BOUSSES, Sylvie/0000-0002-7782-4441													1567-1348	1567-7257				MAR	2010	10	2					178	183		10.1016/j.meegid.2010.01.005	http://dx.doi.org/10.1016/j.meegid.2010.01.005								20085826					WOS:000275926400002
S	Pinho, C; Hey, J		Futuyma, DJ; Shafer, HB; Simberloff, D		Pinho, Catarina; Hey, Jody			Divergence with Gene Flow: Models and Data	ANNUAL REVIEW OF ECOLOGY, EVOLUTION, AND SYSTEMATICS, VOL 41	Annual Review of Ecology Evolution and Systematics																Pinho, Catarina/A-7541-2010	Pinho, Catarina/0000-0001-5150-2850													1543-592X	1545-2069	978-0-8243-1441-5				2010	41						215	230		10.1146/annurev-ecolsys-102209-144644	http://dx.doi.org/10.1146/annurev-ecolsys-102209-144644													WOS:000284978200011
J	Glemin, S; Petit, C; Maurice, S; Mignot, A				Glemin, Sylvain; Petit, Christophe; Maurice, Sandrine; Mignot, Agnnes			Consequences of low mate availability in the rare self-incompatible species Brassica insularis	CONSERVATION BIOLOGY																															0888-8892					FEB	2008	22	1					216	221		10.1111/j.1523-1739.2007.00864.x	http://dx.doi.org/10.1111/j.1523-1739.2007.00864.x								18254866					WOS:000252895700024
J	Rutkowski, R; Jagolkowska, P; Mazgajski, TD; Lukasz, R				Rutkowski, Robert; Jagolkowska, Patrycja; Mazgajski, Tomasz D.; Lukasz, Rejt			MITOCHONDRIAL MARKER FOR STUDYING EUROPEAN PICIDAE AT VARIOUS TAXONOMIC LEVELS	ANNALES ZOOLOGICI																		Rutkowski, Robert/0000-0003-0265-7455; Mazgajski, Tomasz/0000-0003-3714-1467													0003-4541	1734-1833					2008	58	4					907	913		10.3161/000345408X396828	http://dx.doi.org/10.3161/000345408X396828													WOS:000263083900019
J	Meletiadis, J; Chanock, S; Walsh, TJ				Meletiadis, Joseph; Chanock, Stephen; Walsh, Thomas J.			Human pharmacogenomic variations and their implications for antifungal efficacy	CLINICAL MICROBIOLOGY REVIEWS																	Meletiadis, Joseph/AAD-7253-2019; Meletiadis, Joseph/AAY-4731-2020	Meletiadis, Joseph/0000-0002-8869-1509													0893-8512	1098-6618				OCT	2006	19	4					763	+		10.1128/CMR.00059-05	http://dx.doi.org/10.1128/CMR.00059-05								17041143					WOS:000241447400008
J	Scotti, I; Paglia, G; Magni, F; Morgante, M				Scotti, Ivan; Paglia, Gianpaolo; Magni, Federica; Morgante, Michele			Population genetics of Norway spruce (Picea abies Karst.) at regional scale: sensitivity of different microsatellite motif classes in detecting differentiation	ANNALS OF FOREST SCIENCE																		MORGANTE, Michele/0000-0003-2591-2156													1286-4560					JUL-AUG	2006	63	5					485	491		10.1051/forest:2006029	http://dx.doi.org/10.1051/forest:2006029													WOS:000240514800005
J	Lewis, M; Campagna, C; Marin, MR; Fernandez, T				Lewis, M.; Campagna, C.; Marin, M. R.; Fernandez, T.			Southern elephant seals north of the Antarctic polar front	ANTARCTIC SCIENCE																		Campagna, Claudio/0000-0002-7971-5062; Lewis, Mirtha/0000-0001-6262-6226													0954-1020	1365-2079				JUN	2006	18	2					213	221		10.1017/S0954102006000253	http://dx.doi.org/10.1017/S0954102006000253													WOS:000237899000009
J	Zhou, T; Anderson, DL; Huang, ZY; Huang, SX; Yao, J; Ken, T; Zhang, QW				Zhou, T; Anderson, DL; Huang, ZY; Huang, SX; Yao, J; Ken, T; Zhang, QW			Identification of Varroa mites (Acari : Varroidae) infesting Apis cerana and Apis mellifera in China	APIDOLOGIE																	Anderson, Denis/C-3203-2009; Anderson, Denis L/K-2641-2019; Huang, Zachary/D-5485-2011	Anderson, Denis/0000-0002-5644-2444; Huang, Zachary/0000-0001-5354-5547													0044-8435	1297-9678				NOV-DEC	2004	35	6					645	654		10.1051/apido:2004059	http://dx.doi.org/10.1051/apido:2004059													WOS:000225889300010
J	Hendrie, HC; Hall, KS; Ogunniyi, A; Gao, SJ				Hendrie, HC; Hall, KS; Ogunniyi, A; Gao, SJ			Alzheimer's disease, genes, and environment: The value of international studies	CANADIAN JOURNAL OF PSYCHIATRY-REVUE CANADIENNE DE PSYCHIATRIE																															0706-7437	1497-0015				FEB	2004	49	2					92	99		10.1177/070674370404900203	http://dx.doi.org/10.1177/070674370404900203								15065742					WOS:000234706700003
J	Llopart, A; Comeron, JM; Brunet, FG; Lachaise, D; Long, M				Llopart, A; Comeron, JM; Brunet, FG; Lachaise, D; Long, M			Intron presence-absence polymorphism in Drosophila driven by positive Darwinian selection	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA																	Comeron, Josep/G-6630-2012	Brunet, Frederic/0000-0001-5145-8925													0027-8424					JUN 11	2002	99	12					8121	8126		10.1073/pnas.122570299	http://dx.doi.org/10.1073/pnas.122570299								12060758					WOS:000176217700059
J	Webster, JP; Davies, CM; Hoffman, JI; Ndamba, J; Noble, LR; Woolhouse, MEJ				Webster, JP; Davies, CM; Hoffman, JI; Ndamba, J; Noble, LR; Woolhouse, MEJ			Population genetics of the schistosome intermediate host Biomphalaria pfeifferi in the Zimbabwean highveld: implications for co-evolutionary theory	ANNALS OF TROPICAL MEDICINE AND PARASITOLOGY																	Hoffman, Joseph i/K-7725-2012	Hoffman, Joseph i/0000-0001-5895-8949; Noble, leslie/0000-0003-3076-0759; Webster, Joanne P./0000-0001-8616-4919													0003-4983	1364-8594				MAR	2001	95	2					203	214		10.1080/00034983.2001.11813630	http://dx.doi.org/10.1080/00034983.2001.11813630								11299127					WOS:000168029400009
J	Jorde, LB; Shortsleeve, PA; Henry, JW; Vanburen, RT; Hutchinson, LE; Rigley, TM				Jorde, LB; Shortsleeve, PA; Henry, JW; Vanburen, RT; Hutchinson, LE; Rigley, TM			Genetic analysis of the Utah population: A comparison of STR and VNTR loci	HUMAN BIOLOGY																															0018-7143					DEC	2000	72	6					927	936											11236864					WOS:000166975100002
J	Egyed, B; Furedi, S; Angyal, M; Boutrand, L; Vandenberghe, A; Woller, J; Padar, Z				Egyed, B; Furedi, S; Angyal, M; Boutrand, L; Vandenberghe, A; Woller, J; Padar, Z			Analysis of eight STR loci in two Hungarian populations	INTERNATIONAL JOURNAL OF LEGAL MEDICINE																	Egyed, Balázs/AAE-5964-2020	Egyed, Balázs/0000-0003-3960-2052; Padar, Zsolt/0000-0002-2873-3332													0937-9827					AUG	2000	113	5					272	275		10.1007/s004149900112	http://dx.doi.org/10.1007/s004149900112								11009062					WOS:000089088600005
J	Heslewood, MM; Elphinstone, MS; Tidemann, SC; Baverstock, PR				Heslewood, MM; Elphinstone, MS; Tidemann, SC; Baverstock, PR			Myoglobin intron variation in the Gouldian Finch Erythrura gouldiae assessed by temperature gradient gel electrophoresis	ELECTROPHORESIS																															0173-0835					FEB	1998	19	2					142	151		10.1002/elps.1150190203	http://dx.doi.org/10.1002/elps.1150190203								9548272					WOS:000072433100002
J	Jorgensen, SM; Hamrick, JL				Jorgensen, SM; Hamrick, JL			Biogeography and population genetics of whitebark pine, Pinus albicaulis	CANADIAN JOURNAL OF FOREST RESEARCH																															0045-5067	1208-6037				OCT	1997	27	10					1574	1585		10.1139/x97-118	http://dx.doi.org/10.1139/x97-118													WOS:A1997YH96900006
J	GOODING, RH; MOLOO, SK; ROLSETH, BM				GOODING, RH; MOLOO, SK; ROLSETH, BM			GENETIC-VARIATION IN GLOSSINA-BREVIPALPIS, G-LONGIPENNIS AND GLOSSINA-PALLIDIPES, AND THE PHENETIC RELATIONSHIPS OF GLOSSINA SPECIES	MEDICAL AND VETERINARY ENTOMOLOGY																															0269-283X					APR	1991	5	2					165	173		10.1111/j.1365-2915.1991.tb00537.x	http://dx.doi.org/10.1111/j.1365-2915.1991.tb00537.x								1768910					WOS:A1991FT12700003
J	Meisner, J; Albrechtsen, A				Meisner, Jonas; Albrechtsen, Anders			Haplotype and population structure inference using neural networks in whole-genome sequencing data	GENOME RESEARCH																															1088-9051	1549-5469				AUG	2022	32	8					1542	1552		10.1101/gr.276813.122	http://dx.doi.org/10.1101/gr.276813.122								35794006					WOS:000858691100009
J	Salgado-Roa, FC; Chamberland, L; Pardo-Diaz, C; Cisneros-Heredia, DF; Lasso, E; Salazar, C				Salgado-Roa, Fabian C.; Chamberland, Lisa; Pardo-Diaz, Carolina; Cisneros-Heredia, Diego F.; Lasso, Eloisa; Salazar, Camilo			Dissecting a Geographical Colourful Tapestry: Phylogeography of the Colour Polymorphic Spider Gasteracantha cancriformis	JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH																	Salgado Roa, Fabian Camilo/GSN-5001-2022; Cisneros-Heredia, Diego/D-1744-2011	Cisneros-Heredia, Diego/0000-0002-6132-2738													0947-5745	1439-0469				APR 4	2022	2022								8112945	10.1155/2022/8112945	http://dx.doi.org/10.1155/2022/8112945													WOS:000805966100001
J	Fuad, MMM				Fuad, Muhammad Marwan Muhammad			Evolutionary algorithms for modeling non-equilibrium population	APPLIED SOFT COMPUTING																															1568-4946	1872-9681				JAN	2022	115								108172	10.1016/j.asoc.2021.108172	http://dx.doi.org/10.1016/j.asoc.2021.108172		DEC 2021											WOS:000736968800007
J	Apriyanto, A; Tambunan, V				Apriyanto, Ardha; Tambunan, Van Basten			Draft genome sequence, annotation, and SSR mining data of Elaeidobius kamerunicus Faust., an essential oil palm pollinating weevil	DATA IN BRIEF																	Apriyanto, Ardha/ABC-6407-2021	Apriyanto, Ardha/0000-0001-9032-2983; Tambunan, Van Basten/0000-0001-6308-5724													2352-3409					FEB	2021	34								106745	10.1016/j.dib.2021.106745	http://dx.doi.org/10.1016/j.dib.2021.106745		JAN 2021						33537371					WOS:000617525400124
