PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Gilg, MR; Johnson, EG; Gobin, J; Bright, BM; Ortolaza, AI				Gilg, Matthew R.; Johnson, Eric G.; Gobin, Judith; Bright, B. Matthew; Ortolaza, Alexandra I.			Population genetics of introduced and native populations of the green mussel, Perna viridis: determining patterns of introduction	BIOLOGICAL INVASIONS																	Gilg, Matthew/G-2529-2013														1387-3547	1573-1464				FEB	2013	15	2					459	472		10.1007/s10530-012-0301-2	http://dx.doi.org/10.1007/s10530-012-0301-2													WOS:000313030500020
J	Chiesa, S; Nonnis Marzano, F; Minervini, G; De Lucrezia, D; Baccarani, G; Bordignon, G; Poli, I; Ravagnan, G; Argese, E				Chiesa, Stefania; Nonnis Marzano, Francesco; Minervini, Giovanni; De Lucrezia, Davide; Baccarani, Gianluca; Bordignon, Guido; Poli, Irene; Ravagnan, Giampietro; Argese, Emanuele			The invasive Manila clam Ruditapes philippinarum (Adams and Reeve, 1850) in Northern Adriatic Sea: Population genetics assessed by an integrated molecular approach	FISHERIES RESEARCH																	De Lucrezia, Davide/F-2652-2011; Minervini, Giovanni/D-1200-2013; MArzano, Francesco Nonnis/L-1025-2016; Chiesa, Stefania/M-3076-2013	Minervini, Giovanni/0000-0001-7013-5785; MArzano, Francesco Nonnis/0000-0001-5764-3515; Chiesa, Stefania/0000-0001-8470-079X; Argese, Emanuele/0000-0001-9161-3563													0165-7836	1872-6763				JUL	2011	110	2					259	267		10.1016/j.fishres.2011.04.013	http://dx.doi.org/10.1016/j.fishres.2011.04.013													WOS:000292943500005
J	Zeldovich, KB; Chen, PQ; Shakhnovich, EI				Zeldovich, Konstantin B.; Chen, Peiqiu; Shakhnovich, Eugene I.			Protein stability imposes limits on organism complexity and speed of molecular evolution	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA																															0027-8424					OCT 9	2007	104	41					16152	16157		10.1073/pnas.0705366104	http://dx.doi.org/10.1073/pnas.0705366104								17913881					WOS:000250128800034
J	Flowers, JM; Sezgin, E; Kumagai, S; Duvernell, DD; Matzkin, LM; Schmidt, PS; Eanes, WF				Flowers, J. M.; Sezgin, E.; Kumagai, S.; Duvernell, D. D.; Matzkin, L. M.; Schmidt, P. S.; Eanes, W. F.			Adaptive evolution of metabolic pathways in Drosophila	MOLECULAR BIOLOGY AND EVOLUTION																	Duvernell, David/AAG-8106-2019; Sezgin, Efe/B-8418-2012; Matzkin, Luciano/B-3168-2013; Matzkin, Luciano/AAI-2913-2020	Sezgin, Efe/0000-0002-8000-7485; Matzkin, Luciano/0000-0002-3580-9171; Duvernell, David/0000-0003-2478-6522													0737-4038	1537-1719				JUN	2007	24	6					1347	1354		10.1093/molbev/msm057	http://dx.doi.org/10.1093/molbev/msm057								17379620					WOS:000247207700008
J	Freeland, JR; Noble, LR; Okamura, B				Freeland, JR; Noble, LR; Okamura, B			Genetic diversity of North American populations of Cristatella mucedo, inferred from microsatellite and mitochondrial DNA	MOLECULAR ECOLOGY																	Freeland, Joanna/AAY-3881-2021	Freeland, Joanna/0000-0002-5251-7680; Noble, leslie/0000-0003-3076-0759													0962-1083	1365-294X				SEP	2000	9	9					1375	1389		10.1046/j.1365-294X.2000.01024.x	http://dx.doi.org/10.1046/j.1365-294X.2000.01024.x								10972776					WOS:000089424200018
J	Shykoff, JA; Meyhofer, A; Bucheli, E				Shykoff, JA; Meyhofer, A; Bucheli, E			Genetic isolation among host races of the anther smut fungus Microbotryum violaceum on three host plant species	INTERNATIONAL JOURNAL OF PLANT SCIENCES																															1058-5893					SEP	1999	160	5					907	916		10.1086/314179	http://dx.doi.org/10.1086/314179								10506472					WOS:000083670400012
J	Choi, TY; Lee, SR				Choi, Tae Young; Lee, Soo-Rang			A review of intraspecific genetic diversity on wild plants in Korea estimated from varying nuclear DNA markers	JOURNAL OF ASIA-PACIFIC BIODIVERSITY																		Lee, Soo-Rang/0000-0003-0277-4926														2287-9544				DEC 1	2021	14	4					622	627		10.1016/j.japb.2021.08.004	http://dx.doi.org/10.1016/j.japb.2021.08.004													WOS:000744245500005
J	Kim, H; Hoelmer, KA; Lee, S				Kim, Hyojoong; Hoelmer, Kim A.; Lee, Seunghwan			Population genetics of the soybean aphid in North America and East Asia: test for introduction between native and introduced populations	BIOLOGICAL INVASIONS																	Kim, Hyojoong/AAT-8734-2021; Lee, Seunghwan/E-4992-2011	Kim, Hyojoong/0000-0002-1706-2991													1387-3547	1573-1464				FEB	2017	19	2					597	614		10.1007/s10530-016-1299-7	http://dx.doi.org/10.1007/s10530-016-1299-7													WOS:000394152300012
J	Sheets, EA; Cohen, CS; Ruiz, GM; Da Rocha, RM				Sheets, Elizabeth A.; Cohen, C. Sarah; Ruiz, Gregory M.; Da Rocha, Rosana M.			Investigating the widespread introduction of a tropical marine fouling species	ECOLOGY AND EVOLUTION																	Rocha, Rosana M./H-7989-2012; da Rocha, Rosana Moreira/AAD-8390-2019	Rocha, Rosana M./0000-0001-6712-7960; da Rocha, Rosana Moreira/0000-0001-6712-7960; Ruiz, Gregory/0000-0003-2499-441X; Cohen, C. Sarah/0000-0003-1188-1854; Sheets, Elizabeth/0000-0002-6335-4952													2045-7758					APR	2016	6	8					2453	2471		10.1002/ece3.2065	http://dx.doi.org/10.1002/ece3.2065								27066231					WOS:000374568300018
J	Rangel-Gamboa, L; Martinez-Hernandez, F; Maravilla, P; Arenas-Guzman, R; Flisser, A				Rangel-Gamboa, Lucia; Martinez-Hernandez, Fernando; Maravilla, Pablo; Arenas-Guzman, Roberto; Flisser, Ana			Update of phylogenetic and genetic diversity of Sporothrix schenckii sensu lato	MEDICAL MYCOLOGY																		Rangel Gamboa, Lucia/0000-0002-6934-5950; Flisser, Ana/0000-0002-1744-8480; Maravilla, Pablo/0000-0003-2534-9447													1369-3786	1460-2709				MAR	2016	54	3					248	255		10.1093/mmy/myv096	http://dx.doi.org/10.1093/mmy/myv096								26591010					WOS:000372105200004
J	De Mita, S; Siol, M				De Mita, Stephane; Siol, Mathieu			EggLib: processing, analysis and simulation tools for population genetics and genomics	BMC GENETICS																															1471-2156					APR 11	2012	13								27	10.1186/1471-2156-13-27	http://dx.doi.org/10.1186/1471-2156-13-27								22494792					WOS:000303986900001
J	Ruiz-Garcia, M; Castillo, MI; Ledezma, A; Leguizamon, N; Sanchez, R; Chinchilla, M; Gutierrez-Espeleta, GA				Ruiz-Garcia, Manuel; Ignacia Castillo, Maria; Ledezma, Andrea; Leguizamon, Norberto; Sanchez, Ronald; Chinchilla, Misael; Gutierrez-Espeleta, Gustavo A.			Molecular systematics and phylogeography of Cebus capucinus (Cebidae, Primates) in Colombia and Costa Rica by means of the mitochondrial COII gene	AMERICAN JOURNAL OF PRIMATOLOGY																	Ruiz-Garcia, Manuel/AAF-8191-2019	Ruiz-Garcia, Manuel/0000-0003-2820-2950													0275-2565	1098-2345				APR	2012	74	4					366	380		10.1002/ajp.20940	http://dx.doi.org/10.1002/ajp.20940								21455949					WOS:000303233900009
J	Kabore, J; De Meeus, T; MacLeod, A; Ilboudo, H; Capewell, P; Camara, M; Belem, AMG; Bucheton, B; Jamonneau, V				Kabore, Jacques; De Meeus, Thierry; MacLeod, Annette; Ilboudo, Hamidou; Capewell, Paul; Camara, Mamadou; Belem, Adrien Marie Gaston; Bucheton, Bruno; Jamonneau, Vincent			A protocol to improve genotyping of problematic microsatellite loci of Trypanosoma brucei gambiense from body fluids	INFECTION GENETICS AND EVOLUTION																	Jamonneau, Vincent/K-1124-2016; Capewell, Paul/R-1935-2017	Jamonneau, Vincent/0000-0001-8427-0769; Capewell, Paul/0000-0002-8803-5034; ILBOUDO, Hamidou/0000-0003-3936-7718													1567-1348	1567-7257				DEC	2013	20						171	176		10.1016/j.meegid.2013.08.006	http://dx.doi.org/10.1016/j.meegid.2013.08.006								23954418					WOS:000327701200023
J	Tezuka, A; Matsushima, N; Nemoto, Y; Akashi, HD; Kawata, M; Makino, T				Tezuka, Ayumi; Matsushima, Noe; Nemoto, Yoriko; Akashi, Hiroshi D.; Kawata, Masakado; Makino, Takashi			Comprehensive Primer Design for Analysis of Population Genetics in Non-Sequenced Organisms	PLOS ONE																	Kawata, Masakado/E-3962-2012; Makino, Takashi/AAC-5181-2019	Makino, Takashi/0000-0003-4600-9353; Kawata, Masakado/0000-0001-8716-5438; Akashi, Hiroshi/0000-0001-5053-3292													1932-6203					FEB 24	2012	7	2							e32314	10.1371/journal.pone.0032314	http://dx.doi.org/10.1371/journal.pone.0032314								22393396					WOS:000302916800034
J	Kalinowski, ST				Kalinowski, S. T.			The computer program STRUCTURE does not reliably identify the main genetic clusters within species: simulations and implications for human population structure	HEREDITY																															0018-067X	1365-2540				APR	2011	106	4					625	632		10.1038/hdy.2010.95	http://dx.doi.org/10.1038/hdy.2010.95								20683484					WOS:000288703900015
J	Lawton, RJ; Pratchett, MS; Bay, LK				Lawton, Rebecca J.; Pratchett, Morgan S.; Bay, Line K.			Cross-species amplification of 44 microsatellite loci developed for Chaetodon trifascialis, C. lunulatus and C. vagabundus in 22 related butterflyfish species	MOLECULAR ECOLOGY RESOURCES																	Pratchett, Morgan S/A-9256-2010; Pratchett, Morgan/AAW-5179-2020; Lawton, Rebecca/A-6149-2012; Lawton, Rebecca/E-5711-2014	Pratchett, Morgan S/0000-0002-1862-8459; Pratchett, Morgan/0000-0002-1862-8459; Lawton, Rebecca/0000-0001-6296-6415													1755-098X	1755-0998				MAR	2011	11	2					323	327		10.1111/j.1755-0998.2010.02919.x	http://dx.doi.org/10.1111/j.1755-0998.2010.02919.x								21429139					WOS:000287200200011
J	Rudge, JW; Carabin, H; Balolong, E; Tallo, V; Shrivastava, J; Lu, DB; Basanez, MG; Olveda, R; McGarvey, ST; Webster, JP				Rudge, James W.; Carabin, Helene; Balolong, Ernesto, Jr.; Tallo, Veronica; Shrivastava, Jaya; Lu, Da-Bing; Basanez, Maria-Gloria; Olveda, Remigio; McGarvey, Stephen T.; Webster, Joanne P.			Population Genetics of Schistosoma japonicum within the Philippines Suggest High Levels of Transmission between Humans and Dogs	PLOS NEGLECTED TROPICAL DISEASES																	Carabin, Helene/B-7600-2016; Eclevia, Marian/I-6486-2013; Shrivastava, Jaya/AAP-1447-2020; McGarvey, Stephen T/I-1788-2014	McGarvey, Stephen T/0000-0003-1233-6970													1935-2735					NOV	2008	2	11							e340	10.1371/journal.pntd.0000340	http://dx.doi.org/10.1371/journal.pntd.0000340								19030225					WOS:000261807900007
J	Abesha, E; Caetano-Anolles, G; Hoiland, K				Abesha, E; Caetano-Anolles, G; Hoiland, K			Population genetics and spatial structure of the fairy ring fungus Marasmius oreades in a Norwegian sand dune ecosystem	MYCOLOGIA																															0027-5514	1557-2536				NOV-DEC	2003	95	6					1021	1031		10.2307/3761910	http://dx.doi.org/10.2307/3761910								21149011					WOS:000188932800006
J	Yusefi, GH; Godinho, R; Khalatbari, L; Broomand, S; Fahimi, H; Martinez-Freiria, F; Alvares, F				Yusefi, Gholam Hosein; Godinho, Raquel; Khalatbari, Leili; Broomand, Siamak; Fahimi, Hadi; Martinez-Freiria, Fernando; Alvares, Francisco			Habitat use and population genetics of golden jackals in Iran: Insights from a generalist species in a highly heterogeneous landscape	JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH																	Yusefi, Gholam Hosein Hosein/T-5627-2019; Khalatbari, Leili/N-3802-2013; Alvares, Francisco/K-6353-2013	Yusefi, Gholam Hosein Hosein/0000-0002-3258-8561; Khalatbari, Leili/0000-0003-2182-3084; Alvares, Francisco/0000-0002-4033-6989													0947-5745	1439-0469				OCT	2021	59	7			SI		1503	1515		10.1111/jzs.12519	http://dx.doi.org/10.1111/jzs.12519		AUG 2021											WOS:000681564600001
J	Luo, Y; Wu, Y; Qian, EF; Wang, Q; Wang, QY; Zhang, HL; Wang, XJ; Zhang, H; Yang, MQ; Ji, JY; Ren, Z; Zhang, Y; Tang, J; Huang, J				Luo, Ya; Wu, Yan; Qian, Enfang; Wang, Qian; Wang, Qiyan; Zhang, Hongling; Wang, Xiaojuan; Zhang, Han; Yang, Meiqing; Ji, Jingyan; Ren, Zheng; Zhang, Ying; Tang, Jing; Huang, Jiang			Population genetic analysis of 36 Y-chromosomal STRs yields comprehensive insights into the forensic features and phylogenetic relationship of Chinese Tai-Kadai-speaking Bouyei	PLOS ONE																															1932-6203					NOV 8	2019	14	11							e0224601	10.1371/journal.pone.0224601	http://dx.doi.org/10.1371/journal.pone.0224601								31703068					WOS:000532697200015
J	Plouviez, S; LaBella, AL; Weisrock, DW; von Meijenfeldt, FAB; Ball, B; Neigel, JE; Van Dover, CL				Plouviez, Sophie; LaBella, Abigail Leavitt; Weisrock, David W.; von Meijenfeldt, F. A. Bastiaan; Ball, Bernard; Neigel, Joseph E.; Van Dover, Cindy L.			Amplicon sequencing of 42 nuclear loci supports directional gene flow between South Pacific populations of a hydrothermal vent limpet	ECOLOGY AND EVOLUTION																		Van Dover, Cindy/0000-0001-9845-8391; Weisrock, David/0000-0002-6187-5623; von Meijenfeldt, F. A. Bastiaan/0000-0002-0037-0007													2045-7758					JUN	2019	9	11					6568	6580		10.1002/ece3.5235	http://dx.doi.org/10.1002/ece3.5235								31312428					WOS:000472622400036
J	Garcia, G; Rios, N; Gutierrrez, V; Varela, JG; Fernandez, CB; Pardo, BG; Portela, PM				Garcia, Graciela; Rios, Nestor; Gutierrrez, Veronica; Guerra Varela, Jorge; Bouza Fernandez, Carmen; Gomez Pardo, Belen; Martinez Portela, Paulino			Promiscuous Speciation with Gene Flow in Silverside Fish Genus Odontesthes (Atheriniformes, Atherinopsidae) from South Western Atlantic Ocean Basins	PLOS ONE																	Martínez, Paulino/K-8636-2014; Gómez, ACUIGEN/ABD-5337-2020; PARDO, BELEN G./K-9652-2014	Martínez, Paulino/0000-0001-8438-9305; PARDO, BELEN G./0000-0003-3548-6306; Rios, Nestor/0000-0002-0669-7668; Guerra-Varela, Jorge/0000-0002-8365-7125; Gutierrez Coppetti, Veronica/0000-0002-6627-0519													1932-6203					AUG 15	2014	9	8							e104659	10.1371/journal.pone.0104659	http://dx.doi.org/10.1371/journal.pone.0104659								25126842					WOS:000340879300040
J	Ganopoulos, I; Aravanopoulos, F; Argiriou, A; Tsaftaris, A				Ganopoulos, Ioannis; Aravanopoulos, Filippos; Argiriou, Anagnostis; Tsaftaris, Athanasios			Genome and population dynamics under selection and neutrality: an example of S-allele diversity in wild cherry (Prunus avium L.)	TREE GENETICS & GENOMES																		ARAVANOPOULOS, FILIPPOS/0000-0001-7194-2642; Ganopoulos, Ioannis/0000-0001-7967-5702; Argiriou, Anagnostis/0000-0002-9164-632X													1614-2942	1614-2950				DEC	2012	8	6					1181	1190		10.1007/s11295-012-0504-9	http://dx.doi.org/10.1007/s11295-012-0504-9													WOS:000311315900002
J	Fitzpatrick, BM; Fordyce, JA; Niemiller, ML; Reynolds, RG				Fitzpatrick, Benjamin M.; Fordyce, James A.; Niemiller, Matthew L.; Reynolds, R. Graham			What can DNA tell us about biological invasions?	BIOLOGICAL INVASIONS																	Niemiller, Matthew L./B-2454-2012	Niemiller, Matthew L./0000-0001-6353-8797; Fordyce, James/0000-0002-2731-0418; Fitzpatrick, Benjamin/0000-0002-8556-8716; Reynolds, Robert Graham/0000-0002-0056-8304													1387-3547	1573-1464				FEB	2012	14	2					245	253		10.1007/s10530-011-0064-1	http://dx.doi.org/10.1007/s10530-011-0064-1													WOS:000299516200001
J	Kleeman, SN; Adlard, RD; Zhu, XQ; Gasser, RB				Kleeman, SN; Adlard, RD; Zhu, XQ; Gasser, RB			Mutation scanning analysis of Marteilia sydneyi populations from different geographical locations in eastern Australia	MOLECULAR AND CELLULAR PROBES																	Gasser, Robin/ABH-6185-2020	Gasser, Robin/0000-0002-4423-1690													0890-8508					APR	2004	18	2					133	138		10.1016/j.mcp.2003.11.002	http://dx.doi.org/10.1016/j.mcp.2003.11.002								15051123					WOS:000220829400009
J	Feil, EJ; Maiden, MCJ; Achtman, M; Spratt, BG				Feil, EJ; Maiden, MCJ; Achtman, M; Spratt, BG			The relative contributions of recombination and mutation to the divergence of clones of Neisseria meningitidis	MOLECULAR BIOLOGY AND EVOLUTION																	Spratt, Brian G/A-1676-2009; Maiden, Martin C J/C-5055-2014; Maiden, Martin/N-6805-2019	Maiden, Martin C J/0000-0001-6321-5138; Maiden, Martin/0000-0001-6321-5138; Achtman, Mark/0000-0001-6815-0070													0737-4038					NOV	1999	16	11					1496	1502		10.1093/oxfordjournals.molbev.a026061	http://dx.doi.org/10.1093/oxfordjournals.molbev.a026061								10555280					WOS:000083466600007
J	Singh, G; Yellapu, S; Sandhu, HS; Sharma, I; Sharma, V; Bhanwer, AJS				Singh, Gagandeep; Yellapu, Srinivas; Sandhu, Harkirat Singh; Sharma, Indu; Sharma, Varun; Bhanwer, A. J. S.			Genetic characterisation of the North-West Indian populations: analysis of mitochondrial DNA control region variations	ANNALS OF HUMAN BIOLOGY																	Singh, Gagandeep/AAH-9436-2021; Singh Sandhu, Harkirat/AAY-4760-2021	Singh, Gagandeep/0000-0001-5848-2741; sharma, indu/0000-0001-6671-352X													0301-4460	1464-5033				FEB 17	2021	48	2					166	172		10.1080/03014460.2021.1879933	http://dx.doi.org/10.1080/03014460.2021.1879933								33494619					WOS:000658505600012
J	Bickhart, DM; Xu, LY; Hutchison, JL; Cole, JB; Null, DJ; Schroeder, SG; Song, JZ; Garcia, JF; Sonstegard, TS; Van Tassell, CP; Schnabel, RD; Taylor, JF; Lewin, HA; Liu, GE				Bickhart, Derek M.; Xu, Lingyang; Hutchison, Jana L.; Cole, John B.; Null, Daniel J.; Schroeder, Steven G.; Song, Jiuzhou; Garcia, Jose Fernando; Sonstegard, Tad S.; Van Tassell, Curtis P.; Schnabel, Robert D.; Taylor, Jeremy F.; Lewin, Harris A.; Liu, George E.			Diversity and population-genetic properties of copy number variations and multicopy genes in cattle	DNA RESEARCH																	Щербак, Геннадий/B-5738-2018; Liu, George/K-3371-2019; Song, Jiuzhou/AAD-6440-2020; Borisenko, Marina/M-9630-2018; Xu, Lingyang/W-8664-2019; Trubchanin, Vladimir/R-4222-2017; Van Tassell, Curtis P./O-4247-2019; Cole, John B./J-8571-2014; Olexandr, Zavalniuk/I-7817-2018	Щербак, Геннадий/0000-0001-8462-6147; Liu, George/0000-0003-0192-6705; Borisenko, Marina/0000-0002-6738-8500; Trubchanin, Vladimir/0000-0002-6381-5464; Van Tassell, Curtis P./0000-0002-8416-2087; Cole, John B./0000-0003-1242-4401; Olexandr, Zavalniuk/0000-0002-1778-9736; Xu, Lingyang/0000-0002-8463-6668; Bickhart, Derek/0000-0003-2223-9285; Schroeder, Steven/0000-0001-9103-5150													1340-2838	1756-1663				JUN	2016	23	3					253	262		10.1093/dnares/dsw013	http://dx.doi.org/10.1093/dnares/dsw013								27085184					WOS:000379741500007
J	Cutter, AD				Cutter, Asher D.			Integrating phylogenetics, phylogeography and population genetics through genomes and evolutionary theory	MOLECULAR PHYLOGENETICS AND EVOLUTION																	Cutter, Asher/ABA-9539-2020; Cutter, Asher/A-5647-2009	Cutter, Asher/0000-0001-7141-0013; 													1055-7903	1095-9513				DEC	2013	69	3					1172	1185		10.1016/j.ympev.2013.06.006	http://dx.doi.org/10.1016/j.ympev.2013.06.006								23800835					WOS:000326417600063
J	Hortal, S; Trocha, LK; Murat, C; Chybicki, IJ; Buee, M; Trojankiewicz, M; Burczyk, J; Martin, F				Hortal, S.; Trocha, L. K.; Murat, C.; Chybicki, I. J.; Buee, M.; Trojankiewicz, M.; Burczyk, J.; Martin, F.			Beech roots are simultaneously colonized by multiple genets of the ectomycorrhizal fungus Laccaria amethystina clustered in two genetic groups	MOLECULAR ECOLOGY																	Burczyk, Jaroslaw/B-1686-2014; Murat, Claude/AAA-5226-2020; Chybicki, Igor/H-4949-2019; Labbe, Jessy/G-9532-2011	Burczyk, Jaroslaw/0000-0002-6899-2523; Murat, Claude/0000-0003-0685-7307; Chybicki, Igor/0000-0003-4054-8890; Labbe, Jessy/0000-0003-0368-2054; Buee, Marc/0000-0001-8614-3886													0962-1083	1365-294X				MAY	2012	21	9					2116	2129		10.1111/j.1365-294X.2012.05515.x	http://dx.doi.org/10.1111/j.1365-294X.2012.05515.x								22429247					WOS:000302932500007
J	Ghirotto, S; Tassi, F; Benazzo, A; Barbujani, G				Ghirotto, Silvia; Tassi, Francesca; Benazzo, Andrea; Barbujani, Guido			No Evidence of Neandertal Admixture in the Mitochondrial Genomes of Early European Modern Humans and Contemporary Europeans	AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY																	Barbujani, Guido/ABE-9998-2020	Barbujani, Guido/0000-0001-7854-6669; tassi, francesca/0000-0001-8310-323X													0002-9483	1096-8644				OCT	2011	146	2					242	252		10.1002/ajpa.21569	http://dx.doi.org/10.1002/ajpa.21569								21913172					WOS:000295199300009
J	Vaishampayan, PA; Kuehl, JV; Froula, JL; Morgan, JL; Ochman, H; Francino, MP				Vaishampayan, Parag A.; Kuehl, Jennifer V.; Froula, Jeffrey L.; Morgan, Jenna L.; Ochman, Howard; Pilar Francino, M.			Comparative Metagenomics and Population Dynamics of the Gut Microbiota in Mother and Infant	GENOME BIOLOGY AND EVOLUTION																	Francino, M.Pilar/H-9090-2015	Francino, M.Pilar/0000-0002-4510-5653													1759-6653						2010	2						53	66		10.1093/gbe/evp057	http://dx.doi.org/10.1093/gbe/evp057								20333224					WOS:000280480000007
J	Stoltzfus, A; Yampolsky, LY				Stoltzfus, Arlin; Yampolsky, Lev Y.			Climbing Mount Probable: Mutation as a Cause of Nonrandomness in Evolution	JOURNAL OF HEREDITY																	Stoltzfus, Arlin/D-8551-2011	Stoltzfus, Arlin/0000-0002-0963-1357													0022-1503					SEP-OCT	2009	100	5					637	647		10.1093/jhered/esp048	http://dx.doi.org/10.1093/jhered/esp048								19625453					WOS:000269206800015
J	Wang, S; Zhang, LL; Matz, M				Wang, Shi; Zhang, Lingling; Matz, Mikhail			Microsatellite Characterization and Marker Development from Public EST and WGS Databases in the Reef-Building Coral Acropora millepora (Cnidaria, Anthozoa, Scleractinia)	JOURNAL OF HEREDITY																	Matz, Mikhail V/K-4392-2017	Matz, Mikhail V/0000-0001-5453-9819													0022-1503					MAY-JUN	2009	100	3					329	337		10.1093/jhered/esn100	http://dx.doi.org/10.1093/jhered/esn100								19043068					WOS:000265272200006
J	Carling, MD; Brumfield, RT				Carling, Matthew D.; Brumfield, Robb T.			HALDANE'S RULE IN AN AVIAN SYSTEM: USING CLINE THEORY AND DIVERGENCE POPULATION GENETICS TO TEST FOR DIFFERENTIAL INTROGRESSION OF MITOCHONDRIAL, AUTOSOMAL, AND SEX-LINKED LOCI ACROSS THE PASSERINA BUNTING HYBRID ZONE	EVOLUTION																	Brumfield, Robb T/K-6108-2015	Brumfield, Robb T/0000-0003-2307-0688													0014-3820	1558-5646				OCT	2008	62	10					2600	2615		10.1111/j.1558-5646.2008.00477.x	http://dx.doi.org/10.1111/j.1558-5646.2008.00477.x								18691261					WOS:000259900800013
J	Kuhn, K; Streit, B; Schwenk, K				Kuhn, Kerstin; Streit, Bruno; Schwenk, Klaus			Conservation of structural elements in the mitochondrial control region of Daphnia	GENE																	Schwenk, Klaus/G-9603-2015														0378-1119					SEP 1	2008	420	2					107	112		10.1016/j.gene.2008.05.020	http://dx.doi.org/10.1016/j.gene.2008.05.020								18588955					WOS:000258558700002
J	Bidochka, MJ; Menzies, FV; Kamp, AM				Bidochka, MJ; Menzies, FV; Kamp, AM			Genetic groups of the insect-pathogenic fungus Beauveria bassiana are associated with habitat and thermal growth preferences	ARCHIVES OF MICROBIOLOGY																															0302-8933	1432-072X				DEC	2002	178	6					531	537		10.1007/s00203-002-0490-7	http://dx.doi.org/10.1007/s00203-002-0490-7								12420176					WOS:000179674200021
J	Amarasekare, P				Amarasekare, P			The geometry of coexistence	BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY																															0024-4066	1095-8312				SEP	2000	71	1					1	31																WOS:000089435000001
J	Rabani, Y; Rabinovich, Y; Sinclair, A				Rabani, Y; Rabinovich, Y; Sinclair, A			A computational view of population genetics	RANDOM STRUCTURES & ALGORITHMS																															1042-9832	1098-2418				JUL	1998	12	4					313	334																WOS:000074278800001
J	Cui, W; Nie, SJ; Fang, YT; Chen, M; Zhao, M; Lan, Q; Shen, CM; Zhu, BF				Cui, Wei; Nie, Shengjie; Fang, Yating; Chen, Man; Zhao, Ming; Lan, Qiong; Shen, Chunmei; Zhu, Bofeng			Insights into AIM-InDel diversities in Yunnan Miao and Hani ethnic groups of China for forensic and population genetic purposes	HEREDITAS																															1601-5223					MAY 20	2022	159	1							22	10.1186/s41065-022-00238-9	http://dx.doi.org/10.1186/s41065-022-00238-9								35590349					WOS:000797969800001
J	Zhai, DD; Li, B; Xiong, F; Jiang, W; Liu, HY; Luo, CH; Duan, XB; Chen, DQ				Zhai, Dongdong; Li, Bo; Xiong, Fei; Jiang, Wei; Liu, Hongyan; Luo, Chenhao; Duan, Xinbin; Chen, Daqing			Population Genetics Reveals Invasion Origin of Coilia brachygnathus in the Three Gorges Reservoir of the Yangtze River, China	FRONTIERS IN ECOLOGY AND EVOLUTION																		Wei, Jin/0000-0003-2779-5440													2296-701X					MAR 4	2022	10								783215	10.3389/fevo.2022.783215	http://dx.doi.org/10.3389/fevo.2022.783215													WOS:000772592600001
J	Paulus, E; Brix, S; Siebert, A; Arbizu, PM; Rossel, S; Peters, J; Svavarsson, J; Schwentner, M				Paulus, Eva; Brix, Saskia; Siebert, Annabelle; Martinez Arbizu, Pedro; Rossel, Sven; Peters, Janna; Svavarsson, Jorundur; Schwentner, Martin			Recent speciation and hybridization in Icelandic deep-sea isopods: An integrative approach using genomics and proteomics	MOLECULAR ECOLOGY																	Paulus, Eva/AHD-2972-2022	Brix, Saskia/0000-0002-3269-8904; Schwentner, Martin/0000-0002-1373-456X; Martinez-Arbizu, Pedro/0000-0002-0891-1154; Rossel, Sven/0000-0002-1187-346X													0962-1083	1365-294X				JAN	2022	31	1					313	330		10.1111/mec.16234	http://dx.doi.org/10.1111/mec.16234		NOV 2021						34676606					WOS:000714072200001
J	Fan, HL; Zeng, Y; Wu, WW; Liu, H; Xu, QY; Du, WA; Hao, HL; Liu, CH; Ren, WY; Wu, WB; Chen, L; Liu, C				Fan, Haoliang; Zeng, Ying; Wu, Weiwei; Liu, Hong; Xu, Quyi; Du, Weian; Hao, Honglei; Liu, Changhui; Ren, Wenyan; Wu, Weibin; Chen, Ling; Liu, Chao			The Y-STR landscape of coastal southeastern Han: Forensic characteristics, haplotype analyses, mutation rates, and population genetics	ELECTROPHORESIS																															0173-0835	1522-2683				AUG	2021	42	16					1578	1593		10.1002/elps.202100037	http://dx.doi.org/10.1002/elps.202100037		MAY 2021						34018209					WOS:000655451600001
J	Reinert, S; Osthoff, A; Leon, J; Naz, AA				Reinert, Stephan; Osthoff, Alina; Leon, Jens; Naz, Ali Ahmad			Population Genetics Revealed a New Locus That Underwent Positive Selection in Barley	INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES																		Naz, Ali/0000-0002-0382-2128; Klaus, Alina/0000-0003-0805-2860													1422-0067					JAN 1	2019	20	1							202	10.3390/ijms20010202	http://dx.doi.org/10.3390/ijms20010202								30626004					WOS:000459747700202
